Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,RH_flag,WSpeed_flag,WSpeed_max_flag,WDIR_flag,WDIR_avg_flag,Rain_Tot_flag,Rad_flag
2024-08-08 21:25:00,24.905,94.6,1.1575,1.599,85.69999999999999,12.545000000000002,0.0,980.189,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 21:26:00,24.88,94.7,0.796,1.349,88.1,16.44,0.0,980.212,-0.001,,,,,,,,
2024-08-08 21:27:00,24.88,94.8,1.144,1.533,70.17,26.9,0.0,980.235,-0.002,,,,,,,,
2024-08-08 21:28:00,24.88,94.9,1.383,1.766,78.78,12.11,0.0,980.282,-0.001,,,,,,,,
2024-08-08 21:29:00,24.88,94.9,1.055,1.549,72.76,20.85,0.0,980.308,-0.002,,,,,,,,
2024-08-08 21:30:00,24.84,95.0,1.527,1.866,77.46,8.51,0.0,980.325,-0.002,,,,,,,,
2024-08-08 21:31:00,24.84,95.0,1.052,1.599,84.1,19.6,0.0,980.348,-0.001,,,,,,,,
2024-08-08 21:32:00,24.84,95.0,0.641,0.983,86.6,27.04,0.0,980.37,-0.001,,,,,,,,
2024-08-08 21:33:00,24.84,95.1,1.305,2.099,80.2,19.06,0.0,980.386,-0.001,,,,,,,,
2024-08-08 21:34:00,24.815,95.15,1.24,1.9825,86.4,18.885,0.0,980.4043333333332,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 21:35:00,24.79,95.2,1.175,1.866,92.6,18.71,0.0,980.4226666666668,-0.001,,,,,,,,
2024-08-08 21:36:00,24.8,95.3,0.814,1.266,74.51,11.6,0.0,980.441,-0.001,,,,,,,,
2024-08-08 21:37:00,24.79,95.3,1.299,1.899,89.0,10.86,0.0,980.458,-0.001,,,,,,,,
2024-08-08 21:38:00,24.8,95.4,1.619,1.966,89.9,8.28,0.0,980.461,-0.001,,,,,,,,
2024-08-08 21:39:00,24.79,95.4,1.169,1.633,97.6,20.4,0.0,980.451,-0.002,,,,,,,,
2024-08-08 21:40:00,24.8,95.4,0.894,1.299,91.2,11.98,0.0,980.448,-0.002,,,,,,,,
2024-08-08 21:41:00,24.76,95.4,0.339,0.95,109.7,13.57,0.0,980.445,-0.001,,,,,,,,
2024-08-08 21:42:00,24.755000000000003,95.5,0.647,1.2915,106.0,7.697,0.0,980.4546666666668,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 21:43:00,24.75,95.6,0.955,1.633,102.3,1.824,0.0,980.4643333333332,-0.001,,,,,,,,
2024-08-08 21:44:00,24.75,95.6,0.847,1.25,90.1,15.67,0.0,980.474,-0.001,,,,,,,,
2024-08-08 21:45:00,24.75,95.6,1.516,2.732,87.9,13.75,0.0,980.488,-0.001,,,,,,,,
2024-08-08 21:46:00,24.75,95.7,1.538,2.232,87.9,9.77,0.0,980.499,-0.002,,,,,,,,
2024-08-08 21:47:00,24.75,95.7,1.436,2.216,90.5,11.32,0.0,980.502,-0.001,,,,,,,,
2024-08-08 21:48:00,24.75,95.7,1.469,2.249,80.7,24.96,0.0,980.506,-0.001,,,,,,,,
2024-08-08 21:49:00,24.75,95.7,1.113,1.349,79.4,9.25,0.0,980.509,-0.002,,,,,,,,
2024-08-08 21:50:00,24.75,95.7,0.48,1.0,98.2,18.79,0.0,980.512,-0.001,,,,,,,,
2024-08-08 21:51:00,24.75,95.7,0.688,1.158,99.2,14.475,0.0,980.5106666666668,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 21:52:00,24.75,95.7,0.896,1.316,100.2,10.16,0.0,980.5093333333332,-0.001,,,,,,,,
2024-08-08 21:53:00,24.75,95.8,1.175,1.533,100.6,9.23,0.0,980.508,-0.001,,,,,,,,
2024-08-08 21:54:00,24.7,95.8,1.216,1.549,86.8,3.49,0.0,980.506,-0.001,,,,,,,,
2024-08-08 21:55:00,24.7,95.8,1.247,1.416,97.8,12.25,0.0,980.505,-0.002,,,,,,,,
2024-08-08 21:56:00,24.7,95.8,0.891,1.233,70.95,10.35,0.0,980.507,-0.001,,,,,,,,
2024-08-08 21:57:00,24.7,95.8,0.966,1.833,95.7,11.66,0.0,980.51,-0.001,,,,,,,,
2024-08-08 21:58:00,24.7,95.8,0.977,1.133,85.6,9.99,0.0,980.517,-0.001,,,,,,,,
2024-08-08 21:59:00,24.7,95.8,1.177,1.733,83.0,11.48,0.0,980.532,-0.001,,,,,,,,
2024-08-08 22:00:00,24.7,95.8,0.716,1.433,88.4,0.0,0.0,980.531,-0.001,,,,,,,,
2024-08-08 22:01:00,24.7,95.9,1.197,1.683,77.79,8.63,0.0,980.53,-0.002,,,,,,,,
2024-08-08 22:02:00,24.66,95.9,1.163,1.383,81.4,8.25,0.0,980.545,-0.001,,,,,,,,
2024-08-08 22:03:00,24.66,95.9,1.585,1.883,78.55,10.75,0.0,980.542,-0.001,,,,,,,,
2024-08-08 22:04:00,24.65,95.9,1.116,1.349,88.2,13.76,0.0,980.536,-0.001,,,,,,,,
2024-08-08 22:05:00,24.66,95.9,1.352,1.899,93.1,9.35,0.0,980.542,-0.002,,,,,,,,
2024-08-08 22:06:00,24.66,96.0,1.077,1.566,91.0,13.52,0.0,980.542,-0.002,,,,,,,,
2024-08-08 22:07:00,24.66,96.0,1.352,1.733,91.0,7.206,0.0,980.536,-0.001,,,,,,,,
2024-08-08 22:08:00,24.635,96.0,1.049,1.4415,90.2,5.5015,0.0,980.5363333333332,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 22:09:00,24.61,96.0,0.746,1.15,89.4,3.797,0.0,980.5366666666666,-0.001,,,,,,,,
2024-08-08 22:10:00,24.61,96.1,0.672,1.016,102.8,19.41,0.0,980.537,-0.001,,,,,,,,
2024-08-08 22:11:00,24.61,96.1,0.739,1.316,100.7,16.85,0.0,980.566,-0.002,,,,,,,,
2024-08-08 22:12:00,24.61,96.1,0.98,1.383,98.5,13.99,0.0,980.588,-0.002,,,,,,,,
2024-08-08 22:13:00,24.61,96.1,0.891,1.283,96.7,13.35,0.0,980.611,-0.002,,,,,,,,
2024-08-08 22:14:00,24.61,96.1,0.927,1.283,103.3,19.16,0.0,980.619,-0.002,,,,,,,,
2024-08-08 22:15:00,24.61,96.1,1.011,1.433,100.6,20.61,0.0,980.625,-0.001,,,,,,,,
2024-08-08 22:16:00,24.61,96.1,0.647,1.05,101.4,8.56,0.0,980.62,-0.001,,,,,,,,
2024-08-08 22:17:00,24.61,96.1,0.9595,0.0,106.15,9.265,0.0,980.598,-0.001,,,,,IP,IP,,
2024-08-08 22:18:00,24.61,96.1,1.272,1.366,110.9,9.97,0.0,980.576,-0.001,,,,,,,,
2024-08-08 22:19:00,24.61,96.1,1.013,1.283,107.9,12.85,0.0,980.59,-0.001,,,,,,,,
2024-08-08 22:20:00,24.61,96.1,1.324,1.716,102.5,9.68,0.0,980.581,-0.002,,,,,,,,
2024-08-08 22:21:00,24.61,96.1,1.216,1.633,105.6,7.638,0.0,980.564,-0.002,,,,,,,,
2024-08-08 22:22:00,24.61,96.1,0.855,1.166,105.5,6.485,0.0,980.544,-0.001,,,,,,,,
2024-08-08 22:23:00,24.61,96.1,1.094,1.349,112.4,11.1,0.0,980.526,-0.001,,,,,,,,
2024-08-08 22:24:00,24.61,96.0,1.28,1.683,107.9,7.285,0.0,980.517,-0.001,,,,,,,,
2024-08-08 22:25:00,24.61,96.05,1.121,1.533,108.4,4.95,0.0,980.5223333333332,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 22:26:00,24.61,96.1,0.962,1.383,108.9,2.615,0.0,980.5276666666668,-0.001,,,,,,,,
2024-08-08 22:27:00,24.61,96.1,1.386,1.733,113.6,12.03,0.0,980.533,-0.002,,,,,,,,
2024-08-08 22:28:00,24.56,96.1,0.994,1.299,108.8,6.525,0.0,980.55,-0.002,,,,,,,,
2024-08-08 22:29:00,24.57,96.1,1.527,1.949,105.1,9.45,0.0,980.554,-0.002,,,,,,,,
2024-08-08 22:30:00,24.56,96.1,1.358,1.933,110.8,11.09,0.0,980.564,-0.002,,,,,,,,
2024-08-08 22:31:00,24.56,96.1,1.213,1.783,112.7,15.06,0.0,980.565,-0.002,,,,,,,,
2024-08-08 22:32:00,24.56,96.1,1.408,2.083,114.0,26.95,0.0,980.56,-0.001,,,,,,,,
2024-08-08 22:33:00,24.56,96.2,1.15,1.483,100.2,13.43,0.0,980.555,-0.001,,,,,,,,
2024-08-08 22:34:00,24.54,96.2,1.0025,1.441,99.9,9.317,0.0,980.5516666666666,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 22:35:00,24.52,96.2,0.855,1.399,99.6,5.204,0.0,980.5483333333332,-0.002,,,,,,,,
2024-08-08 22:36:00,24.52,96.2,1.144,1.783,114.5,8.29,0.0,980.545,-0.001,,,,,,,,
2024-08-08 22:37:00,24.52,96.2,1.175,1.949,117.9,17.24,0.0,980.55,-0.001,,,,,,,,
2024-08-08 22:38:00,24.52,96.3,1.213,1.433,106.6,8.66,0.0,980.543,-0.001,,,,,,,,
2024-08-08 22:39:00,24.51,96.3,1.352,1.616,112.4,15.3,0.0,980.531,-0.001,,,,,,,,
2024-08-08 22:40:00,24.47,96.4,0.6,1.349,106.7,20.45,0.0,980.517,-0.001,,,,,,,,
2024-08-08 22:41:00,24.48,96.4,1.2,1.816,110.1,21.25,0.0,980.501,-0.001,,,,,,,,
2024-08-08 22:42:00,24.475,96.4,0.9275,1.4745,98.2,14.0935,0.0,980.4806666666668,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 22:43:00,24.47,96.4,0.655,1.133,86.3,6.937,0.0,980.4603333333332,-0.001,,,,,,,,
2024-08-08 22:44:00,24.43,96.4,0.88,1.366,107.1,8.87,0.0,980.44,-0.002,,,,,,,,
2024-08-08 22:45:00,24.43,96.4,1.28,1.633,99.1,7.538,0.0,980.425,-0.001,,,,,,,,
2024-08-08 22:46:00,24.43,96.4,0.644,1.066,88.7,25.38,0.0,980.411,-0.001,,,,,,,,
2024-08-08 22:47:00,24.43,96.4,0.983,1.399,93.2,17.47,0.0,980.397,-0.001,,,,,,,,
2024-08-08 22:48:00,24.38,96.5,1.158,1.366,102.0,7.792,0.0,980.398,-0.001,,,,,,,,
2024-08-08 22:49:00,24.38,96.5,1.016,1.416,103.6,9.21,0.0,980.402,-0.001,,,,,,,,
2024-08-08 22:50:00,24.38,96.5,0.986,1.15,94.8,7.999,0.0,980.408,-0.002,,,,,,,,
2024-08-08 22:51:00,24.365,96.5,0.9745,1.283,96.55,13.1145,0.0,980.4103333333334,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 22:52:00,24.35,96.5,0.963,1.416,98.3,18.23,0.0,980.4126666666666,-0.001,,,,,,,,
2024-08-08 22:53:00,24.34,96.5,1.211,1.533,95.4,8.65,0.0,980.415,-0.001,,,,,,,,
2024-08-08 22:54:00,24.34,96.5,1.075,1.633,100.4,19.01,0.0,980.419,-0.002,,,,,,,,
2024-08-08 22:55:00,24.34,96.6,1.28,1.499,108.3,18.47,0.0,980.414,-0.002,,,,,,,,
2024-08-08 22:56:00,24.34,96.6,0.98,1.349,111.3,10.53,0.0,980.401,-0.002,,,,,,,,
2024-08-08 22:57:00,24.31,96.6,1.247,1.549,114.7,6.988,0.0,980.386,-0.001,,,,,,,,
2024-08-08 22:58:00,24.29,96.6,1.288,1.649,106.2,10.01,0.0,980.372,-0.001,,,,,,,,
2024-08-08 22:59:00,24.29,96.6,1.238,1.433,115.2,10.59,0.0,980.368,-0.002,,,,,,,,
2024-08-08 23:00:00,24.29,96.6,0.666,1.333,131.5,0.0,0.0,980.3425,-0.001,,,,,,,,
2024-08-08 23:01:00,24.29,96.6,1.208,1.483,108.7,12.65,0.0,980.317,-0.002,,,,,,,,
2024-08-08 23:02:00,24.29,96.6,1.386,1.583,106.7,9.09,0.0,980.304,-0.001,,,,,,,,
2024-08-08 23:03:00,24.29,96.6,1.313,1.433,110.5,9.87,0.0,980.282,-0.002,,,,,,,,
2024-08-08 23:04:00,24.29,96.6,1.477,1.783,103.3,11.32,0.0,980.261,-0.001,,,,,,,,
2024-08-08 23:05:00,24.29,96.6,1.277,1.549,92.9,7.29,0.0,980.249,-0.001,,,,,,,,
2024-08-08 23:06:00,24.29,96.6,1.061,1.366,98.5,20.78,0.0,980.25,-0.001,,,,,,,,
2024-08-08 23:07:00,24.29,96.5,1.227,1.649,87.3,16.83,0.0,980.254,-0.002,,,,,,,,
2024-08-08 23:08:00,24.265,96.5,0.8675,1.241,90.35,14.625,0.0,980.2606666666668,-0.002,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 23:09:00,24.24,96.5,0.508,0.833,93.4,12.42,0.0,980.2673333333332,-0.002,,,,,,,,
2024-08-08 23:10:00,24.24,96.5,0.966,1.733,93.3,9.67,0.0,980.274,-0.002,,,,,,,,
2024-08-08 23:11:00,24.25,96.6,1.008,1.116,86.4,12.39,0.0,980.285,-0.002,,,,,,,,
2024-08-08 23:12:00,24.24,96.6,1.23,1.616,93.3,7.758,0.0,980.293,-0.001,,,,,,,,
2024-08-08 23:13:00,24.22,96.6,1.302,1.683,87.2,7.868,0.0,980.297,-0.002,,,,,,,,
2024-08-08 23:14:00,24.2,96.5,1.252,1.483,96.3,8.3,0.0,980.29,-0.001,,,,,,,,
2024-08-08 23:15:00,24.2,96.6,0.741,1.083,99.2,8.88,0.0,980.277,-0.002,,,,,,,,
2024-08-08 23:16:00,24.2,96.6,0.641,0.816,105.7,21.15,0.0,980.252,-0.002,,,,,,,,
2024-08-08 23:17:00,24.16,96.6,0.63,0.0,99.55,15.585,0.0,980.2095,-0.001,,,,,IP,IP,,
2024-08-08 23:18:00,24.15,96.5,0.619,0.816,93.4,10.02,0.0,980.167,-0.001,,,,,,,,
2024-08-08 23:19:00,24.15,96.6,0.441,0.833,93.8,5.538,0.0,980.18,-0.002,,,,,,,,
2024-08-08 23:20:00,24.15,96.6,0.639,0.783,103.5,12.35,0.0,980.18,-0.001,,,,,,,,
2024-08-08 23:21:00,24.11,96.6,0.905,1.083,80.5,15.74,0.0,980.189,-0.001,,,,,,,,
2024-08-08 23:22:00,24.11,96.6,0.941,1.25,91.7,7.71,0.0,980.203,-0.001,,,,,,,,
2024-08-08 23:23:00,24.11,96.7,0.816,1.1,81.8,17.83,0.0,980.213,-0.001,,,,,,,,
2024-08-08 23:24:00,24.11,96.7,0.777,1.0,77.82,5.448,0.0,980.223,-0.001,,,,,,,,
2024-08-08 23:25:00,24.09,96.7,0.6195,0.858,87.16,4.471,0.0,980.2233333333334,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 23:26:00,24.07,96.7,0.462,0.716,96.5,3.494,0.0,980.2236666666666,-0.002,,,,,,,,
2024-08-08 23:27:00,24.06,96.7,0.522,0.733,81.4,8.46,0.0,980.224,-0.002,,,,,,,,
2024-08-08 23:28:00,24.04,96.7,0.539,0.883,73.64,10.54,0.0,980.225,-0.001,,,,,,,,
2024-08-08 23:29:00,24.02,96.6,0.466,0.7,76.42,5.547,0.0,980.22,-0.001,,,,,,,,
2024-08-08 23:30:00,23.97,96.6,0.586,0.8,69.36,5.061,0.0,980.2,-0.001,,,,,,,,
2024-08-08 23:31:00,23.97,96.7,0.572,0.733,54.57,12.83,0.0,980.184,-0.002,,,,,,,,
2024-08-08 23:32:00,23.97,96.7,0.455,0.6,63.63,7.382,0.0,980.181,-0.001,,,,,,,,
2024-08-08 23:33:00,23.93,96.8,0.533,0.8,53.23,17.22,0.0,980.173,-0.002,,,,,,,,
2024-08-08 23:34:00,23.93,96.85,0.3705,0.5835,51.22,11.86,0.0,980.1673333333332,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 23:35:00,23.93,96.9,0.208,0.367,49.21,6.5,0.0,980.1616666666666,-0.001,,,,,,,,
2024-08-08 23:36:00,23.92,96.9,0.483,0.8,48.06,11.59,0.0,980.156,-0.001,,,,,,,,
2024-08-08 23:37:00,23.88,97.0,0.566,0.816,57.58,13.04,0.0,980.162,-0.002,,,,,,,,
2024-08-08 23:38:00,23.88,97.0,0.5,0.733,61.0,12.82,0.0,980.166,-0.002,,,,,,,,
2024-08-08 23:39:00,23.88,97.1,0.405,0.75,54.68,7.358,0.0,980.168,-0.002,,,,,,,,
2024-08-08 23:40:00,23.86,97.1,0.339,0.616,59.95,6.854,0.0,980.176,-0.001,,,,,,,,
2024-08-08 23:41:00,23.84,97.1,0.547,0.816,53.67,15.06,0.0,980.182,-0.001,,,,,,,,
2024-08-08 23:42:00,23.815,97.1,0.3845,0.6579999999999999,53.98,8.188500000000001,0.0,980.1666666666666,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 23:43:00,23.79,97.1,0.222,0.5,54.29,1.317,0.0,980.1513333333334,-0.002,,,,,,,,
2024-08-08 23:44:00,23.79,97.2,0.644,0.766,48.62,9.21,0.0,980.136,-0.002,,,,,,,,
2024-08-08 23:45:00,23.79,97.3,0.636,0.8,31.31,7.482,0.0,980.109,-0.002,,,,,,,,
2024-08-08 23:46:00,23.79,97.3,0.789,0.983,19.45,6.864,0.0,980.075,-0.002,,,,,,,,
2024-08-08 23:47:00,23.79,97.3,1.122,1.233,25.84,6.944,0.0,980.042,-0.001,,,,,,,,
2024-08-08 23:48:00,23.75,97.3,1.208,1.299,17.63,4.024,0.0,980.015,-0.002,,,,,,,,
2024-08-08 23:49:00,23.74,97.3,0.964,1.183,10.46,5.436,0.0,980.008,-0.002,,,,,,,,
2024-08-08 23:50:00,23.72,97.3,0.925,1.066,11.53,11.68,0.0,980.001,-0.001,,,,,,,,
2024-08-08 23:51:00,23.71,97.35,0.7825,0.9745,12.75,7.88,0.0,979.9993333333332,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-08 23:52:00,23.7,97.4,0.64,0.883,13.97,4.08,0.0,979.9976666666666,-0.001,,,,,,,,
2024-08-08 23:53:00,23.7,97.4,0.664,0.75,4.896,7.289,0.0,979.996,-0.002,,,,,,,,
2024-08-08 23:54:00,23.7,97.5,0.311,0.483,9.79,5.029,0.0,980.023,-0.001,,,,,,,,
2024-08-08 23:55:00,23.7,97.5,0.271,0.0,8.418571428571427,4.311428571428571,0.0,980.045,-0.001,,,,,IP,IP,,
2024-08-08 23:56:00,23.67,97.5,0.2309999999999999,0.0,7.047142857142856,3.593857142857143,0.0,980.073,-0.002,,,,,IP,IP,,
2024-08-08 23:57:00,23.65,97.5,0.191,0.0,5.675714285714285,2.8762857142857143,0.0,980.087,-0.001,,,,,IP,IP,,
2024-08-08 23:58:00,23.65,97.5,0.151,0.0,4.304285714285713,2.158714285714286,0.0,980.084,-0.002,,,,,IP,IP,,
2024-08-08 23:59:00,23.63,97.5,0.1109999999999999,0.0,2.932857142857141,1.4411428571428573,0.0,980.054,-0.002,,,,,IP,IP,,
2024-08-09 00:00:00,23.61,97.5,0.071,0.0,1.5614285714285714,0.7235714285714288,0.0,980.014,0.0,,,,,IP,IP,,
2024-08-09 00:01:00,23.61,97.6,0.031,0.183,0.19,0.006,0.0,979.974,-0.001,,,,,,,,
2024-08-09 00:02:00,23.6,97.6,0.378,0.533,19.67,13.57,0.0,979.974,-0.001,,,,,,,,
2024-08-09 00:03:00,23.61,97.6,0.661,0.683,37.39,3.948,0.0,979.972,-0.001,,,,,,,,
2024-08-09 00:04:00,23.61,97.6,0.7,0.8,51.78,4.736,0.0,979.976,-0.002,,,,,,,,
2024-08-09 00:05:00,23.6,97.6,0.48,0.8,52.68,9.16,0.0,979.981,-0.001,,,,,,,,
2024-08-09 00:06:00,23.56,97.6,0.68,0.866,49.8,3.672,0.0,979.978,-0.001,,,,,,,,
2024-08-09 00:07:00,23.55,97.5,0.691,0.85,45.02,3.148,0.0,979.962,-0.001,,,,,,,,
2024-08-09 00:08:00,23.535,97.55,0.6265000000000001,0.825,44.33,1.657,0.0,979.946,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-09 00:09:00,23.52,97.6,0.562,0.8,43.64,0.166,0.0,979.93,-0.001,,,,,,,,
2024-08-09 00:10:00,23.49,97.6,0.744,0.916,41.24,6.079,0.0,979.914,-0.002,,,,,,,,
2024-08-09 00:11:00,23.47,97.6,0.58,0.683,37.35,4.837,0.0,979.909,-0.001,,,,,,,,
2024-08-09 00:12:00,23.46,97.6,0.725,0.916,30.17,2.631,0.0,979.91,-0.001,,,,,,,,
2024-08-09 00:13:00,23.42,97.7,0.769,0.966,40.39,6.959,0.0,979.92,-0.001,,,,,,,,
2024-08-09 00:14:00,23.42,97.7,0.641,0.983,50.62,7.148,0.0,979.94,-0.001,,,,,,,,
2024-08-09 00:15:00,23.42,97.7,0.261,0.6,51.26,9.65,0.0,979.959,-0.001,,,,,,,,
2024-08-09 00:16:00,23.42,97.7,0.064,0.15,39.25,2.202,0.0,979.973,-0.001,,,,,,,,
2024-08-09 00:17:00,23.43,97.8,0.318,0.0,41.34,7.226,0.0,979.9655,-0.001,,,,,IP,IP,,
2024-08-09 00:18:00,23.42,97.8,0.572,0.883,43.43,12.25,0.0,979.958,-0.001,,,,,,,,
2024-08-09 00:19:00,23.42,97.8,1.119,1.233,44.01,3.898,0.0,979.988,-0.001,,,,,,,,
2024-08-09 00:20:00,23.42,97.8,1.133,1.25,44.17,5.412,0.0,980.001,-0.001,,,,,,,,
2024-08-09 00:21:00,23.42,97.8,0.9,1.066,47.61,4.188,0.0,980.002,-0.001,,,,,,,,
2024-08-09 00:22:00,23.39,97.8,0.964,1.116,50.29,4.366,0.0,980.003,-0.001,,,,,,,,
2024-08-09 00:23:00,23.38,97.8,0.739,0.816,50.19,7.449,0.0,980.005,-0.001,,,,,,,,
2024-08-09 00:24:00,23.38,97.8,0.961,1.233,54.03,12.42,0.0,980.002,-0.001,,,,,,,,
2024-08-09 00:25:00,23.38,97.9,0.895,1.1745,48.92,11.505,0.0,979.993,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-09 00:26:00,23.38,98.0,0.829,1.116,43.81,10.59,0.0,979.984,-0.001,,,,,,,,
2024-08-09 00:27:00,23.38,98.1,1.016,1.299,45.49,10.1,0.0,979.975,-0.001,,,,,,,,
2024-08-09 00:28:00,23.42,98.1,1.258,1.499,47.71,3.445,0.0,979.97,-0.001,,,,,,,,
2024-08-09 00:29:00,23.42,98.1,1.305,1.449,44.86,5.949,0.0,979.961,-0.002,,,,,,,,
2024-08-09 00:30:00,23.42,98.0,1.038,1.216,52.22,14.59,0.0,979.961,-0.002,,,,,,,,
2024-08-09 00:31:00,23.42,98.1,1.419,1.716,39.74,4.759,0.0,979.959,-0.001,,,,,,,,
2024-08-09 00:32:00,23.42,98.1,1.15,1.633,40.28,11.72,0.0,979.957,-0.002,,,,,,,,
2024-08-09 00:33:00,23.42,98.0,1.524,1.699,40.39,2.746,0.0,979.963,-0.001,,,,,,,,
2024-08-09 00:34:00,23.42,98.05,1.2325,1.541,48.38,4.705,0.0,979.9783333333334,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-09 00:35:00,23.42,98.1,0.941,1.383,56.37,6.664,0.0,979.9936666666666,-0.002,,,,,,,,
2024-08-09 00:36:00,23.45,98.1,0.572,0.8,46.63,17.1,0.0,980.009,-0.001,,,,,,,,
2024-08-09 00:37:00,23.47,98.1,0.691,1.033,71.2,18.18,0.0,980.03,-0.001,,,,,,,,
2024-08-09 00:38:00,23.47,98.1,0.719,0.833,73.99,12.85,0.0,980.048,-0.001,,,,,,,,
2024-08-09 00:39:00,23.47,98.2,0.983,1.316,71.67,9.52,0.0,980.067,-0.001,,,,,,,,
2024-08-09 00:40:00,23.47,98.2,1.102,1.266,64.5,15.96,0.0,980.086,-0.002,,,,,,,,
2024-08-09 00:41:00,23.47,98.2,1.113,1.533,82.8,13.27,0.0,980.1,-0.002,,,,,,,,
2024-08-09 00:42:00,23.47,98.2,0.945,1.458,73.06,13.54,0.0,980.095,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-09 00:43:00,23.47,98.2,0.777,1.383,63.32,13.81,0.0,980.09,-0.001,,,,,,,,
2024-08-09 00:44:00,23.47,98.2,0.636,1.1,68.66,16.37,0.0,980.085,-0.001,,,,,,,,
2024-08-09 00:45:00,23.47,98.2,1.002,1.299,85.1,13.35,0.0,980.09,-0.001,,,,,,,,
2024-08-09 00:46:00,23.47,98.2,1.119,1.449,90.2,4.775,0.0,980.083,-0.001,,,,,,,,
2024-08-09 00:47:00,23.47,98.2,0.769,1.05,97.9,7.417,0.0,980.079,-0.001,,,,,,,,
2024-08-09 00:48:00,23.47,98.2,0.503,0.866,99.1,13.04,0.0,980.072,-0.002,,,,,,,,
2024-08-09 00:49:00,23.47,98.2,0.7,0.783,103.9,9.18,0.0,980.065,-0.001,,,,,,,,
2024-08-09 00:50:00,23.47,98.2,0.758,0.933,103.8,8.93,0.0,980.065,-0.002,,,,,,,,
2024-08-09 00:51:00,23.47,98.2,0.4505,0.708,99.65,6.436999999999999,0.0,980.061,-0.002,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-09 00:52:00,23.47,98.2,0.143,0.483,95.5,3.944,0.0,980.057,-0.002,,,,,,,,
2024-08-09 00:53:00,23.47,98.2,0.941,1.066,102.3,9.22,0.0,980.053,-0.001,,,,,,,,
2024-08-09 00:54:00,23.46,98.1,0.3,0.683,98.3,13.84,0.0,980.054,-0.001,,,,,,,,
2024-08-09 00:55:00,23.42,98.1,0.403,0.633,70.93,18.09,0.0,980.036,-0.001,,,,,,,,
2024-08-09 00:56:00,23.41,98.0,0.136,0.533,90.0,10.85,0.0,980.007,-0.002,,,,,,,,
2024-08-09 00:57:00,23.38,98.0,0.253,0.433,71.71,7.47,0.0,979.98,-0.001,,,,,,,,
2024-08-09 00:58:00,23.35,98.0,0.419,1.083,85.6,5.346,0.0,979.959,-0.001,,,,,,,,
2024-08-09 00:59:00,23.33,98.0,0.93,1.1,62.79,11.35,0.0,979.943,-0.002,,,,,,,,
2024-08-09 01:00:00,23.33,98.1,0.367,0.733,66.88,0.0,0.0,979.911,-0.001,,,,,,,,
2024-08-09 01:01:00,23.33,98.1,0.092,0.317,69.35,3.663,0.0,979.879,-0.001,,,,,,,,
2024-08-09 01:02:00,23.32,98.1,0.392,0.6,67.92,16.01,0.0,979.881,-0.002,,,,,,,,
2024-08-09 01:03:00,23.29,98.1,0.769,1.083,71.87,10.58,0.0,979.875,-0.001,,,,,,,,
2024-08-09 01:04:00,23.29,98.1,0.489,0.866,66.19,12.95,0.0,979.867,-0.001,,,,,,,,
2024-08-09 01:05:00,23.29,98.1,0.519,0.966,63.54,10.84,0.0,979.858,-0.001,,,,,,,,
2024-08-09 01:06:00,23.28,98.1,0.23,0.633,61.07,14.83,0.0,979.859,-0.001,,,,,,,,
2024-08-09 01:07:00,23.24,98.1,0.641,1.033,58.93,11.6,0.0,979.859,-0.001,,,,,,,,
2024-08-09 01:08:00,23.24,98.1,0.364,0.633,59.005,6.902,0.0,979.866,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-09 01:09:00,23.24,98.1,0.087,0.233,59.08,2.204,0.0,979.873,-0.001,,,,,,,,
