Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,WDIR_flag,WDIR_avg_flag
2024-04-13 09:05:00,24.55,83.4,3.254,4.282,70.06,15.85,0.0,988.848,349.5,,
2024-04-13 09:06:00,24.55,83.9,2.399,3.131,55.41,30.09,0.0,988.837,463.4,,
2024-04-13 09:07:00,24.58,83.4,3.021,3.665,37.34,16.46,0.0,988.822,357.8,,
2024-04-13 09:08:00,24.62,83.2,2.859,3.148,67.81,4.817,0.0,988.853,326.2,,
2024-04-13 09:09:00,24.65,82.5,3.329,4.165,57.63,11.64,0.0,988.86,387.0,,
2024-04-13 09:10:00,24.66,83.3,1.275,2.649,61.64,28.46,0.0,988.876,563.1,,
2024-04-13 09:11:00,24.78,83.3,3.298,4.464,57.0,13.08,0.0,988.893,488.6,,
2024-04-13 09:12:00,24.91,81.9,3.851,5.148,59.35,15.99,0.0,988.881,408.3,,
2024-04-13 09:13:00,24.92,81.6,4.398,4.699,54.44,12.7,0.0,988.823,344.0,,
2024-04-13 09:14:00,24.92,81.2,2.91,3.964,59.38,15.16,0.0,988.833,616.0,,
2024-04-13 09:15:00,24.93,81.3,3.511,4.648,76.06,7.408,0.0,988.907,573.4,,
2024-04-13 09:16:00,24.99,81.0,4.174,5.297,67.52,15.44,0.0,988.878,355.9,,
2024-04-13 09:17:00,25.0,80.2,2.88,3.798,67.62,14.3,0.0,988.884,416.0,,
2024-04-13 09:18:00,24.97,81.1,2.336,4.214,96.1,22.47,0.0,988.898,636.5,,
2024-04-13 09:19:00,25.09,80.8,1.965,3.715,52.83,36.22,0.0,988.919,633.3,,
2024-04-13 09:20:00,25.26,81.7,1.875,3.065,70.74,44.19,0.0,988.932,389.7,,
2024-04-13 09:21:00,25.47,80.1,1.86,3.849,64.43,22.66,0.0,988.937,516.2,,
2024-04-13 09:22:00,25.56,78.78,1.741,3.565,74.05,37.0,0.0,988.949,346.6,,
2024-04-13 09:23:00,25.54,78.88,1.819,3.631,89.9,20.64,0.0,988.967,350.4,,
2024-04-13 09:24:00,25.47,79.08,2.535,3.033,88.5,29.16,0.0,988.996,361.5,,
2024-04-13 09:25:00,25.34,78.99,3.101,4.265,74.22,11.61,0.0,988.984,442.4,,
2024-04-13 09:26:00,25.2,79.76,2.912,3.616,89.5,19.79,0.0,988.98,687.7,,
2024-04-13 09:27:00,25.2,80.7,1.669,2.548,79.06,45.06,0.0,988.977,544.3,,
2024-04-13 09:28:00,25.32,80.5,0.639,0.983,70.7,62.59,0.0,988.978,329.3,,
2024-04-13 09:29:00,25.45,79.86,1.321,2.283,56.13,41.85,0.0,988.94,322.9,,
2024-04-13 09:30:00,25.51,79.25,0.571,1.017,66.06,21.79,0.0,988.944,326.8,,
2024-04-13 09:31:00,25.57,79.18,1.08,2.232,103.0,35.36,0.0,988.93,340.1,,
2024-04-13 09:32:00,25.61,78.09,3.174,4.714,111.2,8.42,0.0,988.93,402.7,,
2024-04-13 09:33:00,25.54,78.01,3.402,4.731,97.1,6.698,0.0,988.93,467.7,,
2024-04-13 09:34:00,25.42,79.06,1.986,3.783,86.7,29.82,0.0,988.947,429.4,,
2024-04-13 09:35:00,25.44,79.14,2.557,4.298,84.6,20.5,0.0,988.96,386.4,,
2024-04-13 09:36:00,25.47,78.13,3.091,4.366,103.6,18.05,0.0,988.932,421.1,,
2024-04-13 09:37:00,25.51,77.65,3.148,4.182,69.28,13.23,0.0,988.962,417.4,,
2024-04-13 09:38:00,25.51,77.54,4.026,4.782,71.21,17.89,0.0,988.931,450.2,,
2024-04-13 09:39:00,25.5,77.01,4.168,5.115,58.6,21.3,0.0,988.929,480.5,,
2024-04-13 09:40:00,25.41,77.01,1.797,4.182,57.11,29.6,0.0,988.941,704.7,,
2024-04-13 09:41:00,25.39,78.25,1.658,2.632,99.8,24.31,0.0,988.95,495.4,,
2024-04-13 09:42:00,25.59,78.22,1.056,2.117,73.96,57.44,0.0,988.938,482.3,,
2024-04-13 09:43:00,25.83,76.44,1.88,4.048,96.2,18.77,0.0,988.901,494.5,,
2024-04-13 09:44:00,25.92,75.69,3.193,4.498,99.0,18.25,0.0,988.909,542.3,,
2024-04-13 09:45:00,25.92,75.65,3.504,4.665,72.16,11.22,0.0,988.907,722.0,,
2024-04-13 09:46:00,25.89,75.57,3.335,3.866,95.0,10.07,0.0,988.891,946.0,,
2024-04-13 09:47:00,25.88,75.05,3.191,3.964,84.0,24.47,0.0,988.898,1048.0,,
2024-04-13 09:48:00,25.94,74.97,3.626,5.064,88.8,6.683,0.0,988.907,475.3,,
2024-04-13 09:49:00,26.06,74.52,3.104,3.849,90.3,8.87,0.0,988.9,402.3,,
2024-04-13 09:50:00,26.11,74.89,2.547,3.099,88.4,16.59,0.0,988.903,495.1,,
2024-04-13 09:51:00,26.08,75.26,3.147,4.532,70.63,29.22,0.0,988.901,599.0,,
2024-04-13 09:52:00,26.09,74.17,3.131,3.881,60.22,8.25,0.0,988.922,503.1,,
2024-04-13 09:53:00,25.99,74.39,2.48,3.798,79.71,29.11,0.0,988.897,398.5,,
2024-04-13 09:54:00,25.9,75.35,2.441,3.349,67.13,19.95,0.0,988.914,407.5,,
2024-04-13 09:55:00,25.84,75.24,3.174,4.199,54.78,13.71,0.0,988.912,416.1,,
2024-04-13 09:56:00,25.73,75.94,1.863,2.798,45.95,10.48,0.0,988.928,401.4,,
2024-04-13 09:57:00,25.74,76.48,3.315,4.248,56.48,8.93,0.0,988.937,419.5,,
2024-04-13 09:58:00,25.79,76.17,1.741,2.666,54.5,29.46,0.0,988.913,566.1,,
2024-04-13 09:59:00,25.86,76.69,1.416,1.867,68.93,20.86,0.0,988.888,536.8,,
2024-04-13 10:00:00,26.09,77.16,2.025,3.065,75.71,26.71,0.0,988.858,527.9,,
2024-04-13 10:01:00,26.24,74.99,1.702,3.016,65.96,35.91,0.0,988.857,464.3,,
2024-04-13 10:02:00,26.32,74.35,2.215,3.616,75.94,25.5,0.0,988.835,413.6,,
2024-04-13 10:03:00,26.34,74.37,1.788,2.798,83.0,44.79,0.0,988.847,386.2,,
2024-04-13 10:04:00,26.34,75.04,2.399,2.749,77.18,30.98,0.0,988.857,409.6,,
2024-04-13 10:05:00,26.34,74.1,2.696,3.499,75.83,25.34,0.0,988.849,403.0,,
2024-04-13 10:06:00,26.32,73.49,3.424,4.282,54.15,18.04,0.0,988.806,387.5,,
2024-04-13 10:07:00,26.19,73.85,1.885,3.283,87.7,44.11,0.0,988.838,383.7,,
2024-04-13 10:08:00,26.13,74.37,1.202,2.516,90.1,27.88,0.0,988.832,406.1,,
2024-04-13 10:09:00,26.11,74.45,1.435,2.882,82.3,32.0,0.0,988.822,589.8,,
2024-04-13 10:10:00,26.2,74.27,2.2,2.7,44.43,13.1,0.0,988.784,559.8,,
2024-04-13 10:11:00,26.25,73.7,2.608,3.631,61.14,36.8,0.0,988.782,602.4,,
2024-04-13 10:12:00,26.37,74.47,2.232,3.415,81.9,26.05,0.0,988.8,741.7,,
2024-04-13 10:13:00,26.57,73.14,2.283,3.131,70.9,16.28,0.0,988.775,544.7,,
2024-04-13 10:14:00,26.68,72.72,2.28,3.116,76.92,22.88,0.0,988.778,539.0,,
2024-04-13 10:15:00,26.77,72.2,3.704,5.064,90.5,10.09,0.0,988.782,583.5,,
2024-04-13 10:16:00,26.84,71.39,3.087,4.898,76.03,20.26,0.0,988.782,585.7,,
2024-04-13 10:17:00,26.84,70.88,3.305,4.298,119.6,14.95,0.0,988.795,517.7,,
2024-04-13 10:18:00,26.76,71.68,4.017,4.381,107.2,17.45,0.0,988.806,425.7,,
2024-04-13 10:19:00,26.66,72.29,2.73,3.998,101.6,13.8,0.0,988.833,397.0,,
2024-04-13 10:20:00,26.64,72.1,2.671,3.298,95.7,8.57,0.0,988.809,382.0,,
2024-04-13 10:21:00,26.5,72.69,2.713,3.482,98.1,15.55,0.0,988.782,384.7,,
2024-04-13 10:22:00,26.37,73.57,4.077,5.415,92.1,15.39,0.0,988.8,442.9,,
2024-04-13 10:23:00,26.31,73.6,3.73,4.464,64.49,10.27,0.0,988.829,473.3,,
2024-04-13 10:24:00,26.33,73.14,1.885,3.533,89.8,15.89,0.0,988.821,496.7,,
2024-04-13 10:25:00,26.47,72.43,2.275,3.849,74.39,25.81,0.0,988.81,511.8,,
2024-04-13 10:26:00,26.57,70.8,2.713,3.449,99.5,20.41,0.0,988.775,516.1,,
2024-04-13 10:27:00,26.57,70.36,3.324,4.714,105.2,24.71,0.0,988.8,476.4,,
2024-04-13 10:28:00,26.52,71.17,2.683,3.266,97.5,16.31,0.0,988.791,492.5,,
2024-04-13 10:29:00,26.59,71.35,1.7,2.298,66.39,32.98,0.0,988.807,871.0,,
2024-04-13 10:30:00,26.7,70.48,2.487,3.398,73.6,15.64,0.0,988.806,537.5,,
2024-04-13 10:31:00,26.7,70.86,0.966,1.149,71.74,39.23,0.0,988.799,428.7,,
2024-04-13 10:32:00,26.71,72.0,2.162,2.766,76.58,15.99,0.0,988.819,411.3,,
2024-04-13 10:33:00,26.87,71.24,2.101,2.616,97.2,19.26,0.0,988.807,389.7,,
2024-04-13 10:34:00,26.96,70.51,2.678,3.099,63.48,27.66,0.0,988.786,513.1,,
2024-04-13 10:35:00,26.98,69.3,1.527,2.798,82.6,54.92,0.0,988.757,924.0,,
2024-04-13 10:36:00,26.99,69.79,1.18,2.433,77.87,60.96,0.0,988.746,571.2,,
2024-04-13 10:37:00,27.18,69.15,1.588,2.266,48.58,30.45,0.0,988.722,514.5,,
2024-04-13 10:38:00,27.29,68.75,4.077,4.797,73.11,9.79,0.0,988.706,527.3,,
2024-04-13 10:39:00,27.3,68.44,3.257,3.932,76.16,10.17,0.0,988.708,718.6,,
2024-04-13 10:40:00,27.27,68.94,2.594,3.648,49.82,17.33,0.0,988.692,453.6,,
2024-04-13 10:41:00,27.2,68.56,3.485,4.082,69.36,10.24,0.0,988.649,459.0,,
2024-04-13 10:42:00,27.05,69.13,2.271,3.815,79.66,17.95,0.0,988.635,458.8,,
2024-04-13 10:43:00,26.95,70.08,2.008,2.499,69.48,15.32,0.0,988.611,440.8,,
2024-04-13 10:44:00,26.93,69.57,3.109,3.881,32.33,12.81,0.0,988.61,428.1,,
2024-04-13 10:45:00,26.93,69.52,3.368,5.131,24.22,18.66,0.0,988.592,396.0,,
2024-04-13 10:46:00,26.89,69.9,2.219,3.215,61.53,35.12,0.0,988.595,413.9,,
2024-04-13 10:47:00,26.89,70.64,1.36,1.816,61.66,20.72,0.0,988.61,385.1,,
2024-04-13 10:48:00,26.99,70.25,0.904,1.465,24.08,34.23,0.0,988.593,376.1,,
2024-04-13 10:49:00,27.13,69.02,1.986,3.815,50.48,19.05,0.0,988.574,384.5,,
2024-04-13 10:50:00,27.22,69.46,2.351,3.366,84.3,11.49,0.0,988.561,405.3,,
2024-04-13 10:51:00,27.28,68.25,3.32,4.481,85.0,26.22,0.0,988.551,416.2,,
2024-04-13 10:52:00,27.22,68.04,2.638,3.766,99.7,21.07,0.0,988.552,402.3,,
2024-04-13 10:53:00,27.0,68.61,1.761,2.749,78.79,22.49,0.0,988.532,1006.0,,
2024-04-13 10:54:00,26.93,68.91,1.11,1.899,69.76,33.43,0.0,988.488,1139.0,,
2024-04-13 10:55:00,27.01,68.34,1.442,1.916,123.9,24.71,0.0,988.45,710.3,,
2024-04-13 10:56:00,27.16,69.18,1.236,2.283,53.75,46.99,0.0,988.435,786.9,,
2024-04-13 10:57:00,27.53,67.59,1.855,3.981,86.7,55.19,0.0,988.452,1100.0,,
2024-04-13 10:58:00,27.82,65.04,3.835,4.481,63.88,11.22,0.0,988.432,951.0,,
2024-04-13 10:59:00,27.75,64.86,1.977,3.715,68.91,28.27,0.0,988.412,652.2,,
2024-04-13 11:00:00,27.71,65.66,0.639,1.416,103.4,32.62,0.0,988.422,544.8,,
2024-04-13 11:01:00,27.82,65.25,1.105,2.45,85.5,53.93,0.0,988.417,603.7,,
2024-04-13 11:02:00,27.89,64.88,2.526,3.249,23.91,24.6,0.0,988.394,462.7,,
2024-04-13 11:03:00,27.94,65.16,4.279,5.481,52.14,24.02,0.0,988.316,654.8,,
2024-04-13 11:04:00,27.85,66.04,2.101,3.565,49.27,19.38,0.0,988.381,343.6,,
2024-04-13 11:05:00,27.86,66.77,0.93,1.482,41.15,31.81,0.0,988.374,322.8,,
2024-04-13 11:06:00,27.93,65.7,3.002,3.548,40.85,5.915,0.0,988.349,348.4,,
2024-04-13 11:07:00,27.76,65.63,2.253,2.866,45.62,25.16,0.0,988.306,1044.0,,
2024-04-13 11:08:00,27.63,65.51,2.81,3.648,55.13,21.15,0.0,988.295,1109.0,,
2024-04-13 11:09:00,27.63,65.63,1.511,2.533,41.1,17.15,0.0,988.265,1112.0,,
2024-04-13 11:10:00,27.72,64.63,2.157,2.732,24.59,16.56,0.0,988.218,996.0,,
2024-04-13 11:11:00,27.75,64.08,2.907,4.099,39.78,21.66,0.0,988.184,971.0,,
2024-04-13 11:12:00,27.86,64.73,2.525,4.231,129.1,18.44,0.0,988.196,1094.0,,
2024-04-13 11:13:00,28.17,63.06,3.157,3.766,104.3,17.58,0.0,988.161,1092.0,,
2024-04-13 11:14:00,28.38,63.18,1.552,2.266,77.45,19.66,0.0,988.174,1053.0,,
2024-04-13 11:15:00,28.56,62.02,2.363,3.048,117.2,8.27,0.0,988.139,1059.0,,
2024-04-13 11:16:00,28.58,62.68,2.533,3.148,111.2,14.37,0.0,988.138,1062.0,,
2024-04-13 11:17:00,28.65,62.22,1.316,2.7,88.5,27.92,0.0,988.143,1061.0,,
2024-04-13 11:18:00,28.75,61.58,2.355,3.131,84.5,10.01,0.0,988.099,1046.0,,
2024-04-13 11:19:00,28.8,61.67,2.647,3.616,91.1,16.64,0.0,988.094,1083.0,,
2024-04-13 11:20:00,28.81,59.72,2.404,3.165,112.0,8.32,0.0,988.095,999.0,,
2024-04-13 11:21:00,28.63,60.68,2.579,3.631,137.4,25.66,0.0,988.066,1101.0,,
2024-04-13 11:22:00,28.65,60.59,2.53,3.533,117.2,20.18,0.0,988.027,1117.0,,
2024-04-13 11:23:00,28.78,61.1,1.671,2.666,97.0,37.19,0.0,988.005,1120.0,,
2024-04-13 11:24:00,29.03,60.38,1.469,2.298,129.1,17.11,0.0,987.987,1125.0,,
2024-04-13 11:25:00,29.16,59.97,2.135,2.715,110.3,18.74,0.0,987.972,1100.0,,
2024-04-13 11:26:00,29.25,59.81,2.701,3.449,140.9,7.338,0.0,987.967,687.9,,
2024-04-13 11:27:00,29.24,59.34,2.57,3.199,125.9,28.03,0.0,987.987,484.1,,
2024-04-13 11:28:00,28.98,59.88,1.916,3.949,117.2,23.99,0.0,987.955,393.0,,
2024-04-13 11:29:00,28.8,59.16,3.271,4.099,74.92,23.39,0.0,987.89,503.2,,
2024-04-13 11:30:00,28.74,58.51,2.64,4.015,59.96,19.64,0.0,987.872,418.8,,
2024-04-13 11:31:00,28.67,59.06,2.071,3.182,85.2,22.03,0.0,987.905,576.9,,
2024-04-13 11:32:00,28.73,58.91,3.116,4.099,82.0,13.76,0.0,987.882,1086.0,,
2024-04-13 11:33:00,28.86,58.62,2.319,3.499,116.2,13.85,0.0,987.81,999.0,,
2024-04-13 11:34:00,28.93,58.71,2.2,3.131,127.3,16.29,0.0,987.786,949.0,,
2024-04-13 11:35:00,29.12,57.82,1.833,2.7,64.11,19.93,0.0,987.816,1095.0,,
2024-04-13 11:36:00,29.25,56.31,0.944,1.666,26.36,78.36,0.0,987.778,1095.0,,
2024-04-13 11:37:00,29.26,56.46,0.547,1.149,81.3,52.47,0.0,987.748,1105.0,,
2024-04-13 11:38:00,29.29,56.16,2.385,3.332,49.43,13.44,0.0,987.735,1115.0,,
2024-04-13 11:39:00,29.31,56.25,1.969,3.516,36.61,23.31,0.0,987.707,1117.0,,
2024-04-13 11:40:00,29.27,56.76,2.565,3.165,49.53,13.67,0.0,987.69,1119.0,,
2024-04-13 11:41:00,29.27,56.71,0.964,1.816,78.3,57.3,0.0,987.684,1085.0,,
2024-04-13 11:42:00,29.28,56.64,0.617,1.1,108.9,47.97,0.0,987.682,586.9,,
2024-04-13 11:43:00,29.38,56.33,0.36,0.632,143.7,79.39,0.0,987.644,342.2,,
2024-04-13 11:44:00,29.44,54.94,0.928,1.284,92.8,24.86,0.0,987.604,750.1,,
2024-04-13 11:45:00,29.42,55.99,0.777,0.882,73.64,31.42,0.0,987.584,457.1,,
2024-04-13 11:46:00,29.4,55.38,2.574,3.648,52.03,14.34,0.0,987.567,1002.0,,
2024-04-13 11:47:00,29.36,54.73,3.346,4.865,37.81,16.33,0.0,987.533,550.5,,
2024-04-13 11:48:00,29.23,55.91,2.569,3.783,56.39,12.11,0.0,987.516,603.4,,
2024-04-13 11:49:00,29.16,56.07,0.6,0.933,73.43,19.86,0.0,987.467,255.2,,
2024-04-13 11:50:00,29.06,56.34,1.868,2.749,65.98,14.87,0.0,987.458,237.8,,
2024-04-13 11:51:00,28.97,56.05,2.586,4.315,56.47,13.4,0.0,987.432,233.9,,
2024-04-13 11:52:00,28.9,56.55,1.972,3.766,74.16,34.26,0.0,987.441,212.4,,
2024-04-13 11:53:00,28.86,57.01,2.91,3.783,68.68,8.26,0.0,987.452,195.9,,
2024-04-13 11:54:00,28.8,57.57,0.947,2.382,49.79,10.32,0.0,987.435,186.2,,
2024-04-13 11:55:00,28.81,57.52,0.602,1.117,69.35,27.93,0.0,987.417,214.0,,
2024-04-13 11:56:00,28.88,57.05,3.199,3.815,49.03,19.21,0.0,987.376,1067.0,,
2024-04-13 11:57:00,28.98,56.81,3.376,4.898,64.33,19.74,0.0,987.34,1063.0,,
2024-04-13 11:58:00,29.19,55.66,3.868,5.064,39.38,9.61,0.0,987.262,1056.0,,
2024-04-13 11:59:00,29.25,55.28,2.205,2.565,44.14,18.29,0.0,987.25,1055.0,,
2024-04-13 12:00:00,29.23,55.92,1.505,2.249,57.82,16.07,0.0,987.213,1055.0,,
2024-04-13 12:01:00,29.44,56.02,3.152,4.915,82.9,20.16,0.0,987.182,1064.0,,
2024-04-13 12:02:00,29.93,55.39,2.169,2.732,77.94,23.42,0.0,987.172,1080.0,,
2024-04-13 12:03:00,30.23,53.07,1.552,3.148,23.51,13.82,0.0,987.117,998.0,,
2024-04-13 12:04:00,30.09,53.82,1.749,2.249,10.76,22.2,0.0,987.072,738.5,,
2024-04-13 12:05:00,30.08,54.71,3.437,4.548,31.99,17.82,0.0,987.046,767.6,,
2024-04-13 12:06:00,30.22,53.02,1.875,2.582,23.15,16.94,0.0,987.071,406.3,,
2024-04-13 12:07:00,30.25,51.72,1.459,1.933,54.29,17.16,0.0,987.045,1121.0,,
2024-04-13 12:08:00,30.12,52.45,1.663,2.465,48.68,5.301,0.0,987.013,1127.0,,
2024-04-13 12:09:00,29.86,52.48,3.218,4.015,48.25,9.48,0.0,986.925,357.8,,
2024-04-13 12:10:00,29.5,53.56,2.249,2.783,51.75,13.45,0.0,986.917,718.3,,
2024-04-13 12:11:00,29.4,53.9,0.483,0.899,91.6,11.24,0.0,986.873,1128.0,,
2024-04-13 12:12:00,29.43,54.91,0.364,1.284,125.6,47.09,0.0,986.866,995.0,,
2024-04-13 12:13:00,29.58,54.59,0.903,2.266,36.58,55.62,0.0,986.877,579.0,,
2024-04-13 12:14:00,29.75,52.59,1.236,1.683,46.98,43.7,0.0,986.834,305.8,,
2024-04-13 12:15:00,29.88,52.84,3.118,4.099,28.15,36.78,0.0,986.817,271.5,,
2024-04-13 12:16:00,30.11,51.44,2.7,3.432,20.3,22.62,0.0,986.8,256.5,,
2024-04-13 12:17:00,30.05,50.84,2.995,4.048,27.82,26.48,0.0,986.787,244.9,,
2024-04-13 12:18:00,29.84,51.95,0.434,1.149,61.58,14.97,0.0,986.799,232.0,,
2024-04-13 12:19:00,29.81,52.12,0.145,0.417,61.82,59.52,0.0,986.786,224.0,,
2024-04-13 12:20:00,29.81,52.27,0.245,1.083,85.0,6.75,0.0,986.774,222.4,,
2024-04-13 12:21:00,29.84,52.57,1.36,1.916,94.4,25.73,0.0,986.75,226.6,,
2024-04-13 12:22:00,29.88,52.56,1.564,2.066,68.88,22.17,0.0,986.729,241.0,,
2024-04-13 12:23:00,29.9,52.11,1.7,2.382,37.38,26.23,0.0,986.688,265.0,,
2024-04-13 12:24:00,29.9,52.27,1.236,1.833,55.52,22.26,0.0,986.675,285.3,,
2024-04-13 12:25:00,29.85,51.8,1.579,2.298,23.5,19.78,0.0,986.639,323.5,,
2024-04-13 12:26:00,29.81,52.0,1.758,2.683,57.24,22.56,0.0,986.639,1027.0,,
2024-04-13 12:27:00,29.92,51.61,3.626,4.631,70.5,13.89,0.0,986.646,1151.0,,
2024-04-13 12:28:00,30.09,51.61,1.79,3.148,85.1,16.4,0.0,986.596,1138.0,,
2024-04-13 12:29:00,30.35,51.34,1.148,2.533,136.8,52.14,0.0,986.555,1135.0,,
2024-04-13 12:30:00,30.7,49.85,2.385,2.666,116.1,11.69,0.0,986.534,1095.0,,
2024-04-13 12:31:00,30.9,48.7,1.306,1.999,145.7,37.08,0.0,986.47,602.4,,
2024-04-13 12:32:00,30.91,50.01,2.859,4.515,81.9,22.43,0.0,986.473,359.1,,
2024-04-13 12:33:00,30.95,48.55,1.911,3.215,80.2,21.19,0.0,986.437,345.6,,
2024-04-13 12:34:00,30.85,48.52,1.183,1.867,125.7,20.48,0.0,986.422,476.4,,
2024-04-13 12:35:00,30.73,49.4,1.25,2.366,96.0,25.37,0.0,986.415,449.2,,
2024-04-13 12:36:00,30.7,48.14,2.38,2.916,93.2,5.627,0.0,986.372,554.6,,
2024-04-13 12:37:00,30.63,49.08,2.305,4.015,83.0,11.14,0.0,986.374,449.3,,
2024-04-13 12:38:00,30.61,49.08,4.015,4.898,104.4,18.35,0.0,986.325,454.7,,
2024-04-13 12:39:00,30.56,49.82,3.66,6.397,78.65,18.78,0.0,986.333,411.6,,
2024-04-13 12:40:00,30.54,50.24,1.86,2.565,77.43,11.62,0.0,986.319,689.2,,
2024-04-13 12:41:00,30.58,49.73,1.846,2.482,67.39,15.87,0.0,986.271,1093.0,,
2024-04-13 12:42:00,30.63,48.95,2.472,3.415,40.42,9.55,0.0,986.202,1050.0,,
2024-04-13 12:43:00,30.68,49.23,1.78,2.565,86.4,23.06,0.0,986.182,838.0,,
2024-04-13 12:44:00,30.94,49.21,1.715,2.899,92.2,19.93,0.0,986.187,1073.0,,
2024-04-13 12:45:00,31.18,48.78,0.981,1.367,72.83,76.49,0.0,986.138,1083.0,,
2024-04-13 12:46:00,31.3,47.04,1.777,2.332,123.9,26.96,0.0,986.102,1091.0,,
2024-04-13 12:47:00,31.12,47.03,1.647,2.215,130.7,6.365,0.0,986.036,1100.0,,
2024-04-13 12:48:00,30.93,46.69,0.955,1.533,134.3,14.67,0.0,986.002,1111.0,,
2024-04-13 12:49:00,30.87,48.15,0.972,1.683,131.7,30.68,0.0,985.974,1115.0,,
2024-04-13 12:50:00,31.06,48.59,2.094,2.649,95.6,16.03,0.0,985.942,1142.0,,
2024-04-13 12:51:00,31.39,47.66,3.07,3.682,108.4,15.57,0.0,985.915,845.0,,
2024-04-13 12:52:00,31.56,46.85,0.877,1.183,65.67,12.16,0.0,985.894,1082.0,,
2024-04-13 12:53:00,31.73,46.38,1.224,2.232,127.9,23.67,0.0,985.861,797.4,,
2024-04-13 12:54:00,31.88,46.74,2.122,2.499,69.35,21.81,0.0,985.84,488.6,,
2024-04-13 12:55:00,32.03,46.71,2.543,4.165,71.27,27.43,0.0,985.847,703.1,,
2024-04-13 12:56:00,32.17,45.48,3.157,3.599,44.69,16.08,0.0,985.83,322.8,,
2024-04-13 12:57:00,32.11,45.53,2.127,2.683,32.12,19.64,0.0,985.812,505.3,,
2024-04-13 12:58:00,31.92,46.24,2.985,3.732,57.9,46.73,0.0,985.803,378.9,,
2024-04-13 12:59:00,31.61,47.7,2.083,3.065,76.61,23.13,0.0,985.783,315.7,,
2024-04-13 13:00:00,31.47,48.31,1.469,2.482,42.0,7.342,0.0,985.783,307.4,,
2024-04-13 13:01:00,31.38,48.38,3.609,3.998,38.39,9.24,0.0,985.741,312.0,,
2024-04-13 13:02:00,31.18,48.85,2.298,3.533,32.08,20.53,0.0,985.738,318.0,,
2024-04-13 13:03:00,30.99,49.2,3.079,4.582,35.51,20.61,0.0,985.708,331.1,,
2024-04-13 13:04:00,30.83,49.55,2.336,3.465,43.67,40.42,0.0,985.715,361.8,,
2024-04-13 13:05:00,30.77,50.08,2.346,2.666,359.7,25.95,0.0,985.663,382.0,,
2024-04-13 13:06:00,30.77,49.8,2.851,4.082,25.58,52.35,0.0,985.651,349.1,,
2024-04-13 13:07:00,30.81,49.11,2.363,2.916,78.09,11.94,0.0,985.662,380.3,,
2024-04-13 13:08:00,30.86,47.72,2.701,3.849,81.0,20.09,0.0,985.638,324.2,,
2024-04-13 13:09:00,30.85,47.11,2.355,3.449,65.63,14.03,0.0,985.592,306.2,,
2024-04-13 13:10:00,30.74,47.41,1.601,2.899,53.62,47.25,0.0,985.595,300.1,,
2024-04-13 13:11:00,30.67,47.57,4.021,5.814,84.1,19.09,0.0,985.567,305.5,,
2024-04-13 13:12:00,30.67,46.94,3.674,4.881,64.97,14.41,0.0,985.584,309.4,,
2024-04-13 13:13:00,30.68,46.48,4.012,5.115,70.17,13.23,0.0,985.576,455.2,,
2024-04-13 13:14:00,30.71,46.28,4.131,4.765,72.69,19.45,0.0,985.553,434.0,,
2024-04-13 13:15:00,30.72,46.56,3.32,3.682,80.0,15.35,0.0,985.539,300.2,,
2024-04-13 13:16:00,30.72,46.77,2.744,4.015,55.88,23.21,0.0,985.504,301.8,,
2024-04-13 13:17:00,30.72,46.71,2.266,4.449,57.17,19.5,0.0,985.48,308.3,,
2024-04-13 13:18:00,30.71,46.58,3.888,4.682,58.46,17.23,0.0,985.414,317.1,,
2024-04-13 13:19:00,30.67,46.89,2.927,4.032,68.17,13.46,0.0,985.411,315.1,,
2024-04-13 13:20:00,30.65,47.11,2.679,4.182,50.83,16.1,0.0,985.398,317.0,,
2024-04-13 13:21:00,30.64,47.37,2.455,4.349,76.65,40.43,0.0,985.408,329.0,,
2024-04-13 13:22:00,30.7,47.27,3.276,4.298,76.3,6.683,0.0,985.398,367.9,,
2024-04-13 13:23:00,30.78,46.35,2.679,4.665,73.83,10.78,0.0,985.372,368.0,,
2024-04-13 13:24:00,30.81,46.1,2.89,4.182,78.37,21.18,0.0,985.338,536.9,,
2024-04-13 13:25:00,30.81,46.08,3.191,4.015,112.9,20.04,0.0,985.299,540.5,,
2024-04-13 13:26:00,30.91,46.43,1.083,1.916,99.8,43.32,0.0,985.271,1044.0,,
2024-04-13 13:27:00,31.15,46.3,2.749,3.266,119.5,7.043,0.0,985.233,1033.0,,
2024-04-13 13:28:00,31.47,45.3,3.366,3.866,108.4,12.17,0.0,985.234,1040.0,,
2024-04-13 13:29:00,31.63,44.74,2.579,3.482,108.8,32.3,0.0,985.198,1057.0,,
2024-04-13 13:30:00,31.69,44.76,0.916,1.2,103.8,46.26,0.0,985.15,1075.0,,
2024-04-13 13:31:00,31.78,45.17,1.702,2.832,80.7,32.93,0.0,985.129,472.7,,
