Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,RH_flag,WDIR_flag,WDIR_avg_flag
2024-02-01 03:58:00,14.69,98.6,1.268,1.549,24.73,5.02,0.0,986.288,-0.001,,,,
2024-02-01 03:59:00,14.69,98.6,0.959,1.284,31.04,4.431,0.0,986.262,-0.001,,,,
2024-02-01 04:00:00,14.7,98.5,1.185,1.299,30.46,6.606,0.0,986.243,-0.001,,,,
2024-02-01 04:01:00,14.69,98.5,1.148,1.284,39.77,7.512,0.0,986.234,-0.001,,,,
2024-02-01 04:02:00,14.69,98.5,1.153,1.465,29.26,9.87,0.0,986.217,-0.001,,,,
2024-02-01 04:03:00,14.69,98.5,1.188,1.35,27.59,7.957,0.0,986.208,-0.001,,,,
2024-02-01 04:04:00,14.65,98.5,1.086,1.284,29.89,9.6,0.0,986.209,-0.001,,,,
2024-02-01 04:05:00,14.65,98.5,1.329,1.566,24.47,4.157,0.0,986.212,-0.001,,,,
2024-02-01 04:06:00,14.65,98.6,1.21,1.465,23.26,4.261,0.0,986.204,-0.001,,,,
2024-02-01 04:07:00,14.65,98.5,1.083,1.233,26.58,10.46,0.0,986.2,-0.001,,,,
2024-02-01 04:08:00,14.65,98.5,1.166,1.35,26.53,5.723,0.0,986.193,-0.002,,,,
2024-02-01 04:09:00,14.61,98.5,1.233,1.35,34.26,9.74,0.0,986.182,-0.002,,,,
2024-02-01 04:10:00,14.6,98.5,1.1,1.333,32.03,7.571,0.0,986.168,-0.002,,,,
2024-02-01 04:11:00,14.6,98.5,0.903,1.367,39.35,9.87,0.0,986.172,-0.001,,,,
2024-02-01 04:12:00,14.59,98.5,0.92,1.216,40.32,9.1,0.0,986.185,-0.001,,,,
2024-02-01 04:13:00,14.56,98.5,0.955,1.2,37.39,6.132,0.0,986.201,-0.001,,,,
2024-02-01 04:14:00,14.56,98.5,1.097,1.382,36.73,6.818,0.0,986.215,-0.001,,,,
2024-02-01 04:15:00,14.56,98.5,0.904,1.149,38.9,5.188,0.0,986.213,-0.001,,,,
2024-02-01 04:16:00,14.54,98.5,0.969,1.132,38.01,4.683,0.0,986.214,-0.002,,,,
2024-02-01 04:17:00,14.51,98.5,0.911,1.034,45.1,4.225,0.0,986.213,-0.001,,,,
2024-02-01 04:18:00,14.51,98.5,1.127,1.183,45.65,3.708,0.0,986.216,-0.002,,,,
2024-02-01 04:19:00,14.51,98.6,1.025,1.166,39.19,10.13,0.0,986.216,-0.001,,,,
2024-02-01 04:20:00,14.51,98.5,1.108,1.267,42.44,8.6,0.0,986.22,-0.001,,,,
2024-02-01 04:21:00,14.51,98.6,1.175,1.333,44.47,4.106,0.0,986.234,-0.001,,,,
2024-02-01 04:22:00,14.51,98.6,1.404,1.549,42.97,1.819,0.0,986.231,-0.002,,,,
2024-02-01 04:23:00,14.51,98.6,1.358,1.499,44.55,8.39,0.0,986.2,-0.001,,,,
2024-02-01 04:24:00,14.51,98.6,1.324,1.533,43.0,3.097,0.0,986.175,-0.001,,,,
2024-02-01 04:25:00,14.51,98.6,1.299,1.482,42.54,3.566,0.0,986.135,-0.001,,,,
2024-02-01 04:26:00,14.48,98.6,1.297,1.416,48.16,3.847,0.0,986.104,-0.001,,,,
2024-02-01 04:27:00,14.47,98.7,1.447,1.516,46.73,3.843,0.0,986.084,-0.001,,,,
2024-02-01 04:28:00,14.47,98.7,1.569,1.816,49.55,4.203,0.0,986.074,-0.001,,,,
2024-02-01 04:29:00,14.47,98.8,1.086,1.465,56.14,7.556,0.0,986.07,-0.001,,,,
2024-02-01 04:30:00,14.47,98.8,1.114,1.45,51.79,6.666,0.0,986.074,-0.002,,,,
2024-02-01 04:31:00,14.46,98.8,1.122,1.533,53.46,15.51,0.0,986.078,-0.001,,,,
2024-02-01 04:32:00,14.47,98.7,1.316,1.649,51.04,10.53,0.0,986.084,-0.001,,,,
2024-02-01 04:33:00,14.47,98.7,1.017,1.433,54.77,19.18,0.0,986.079,-0.001,,,,
2024-02-01 04:34:00,14.47,98.7,1.202,1.416,58.48,10.87,0.0,986.066,-0.001,,,,
2024-02-01 04:35:00,14.47,98.7,0.928,1.149,57.62,15.16,0.0,986.056,-0.001,,,,
2024-02-01 04:36:00,14.42,98.7,0.792,1.066,57.39,11.03,0.0,986.047,-0.001,,,,
2024-02-01 04:37:00,14.42,98.7,0.877,1.183,57.6,15.76,0.0,986.049,-0.001,,,,
2024-02-01 04:38:00,14.42,98.7,0.935,1.066,59.53,13.53,0.0,986.059,-0.002,,,,
2024-02-01 04:39:00,14.42,98.7,0.745,0.966,64.15,10.74,0.0,986.063,-0.001,,,,
2024-02-01 04:40:00,14.37,98.7,0.661,0.784,53.87,6.113,0.0,986.063,-0.001,,,,
2024-02-01 04:41:00,14.38,98.6,0.571,0.916,66.42,6.58,0.0,986.056,-0.001,,,,
2024-02-01 04:42:00,14.35,98.6,0.719,1.017,61.85,8.36,0.0,986.047,-0.002,,,,
2024-02-01 04:43:00,14.33,98.6,0.655,0.784,55.8,10.66,0.0,986.04,-0.001,,,,
2024-02-01 04:44:00,14.33,98.6,0.791,1.132,56.48,8.88,0.0,986.033,-0.001,,,,
2024-02-01 04:45:00,14.33,98.6,0.988,1.117,53.19,8.76,0.0,986.034,-0.002,,,,
2024-02-01 04:46:00,14.33,98.7,0.706,0.966,61.28,8.28,0.0,986.048,-0.001,,,,
2024-02-01 04:47:00,14.33,98.7,0.434,0.867,56.84,7.361,0.0,986.07,-0.001,,,,
2024-02-01 04:48:00,14.33,98.7,0.547,0.75,56.5,5.765,0.0,986.095,-0.001,,,,
2024-02-01 04:49:00,14.33,98.8,0.658,0.833,52.62,5.02,0.0,986.11,-0.001,,,,
2024-02-01 04:50:00,14.33,98.8,0.913,1.25,49.54,4.749,0.0,986.121,-0.001,,,,
2024-02-01 04:51:00,14.33,98.8,0.828,1.017,51.34,5.401,0.0,986.123,-0.001,,,,
2024-02-01 04:52:00,14.33,98.8,0.802,0.916,53.65,9.97,0.0,986.116,-0.001,,,,
2024-02-01 04:53:00,14.33,98.8,0.891,1.367,58.44,11.46,0.0,986.108,-0.001,,,,
2024-02-01 04:54:00,14.33,98.8,0.913,1.2,52.32,8.77,0.0,986.089,-0.001,,,,
2024-02-01 04:55:00,14.29,98.8,0.908,1.267,53.32,4.149,0.0,986.072,-0.001,,,,
2024-02-01 04:56:00,14.28,98.8,0.904,1.0,52.72,10.44,0.0,986.06,-0.001,,,,
2024-02-01 04:57:00,14.28,98.9,1.013,1.284,54.51,10.98,0.0,986.06,-0.001,,,,
2024-02-01 04:58:00,14.33,99.0,1.139,1.333,43.72,10.81,0.0,986.069,-0.002,,,,
2024-02-01 04:59:00,14.37,99.0,1.074,1.299,57.5,8.42,0.0,986.092,-0.001,,,,
2024-02-01 05:00:00,14.37,99.0,0.952,1.233,55.04,8.26,0.0,986.127,-0.001,,,,
2024-02-01 05:01:00,14.38,99.0,0.974,1.333,48.72,14.42,0.0,986.164,-0.001,,,,
2024-02-01 05:02:00,14.38,99.0,1.389,1.583,47.81,5.562,0.0,986.194,-0.001,,,,
2024-02-01 05:03:00,14.38,99.0,1.141,1.316,50.66,6.71,0.0,986.225,-0.001,,,,
2024-02-01 05:04:00,14.37,99.0,1.285,1.465,42.31,2.92,0.0,986.242,-0.002,,,,
2024-02-01 05:05:00,14.38,99.1,1.185,1.465,42.91,8.48,0.0,986.261,-0.002,,,,
2024-02-01 05:06:00,14.37,99.1,1.428,1.749,44.0,8.22,0.0,986.278,-0.001,,,,
2024-02-01 05:07:00,14.42,99.1,1.413,1.549,40.75,11.71,0.0,986.3,-0.001,,,,
2024-02-01 05:08:00,14.42,99.2,1.459,1.85,41.0,8.02,0.0,986.323,-0.001,,,,
2024-02-01 05:09:00,14.42,99.2,1.227,1.45,34.5,6.931,0.0,986.356,-0.001,,,,
2024-02-01 05:10:00,14.46,99.2,1.382,1.617,33.42,7.01,0.0,986.375,-0.001,,,,
2024-02-01 05:11:00,14.47,99.2,1.363,1.799,43.35,5.108,0.0,986.396,-0.001,,,,
2024-02-01 05:12:00,14.47,99.2,1.285,1.416,34.17,7.58,0.0,986.409,-0.001,,,,
2024-02-01 05:13:00,14.47,99.2,1.035,1.25,37.69,8.91,0.0,986.418,-0.001,,,,
2024-02-01 05:14:00,14.47,99.2,1.421,1.649,39.2,7.109,0.0,986.423,-0.001,,,,
2024-02-01 05:15:00,14.47,99.2,1.397,1.766,43.47,11.72,0.0,986.431,-0.001,,,,
2024-02-01 05:16:00,14.47,99.2,1.494,1.749,39.43,3.765,0.0,986.432,-0.001,,,,
2024-02-01 05:17:00,14.49,99.2,1.413,1.632,44.41,5.74,0.0,986.432,-0.001,,,,
2024-02-01 05:18:00,14.51,99.2,1.367,1.499,48.78,9.11,0.0,986.428,-0.001,,,,
2024-02-01 05:19:00,14.51,99.2,1.244,1.433,45.51,7.84,0.0,986.427,-0.001,,,,
2024-02-01 05:20:00,14.51,99.2,1.188,1.433,45.67,11.63,0.0,986.431,-0.001,,,,
2024-02-01 05:21:00,14.51,99.2,0.988,1.183,52.34,9.42,0.0,986.427,-0.001,,,,
2024-02-01 05:22:00,14.51,99.2,0.974,1.284,50.7,6.212,0.0,986.43,-0.001,,,,
2024-02-01 05:23:00,14.51,99.2,1.178,1.465,51.92,6.197,0.0,986.445,-0.001,,,,
2024-02-01 05:24:00,14.47,99.1,0.938,1.399,55.03,7.262,0.0,986.461,-0.001,,,,
2024-02-01 05:25:00,14.47,99.1,0.859,1.1,56.02,5.141,0.0,986.487,-0.001,,,,
2024-02-01 05:26:00,14.46,99.1,0.847,1.083,50.13,10.03,0.0,986.524,-0.001,,,,
2024-02-01 05:27:00,14.42,99.0,0.799,1.017,57.06,9.9,0.0,986.566,-0.001,,,,
2024-02-01 05:28:00,14.41,99.0,0.486,0.666,53.3,5.995,0.0,986.599,-0.001,,,,
2024-02-01 05:29:00,14.37,99.0,0.469,1.083,48.3,18.36,0.0,986.616,-0.001,,,,
2024-02-01 05:30:00,14.37,99.0,0.649,1.066,51.75,8.8,0.0,986.624,-0.001,,,,
2024-02-01 05:31:00,14.38,99.0,0.592,0.816,52.55,10.98,0.0,986.613,-0.001,,,,
2024-02-01 05:32:00,14.34,99.0,0.678,0.85,45.79,10.93,0.0,986.614,-0.001,,,,
2024-02-01 05:33:00,14.33,99.0,0.775,0.916,43.88,14.09,0.0,986.63,-0.001,,,,
2024-02-01 05:34:00,14.32,99.0,0.763,0.933,40.35,12.0,0.0,986.659,-0.001,,,,
2024-02-01 05:35:00,14.28,99.0,0.828,1.216,33.18,7.125,0.0,986.684,-0.001,,,,
2024-02-01 05:36:00,14.29,99.0,0.794,0.933,39.93,5.65,0.0,986.704,-0.001,,,,
2024-02-01 05:37:00,14.28,99.0,1.097,1.233,31.17,3.264,0.0,986.717,-0.001,,,,
2024-02-01 05:38:00,14.28,99.1,1.139,1.45,36.43,5.509,0.0,986.71,-0.001,,,,
2024-02-01 05:39:00,14.28,99.1,0.961,1.117,32.98,8.85,0.0,986.694,-0.001,,,,
2024-02-01 05:40:00,14.32,99.2,1.289,1.433,37.95,9.15,0.0,986.683,-0.001,,,,
2024-02-01 05:41:00,14.33,99.2,1.205,1.416,43.16,7.524,0.0,986.667,0.0,,,,
2024-02-01 05:42:00,14.33,99.2,1.284,1.433,42.39,3.656,0.0,986.665,-0.001,,,,
2024-02-01 05:43:00,14.33,99.3,1.321,1.382,39.86,7.49,0.0,986.668,0.0,,,,
2024-02-01 05:44:00,14.33,99.3,1.231,1.433,41.06,7.194,0.0,986.672,0.0,,,,
2024-02-01 05:45:00,14.33,99.3,1.027,1.267,36.03,5.078,0.0,986.676,-0.001,,,,
2024-02-01 05:46:00,14.33,99.2,1.224,1.45,43.43,2.053,0.0,986.683,-0.001,,,,
2024-02-01 05:47:00,14.33,99.2,1.091,1.333,41.12,5.172,0.0,986.688,0.0,,,,
2024-02-01 05:48:00,14.33,99.2,1.231,1.367,36.68,5.848,0.0,986.694,0.0,,,,
2024-02-01 05:49:00,14.33,99.2,1.078,1.45,41.72,13.12,0.0,986.699,0.001,,,,
2024-02-01 05:50:00,14.33,99.2,1.18,1.516,43.31,8.73,0.0,986.708,0.0,,,,
2024-02-01 05:51:00,14.33,99.2,1.355,1.549,32.61,6.238,0.0,986.729,0.001,,,,
2024-02-01 05:52:00,14.33,99.2,1.095,1.284,32.35,5.444,0.0,986.751,0.002,,,,
2024-02-01 05:53:00,14.33,99.3,1.132,1.299,19.29,6.765,0.0,986.782,0.004,,,,
2024-02-01 05:54:00,14.35,99.3,1.049,1.316,23.98,10.29,0.0,986.803,0.006,,,,
2024-02-01 05:55:00,14.38,99.4,1.114,1.333,29.05,6.551,0.0,986.825,0.008,,,,
2024-02-01 05:56:00,14.37,99.3,1.233,1.549,20.08,5.669,0.0,986.848,0.011,,,,
2024-02-01 05:57:00,14.37,99.3,1.108,1.45,23.4,6.905,0.0,986.865,0.013,,,,
2024-02-01 05:58:00,14.38,99.3,0.966,1.333,17.9,8.43,0.0,986.883,0.017,,,,
2024-02-01 05:59:00,14.38,99.3,0.991,1.499,19.77,9.28,0.0,986.895,0.021,,,,
2024-02-01 06:00:00,14.37,99.3,1.258,1.516,16.58,8.7,0.0,986.896,0.026,,,,
2024-02-01 06:01:00,14.38,99.3,1.061,1.382,18.14,10.04,0.0,986.894,0.03,,,,
2024-02-01 06:02:00,14.37,99.3,1.214,1.533,25.73,4.456,0.0,986.894,0.036,,,,
2024-02-01 06:03:00,14.37,99.3,1.227,1.45,38.31,11.05,0.0,986.895,0.041,,,,
2024-02-01 06:04:00,14.38,99.3,0.964,1.216,37.62,8.75,0.0,986.896,0.048,,,,
2024-02-01 06:05:00,14.37,99.3,0.899,1.183,35.24,9.43,0.0,986.902,0.055,,,,
2024-02-01 06:06:00,14.37,99.3,1.125,1.367,37.65,7.411,0.0,986.9,0.063,,,,
2024-02-01 06:07:00,14.38,99.3,0.904,1.367,44.13,14.21,0.0,986.887,0.072,,,,
2024-02-01 06:08:00,14.34,99.3,0.959,1.533,43.77,7.306,0.0,986.873,0.084,,,,
2024-02-01 06:09:00,14.33,99.3,1.018,1.632,31.36,10.32,0.0,986.864,0.099,,,,
2024-02-01 06:10:00,14.33,99.3,0.869,1.066,42.44,6.69,0.0,986.859,0.116,,,,
2024-02-01 06:11:00,14.31,99.3,0.886,1.049,36.82,11.44,0.0,986.852,0.139,,,,
2024-02-01 06:12:00,14.28,99.2,1.105,1.549,48.07,10.31,0.0,986.843,0.166,,,,
2024-02-01 06:13:00,14.26,99.2,0.991,1.499,43.25,18.43,0.0,986.842,0.204,,,,
2024-02-01 06:14:00,14.24,99.2,1.209,1.549,44.97,7.052,0.0,986.837,0.25,,,,
2024-02-01 06:15:00,14.23,99.2,0.847,1.117,42.85,6.502,0.0,986.837,0.313,,,,
2024-02-01 06:16:00,14.19,99.2,0.988,1.233,40.55,6.169,0.0,986.84,0.409,,,,
2024-02-01 06:17:00,14.2,99.2,1.131,1.299,47.05,5.742,0.0,986.846,0.535,,,,
2024-02-01 06:18:00,14.19,99.2,1.222,1.35,44.24,2.733,0.0,986.845,0.719,,,,
2024-02-01 06:19:00,14.19,99.2,1.035,1.166,39.24,8.04,0.0,986.844,0.946,,,,
2024-02-01 06:20:00,14.19,99.2,0.847,1.017,45.89,9.8,0.0,986.84,1.168,,,,
2024-02-01 06:21:00,14.16,99.2,1.197,1.465,48.43,2.92,0.0,986.836,1.446,,,,
2024-02-01 06:22:00,14.15,99.2,1.102,1.367,49.73,8.33,0.0,986.827,1.761,,,,
2024-02-01 06:23:00,14.14,99.2,0.947,1.233,48.71,6.994,0.0,986.823,2.202,,,,
2024-02-01 06:24:00,14.11,99.1,0.916,1.25,52.96,13.47,0.0,986.826,2.889,,,,
2024-02-01 06:25:00,14.1,99.1,1.122,1.267,45.7,3.507,0.0,986.844,3.367,,,,
2024-02-01 06:26:00,14.05,99.1,1.057,1.117,40.94,14.61,0.0,986.862,3.261,,,,
2024-02-01 06:27:00,14.04,99.0,1.039,1.433,48.21,10.31,0.0,986.882,3.441,,,,
2024-02-01 06:28:00,14.01,99.0,1.319,1.482,46.6,6.859,0.0,986.888,3.593,,,,
2024-02-01 06:29:00,14.01,99.1,1.35,1.516,53.93,11.63,0.0,986.89,3.231,,,,
2024-02-01 06:30:00,14.01,99.1,1.316,1.732,50.35,8.97,0.0,986.875,3.373,,,,
2024-02-01 06:31:00,14.01,99.1,1.404,1.7,45.51,6.81,0.0,986.853,3.915,,,,
2024-02-01 06:32:00,14.01,99.1,0.889,1.1,48.06,10.28,0.0,986.836,4.665,,,,
2024-02-01 06:33:00,14.0,99.1,1.083,1.45,53.1,17.12,0.0,986.825,5.561,,,,
2024-02-01 06:34:00,13.96,99.0,1.209,1.45,50.74,7.639,0.0,986.822,6.194,,,,
2024-02-01 06:35:00,13.92,99.0,0.921,1.183,56.42,13.22,0.0,986.832,6.454,,,,
2024-02-01 06:36:00,13.91,99.0,0.842,1.017,50.79,6.994,0.0,986.851,7.168,,,,
2024-02-01 06:37:00,13.87,99.0,0.536,0.632,54.47,9.36,0.0,986.871,8.56,,,,
2024-02-01 06:38:00,13.87,98.9,0.505,0.649,65.18,11.87,0.0,986.9,10.48,,,,
2024-02-01 06:39:00,13.87,98.9,0.289,0.617,47.84,9.27,0.0,986.926,10.5,,,,
2024-02-01 06:40:00,13.84,98.9,0.214,0.367,58.67,5.117,0.0,986.946,10.58,,,,
2024-02-01 06:41:00,13.83,98.9,0.466,0.799,57.98,6.481,0.0,986.956,11.57,,,,
2024-02-01 06:42:00,13.82,98.9,0.277,0.767,59.58,4.245,0.0,986.96,12.71,,,,
2024-02-01 06:43:00,13.78,98.9,0.811,1.0,49.29,10.62,0.0,986.964,13.95,,,,
2024-02-01 06:44:00,13.78,98.9,0.847,1.049,52.81,12.46,0.0,986.976,15.37,,,,
2024-02-01 06:45:00,13.78,98.9,0.547,0.85,48.76,9.03,0.0,986.987,17.27,,,,
2024-02-01 06:46:00,13.75,98.9,0.904,1.1,48.37,4.602,0.0,987.003,22.9,,,,
2024-02-01 06:47:00,13.73,98.9,1.069,1.183,61.17,6.138,0.0,987.005,40.6,,,,
2024-02-01 06:48:00,13.74,98.8,0.694,0.899,53.51,15.69,0.0,987.002,55.83,,,,
2024-02-01 06:49:00,13.76,98.7,0.792,1.034,53.91,8.03,0.0,986.996,61.08,,,,
2024-02-01 06:50:00,13.8,98.7,0.833,0.983,52.61,1.543,0.0,986.993,65.33,,,,
2024-02-01 06:51:00,13.87,98.8,0.636,0.882,58.5,6.604,0.0,986.984,69.55,,,,
2024-02-01 06:52:00,14.01,98.9,0.644,1.149,57.54,9.01,0.0,986.984,73.85,,,,
2024-02-01 06:53:00,14.12,99.0,0.785,1.0,51.67,6.011,0.0,986.99,78.83,,,,
2024-02-01 06:54:00,14.22,99.1,0.928,1.333,54.08,7.998,0.0,987.004,84.0,,,,
2024-02-01 06:55:00,14.28,99.0,0.852,1.1,55.02,8.02,0.0,987.025,88.6,,,,
2024-02-01 06:56:00,14.28,98.9,0.792,0.95,39.31,15.6,0.0,987.049,94.1,,,,
2024-02-01 06:57:00,14.29,98.7,0.78,0.966,46.56,9.85,0.0,987.067,99.6,,,,
2024-02-01 06:58:00,14.28,98.6,1.119,1.299,40.44,14.21,0.0,987.078,102.6,,,,
2024-02-01 06:59:00,14.3,98.6,0.889,1.083,50.37,7.241,0.0,987.068,97.1,,,,
2024-02-01 07:00:00,14.33,98.6,1.193,1.367,47.95,14.53,0.0,987.035,76.39,,,,
2024-02-01 07:01:00,14.33,98.6,1.178,1.382,54.93,9.57,0.0,986.994,83.7,,,,
2024-02-01 07:02:00,14.33,98.5,1.321,1.833,53.9,9.36,0.0,986.947,88.8,,,,
2024-02-01 07:03:00,14.33,98.5,1.095,1.299,56.64,10.48,0.0,986.922,72.3,,,,
2024-02-01 07:04:00,14.35,98.5,1.042,1.433,48.99,10.4,0.0,986.923,68.17,,,,
2024-02-01 07:05:00,14.38,98.6,0.964,1.316,58.79,22.28,0.0,986.942,52.83,,,,
2024-02-01 07:06:00,14.42,98.7,0.964,1.233,54.22,26.21,0.0,986.962,42.13,,,,
2024-02-01 07:07:00,14.42,98.7,0.966,1.166,48.15,8.31,0.0,986.983,36.7,,,,
2024-02-01 07:08:00,14.42,98.7,1.457,1.6,44.45,7.414,0.0,987.012,35.78,,,,
2024-02-01 07:09:00,14.42,98.8,1.238,1.649,45.99,4.482,0.0,987.044,36.49,,,,
2024-02-01 07:10:00,14.47,98.8,1.617,2.399,44.71,7.98,0.0,987.084,36.29,,,,
2024-02-01 07:11:00,14.49,98.9,1.193,1.25,54.32,16.88,0.0,987.113,36.74,,,,
2024-02-01 07:12:00,14.51,98.9,1.03,1.465,33.13,14.2,0.0,987.131,37.56,,,,
2024-02-01 07:13:00,14.55,99.0,1.154,1.316,51.82,9.47,0.0,987.149,38.35,,,,
2024-02-01 07:14:00,14.57,99.0,1.511,1.85,51.14,16.33,0.0,987.158,39.65,,,,
2024-02-01 07:15:00,14.62,99.1,0.928,1.183,46.35,14.22,0.0,987.18,41.26,,,,
2024-02-01 07:16:00,14.66,99.1,1.125,1.399,34.82,12.09,0.0,987.196,43.4,,,,
2024-02-01 07:17:00,14.72,99.2,1.03,1.35,30.55,17.87,0.0,987.224,46.13,,,,
2024-02-01 07:18:00,14.74,99.2,1.297,1.7,35.09,9.89,0.0,987.258,49.77,,,,
2024-02-01 07:19:00,14.78,99.2,1.333,1.516,28.97,8.92,0.0,987.29,54.7,,,,
2024-02-01 07:20:00,14.79,99.2,0.877,1.017,31.65,8.4,0.0,987.331,58.82,,,,
2024-02-01 07:21:00,14.83,99.2,0.983,1.367,38.7,13.15,0.0,987.375,67.79,,,,
2024-02-01 07:22:00,14.85,99.2,0.935,1.083,35.24,17.56,0.0,987.411,83.3,,,,
2024-02-01 07:23:00,14.89,99.1,1.052,1.316,21.17,16.64,0.0,987.428,105.1,,,,
2024-02-01 07:24:00,14.93,99.1,1.127,1.482,25.26,8.42,0.0,987.428,112.3,,,,
2024-02-01 07:25:00,14.97,99.0,1.154,1.499,35.02,9.16,0.0,987.419,97.4,,,,
2024-02-01 07:26:00,15.01,99.1,1.012,1.299,27.2,15.24,0.0,987.421,102.6,,,,
2024-02-01 07:27:00,15.02,99.0,0.894,1.499,17.66,10.35,0.0,987.437,93.9,,,,
2024-02-01 07:28:00,15.03,99.0,1.38,1.549,29.31,8.81,0.0,987.459,91.6,,,,
2024-02-01 07:29:00,15.06,99.0,1.285,1.499,29.55,10.44,0.0,987.473,95.3,,,,
2024-02-01 07:30:00,15.1,99.0,1.369,1.632,33.13,18.24,0.0,987.489,100.2,,,,
2024-02-01 07:31:00,15.12,99.0,1.161,1.399,28.23,18.89,0.0,987.509,103.6,,,,
2024-02-01 07:32:00,15.15,99.0,0.797,1.35,23.61,10.17,0.0,987.533,100.3,,,,
2024-02-01 07:33:00,15.16,99.0,0.988,1.399,33.87,16.62,0.0,987.562,106.8,,,,
2024-02-01 07:34:00,15.2,98.9,1.341,1.683,34.8,12.39,0.0,987.602,112.2,,,,
2024-02-01 07:35:00,15.22,98.9,1.224,1.749,23.37,13.99,0.0,987.628,115.4,,,,
2024-02-01 07:36:00,15.25,98.9,1.039,1.284,27.34,11.11,0.0,987.646,121.6,,,,
2024-02-01 07:37:00,15.3,98.8,1.039,1.482,36.3,25.94,0.0,987.647,127.8,,,,
2024-02-01 07:38:00,15.34,98.8,1.338,1.566,32.15,8.66,0.0,987.644,111.5,,,,
2024-02-01 07:39:00,15.36,98.8,0.86,1.299,26.19,11.05,0.0,987.648,119.1,,,,
2024-02-01 07:40:00,15.38,98.8,1.012,1.549,21.95,16.33,0.0,987.648,120.6,,,,
2024-02-01 07:41:00,15.43,98.7,0.75,1.284,28.04,13.03,0.0,987.647,121.4,,,,
2024-02-01 07:42:00,15.43,98.7,1.139,1.382,30.36,10.19,0.0,987.634,130.8,,,,
2024-02-01 07:43:00,15.47,98.6,0.925,1.066,41.75,11.52,0.0,987.624,170.8,,,,
2024-02-01 07:44:00,15.53,98.4,0.825,1.284,50.07,3.826,0.0,987.606,231.2,,,,
2024-02-01 07:45:00,15.62,98.3,1.421,1.6,46.71,17.77,0.0,987.574,201.5,,,,
2024-02-01 07:46:00,15.69,98.4,1.246,1.882,52.21,13.75,0.0,987.544,147.8,,,,
2024-02-01 07:47:00,15.74,98.5,1.578,1.916,51.62,9.02,0.0,987.51,147.7,,,,
2024-02-01 07:48:00,15.76,98.3,1.003,1.216,52.4,13.9,0.0,987.494,139.4,,,,
2024-02-01 07:49:00,15.78,98.2,1.268,2.066,55.5,24.0,0.0,987.48,123.9,,,,
2024-02-01 07:50:00,15.8,98.1,1.46,2.582,68.94,37.29,0.0,987.476,153.4,,,,
2024-02-01 07:51:00,15.8,97.9,1.775,2.599,56.6,14.83,0.0,987.49,182.9,,,,
2024-02-01 07:52:00,15.84,97.6,1.518,1.816,46.33,18.73,0.0,987.519,207.9,,,,
2024-02-01 07:53:00,15.91,97.6,1.289,1.649,45.41,11.82,0.0,987.549,184.9,,,,
2024-02-01 07:54:00,15.96,97.6,1.018,1.766,15.78,25.2,0.0,987.594,173.7,,,,
2024-02-01 07:55:00,15.99,97.5,1.731,2.382,41.56,15.17,0.0,987.627,177.5,,,,
2024-02-01 07:56:00,16.03,97.3,1.588,2.033,46.16,11.82,0.0,987.649,186.1,,,,
2024-02-01 07:57:00,16.07,97.2,1.416,1.816,39.28,18.98,0.0,987.664,175.0,,,,
2024-02-01 07:58:00,16.13,97.1,0.908,1.35,49.53,23.59,0.0,987.669,225.5,,,,
2024-02-01 07:59:00,16.21,96.9,1.45,1.617,38.02,12.63,0.0,987.664,271.8,,,,
2024-02-01 08:00:00,16.29,96.7,1.496,1.85,43.56,7.4,0.0,987.672,251.9,,,,
2024-02-01 08:01:00,16.34,96.4,1.105,1.499,28.93,21.12,0.0,987.684,203.4,,,,
2024-02-01 08:02:00,16.38,96.3,1.35,2.2,46.1,14.07,0.0,987.7,236.1,,,,
2024-02-01 08:03:00,16.45,96.2,1.525,1.982,39.91,14.86,0.0,987.697,246.3,,,,
2024-02-01 08:04:00,16.51,96.1,1.889,2.215,43.83,11.09,0.0,987.69,258.8,,,,
2024-02-01 08:05:00,16.58,95.8,1.408,2.349,42.21,30.74,0.0,987.688,288.5,,,,
2024-02-01 08:06:00,16.67,95.4,1.766,1.965,42.85,11.04,0.0,987.694,320.1,,,,
2024-02-01 08:07:00,16.73,95.1,1.416,1.965,49.04,21.38,0.0,987.708,343.6,,,,
2024-02-01 08:08:00,16.83,94.7,2.021,2.399,33.87,24.59,0.0,987.728,375.5,,,,
2024-02-01 08:09:00,16.94,94.5,0.711,1.482,67.41,34.3,0.0,987.759,362.4,,,,
2024-02-01 08:10:00,17.03,94.0,2.23,2.965,48.19,29.75,0.0,987.776,350.8,,,,
2024-02-01 08:11:00,17.1,93.5,2.351,2.866,33.03,14.21,0.0,987.786,371.2,,,,
2024-02-01 08:12:00,17.21,93.8,1.635,2.117,56.19,13.7,0.0,987.791,357.2,,,,
2024-02-01 08:13:00,17.32,93.4,1.838,2.315,67.45,22.24,0.0,987.771,347.9,,,,
