Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,WDIR_flag,WDIR_avg_flag
2023-12-17 14:46:00,23.54,60.59,3.81,6.198,294.8,11.16,0.0,982.117,65.31,,,
2023-12-17 14:47:00,23.4,61.2,4.23,5.115,304.8,15.71,0.0,982.095,64.46,,,
2023-12-17 14:48:00,23.28,62.3,3.087,4.797,308.6,7.061,0.0,982.132,73.38,,,
2023-12-17 14:49:00,23.2,63.33,1.683,3.215,2.017,61.85,0.0,982.139,372.5,,,
2023-12-17 14:50:00,23.13,63.1,2.727,3.915,314.9,21.7,0.0,982.143,78.48,,,
2023-12-17 14:51:00,23.06,62.39,4.051,6.198,324.3,34.52,0.0,982.096,443.2,,,
2023-12-17 14:52:00,23.13,62.07,2.433,4.366,315.9,7.188,0.0,982.156,502.8,,,
2023-12-17 14:53:00,23.24,62.58,2.921,4.065,318.3,22.66,0.0,982.157,509.4,,,
2023-12-17 14:54:00,23.36,61.78,2.899,3.998,323.2,23.26,0.0,982.133,510.3,,,
2023-12-17 14:55:00,23.5,61.8,1.671,2.349,335.8,30.96,0.0,982.14,511.9,,,
2023-12-17 14:56:00,23.67,61.68,1.797,2.798,285.2,36.94,0.0,982.137,521.5,,,
2023-12-17 14:57:00,23.79,61.63,1.96,3.349,321.7,11.9,0.0,982.159,537.5,,,
2023-12-17 14:58:00,23.88,61.46,2.829,4.398,313.3,42.43,0.0,982.138,500.2,,,
2023-12-17 14:59:00,24.02,61.43,2.851,5.282,314.5,37.6,0.0,982.177,498.0,,,
2023-12-17 15:00:00,24.07,60.48,4.442,6.73,335.2,24.8,0.0,982.119,149.3,,,
2023-12-17 15:01:00,24.05,61.07,1.433,3.016,327.4,55.6,0.0,982.194,155.8,,,
2023-12-17 15:02:00,23.97,60.79,3.687,4.248,320.0,21.98,0.0,982.182,126.9,,,
2023-12-17 15:03:00,23.78,61.29,3.162,3.964,331.7,31.08,0.0,982.2,94.5,,,
2023-12-17 15:04:00,23.58,62.37,3.902,5.765,324.2,44.87,0.0,982.21,74.75,,,
2023-12-17 15:05:00,23.38,64.2,1.363,2.666,330.0,23.75,0.0,982.262,65.85,,,
2023-12-17 15:06:00,23.26,64.59,2.193,3.082,319.3,14.07,0.0,982.264,67.57,,,
2023-12-17 15:07:00,23.17,64.77,3.784,4.699,327.7,11.0,0.0,982.266,68.38,,,
2023-12-17 15:08:00,23.02,65.36,4.274,4.865,318.0,12.52,0.0,982.277,66.58,,,
2023-12-17 15:09:00,22.87,66.2,3.096,4.214,308.1,13.79,0.0,982.33,214.2,,,
2023-12-17 15:10:00,22.84,66.11,3.182,3.849,319.2,30.29,0.0,982.341,437.9,,,
2023-12-17 15:11:00,22.84,67.11,2.761,3.599,315.6,8.29,0.0,982.342,436.3,,,
2023-12-17 15:12:00,22.94,66.38,1.669,2.683,330.0,27.98,0.0,982.354,433.7,,,
2023-12-17 15:13:00,23.02,66.63,2.377,3.432,304.4,21.44,0.0,982.355,425.7,,,
2023-12-17 15:14:00,23.11,66.61,4.068,5.199,314.7,15.24,0.0,982.337,423.7,,,
2023-12-17 15:15:00,23.25,66.65,4.056,5.331,300.8,15.38,0.0,982.34,420.4,,,
2023-12-17 15:16:00,23.39,65.17,2.973,4.349,291.9,17.36,0.0,982.314,415.2,,,
2023-12-17 15:17:00,23.55,66.07,1.622,2.599,300.7,35.0,0.0,982.33,410.9,,,
2023-12-17 15:18:00,23.64,64.87,4.162,6.214,295.5,17.28,0.0,982.302,408.2,,,
2023-12-17 15:19:00,23.66,64.32,3.81,5.214,312.8,17.18,0.0,982.325,405.7,,,
2023-12-17 15:20:00,23.66,65.16,4.056,6.431,327.2,19.63,0.0,982.298,402.1,,,
2023-12-17 15:21:00,23.63,65.69,3.429,4.182,311.9,26.28,0.0,982.315,400.5,,,
2023-12-17 15:22:00,23.57,65.89,3.662,4.565,308.6,17.49,0.0,982.346,398.9,,,
2023-12-17 15:23:00,23.59,64.75,3.291,4.981,302.7,23.08,0.0,982.356,394.6,,,
2023-12-17 15:24:00,23.62,64.07,3.49,5.449,299.3,15.7,0.0,982.319,389.9,,,
2023-12-17 15:25:00,23.61,64.31,3.13,6.032,281.3,29.94,0.0,982.315,389.1,,,
2023-12-17 15:26:00,23.65,64.04,4.323,5.047,287.9,25.23,0.0,982.324,386.3,,,
2023-12-17 15:27:00,23.66,62.76,4.038,4.515,301.4,14.62,0.0,982.336,382.9,,,
2023-12-17 15:28:00,23.66,62.95,3.091,3.732,290.7,15.92,0.0,982.36,384.0,,,
2023-12-17 15:29:00,23.62,64.08,2.004,2.632,318.6,22.51,0.0,982.385,385.8,,,
2023-12-17 15:30:00,23.61,64.82,3.538,4.432,298.3,21.93,0.0,982.375,386.7,,,
2023-12-17 15:31:00,23.62,64.96,2.836,3.465,281.9,20.24,0.0,982.39,384.6,,,
2023-12-17 15:32:00,23.67,63.93,3.412,4.665,294.1,30.19,0.0,982.368,379.8,,,
2023-12-17 15:33:00,23.7,64.35,2.854,4.848,296.7,12.72,0.0,982.384,381.5,,,
2023-12-17 15:34:00,23.66,64.38,4.789,5.88,290.5,22.78,0.0,982.371,381.3,,,
2023-12-17 15:35:00,23.66,63.83,2.627,3.548,296.3,11.46,0.0,982.406,377.3,,,
2023-12-17 15:36:00,23.66,64.25,3.837,4.464,307.3,18.89,0.0,982.377,376.5,,,
2023-12-17 15:37:00,23.66,64.82,2.897,5.481,324.2,25.24,0.0,982.38,374.9,,,
2023-12-17 15:38:00,23.61,65.07,1.814,2.815,328.9,37.7,0.0,982.384,376.5,,,
2023-12-17 15:39:00,23.58,65.2,2.688,4.848,283.5,12.85,0.0,982.373,380.4,,,
2023-12-17 15:40:00,23.6,65.63,1.736,3.215,294.1,22.54,0.0,982.38,389.8,,,
2023-12-17 15:41:00,23.66,65.27,1.639,2.215,310.0,21.39,0.0,982.373,409.2,,,
2023-12-17 15:42:00,23.77,65.27,1.955,3.182,294.4,14.87,0.0,982.378,426.1,,,
2023-12-17 15:43:00,23.84,65.8,1.671,2.45,293.4,22.58,0.0,982.398,399.4,,,
2023-12-17 15:44:00,23.88,65.32,2.79,3.964,313.0,10.35,0.0,982.371,427.4,,,
2023-12-17 15:45:00,23.9,66.2,1.569,2.832,315.4,59.67,0.0,982.397,419.1,,,
2023-12-17 15:46:00,23.97,65.36,3.055,4.048,307.0,49.16,0.0,982.412,386.4,,,
2023-12-17 15:47:00,23.98,65.59,1.972,3.215,300.7,16.07,0.0,982.411,333.5,,,
2023-12-17 15:48:00,23.98,64.49,4.998,7.164,312.6,25.61,0.0,982.41,330.7,,,
2023-12-17 15:49:00,23.96,61.8,6.511,8.114,305.5,5.489,0.0,982.329,316.0,,,
2023-12-17 15:50:00,23.84,59.63,3.324,6.115,316.1,26.16,0.0,982.398,308.5,,,
2023-12-17 15:51:00,23.73,60.96,2.863,4.797,316.3,27.23,0.0,982.431,302.4,,,
2023-12-17 15:52:00,23.66,62.57,2.088,2.798,303.8,29.6,0.0,982.464,293.8,,,
2023-12-17 15:53:00,23.66,62.24,2.904,3.699,323.6,31.34,0.0,982.48,260.9,,,
2023-12-17 15:54:00,23.65,62.46,3.434,5.348,315.0,15.15,0.0,982.47,281.9,,,
2023-12-17 15:55:00,23.59,61.47,3.079,5.449,331.6,9.45,0.0,982.478,281.8,,,
2023-12-17 15:56:00,23.52,61.09,4.712,6.797,319.2,17.54,0.0,982.473,278.8,,,
2023-12-17 15:57:00,23.41,62.04,3.23,3.932,342.1,28.72,0.0,982.506,237.7,,,
2023-12-17 15:58:00,23.33,62.4,4.556,6.331,334.0,19.85,0.0,982.505,266.7,,,
2023-12-17 15:59:00,23.24,62.54,3.91,4.964,324.0,20.17,0.0,982.532,181.0,,,
2023-12-17 16:00:00,23.13,63.42,2.688,4.182,304.9,13.15,0.0,982.537,150.5,,,
2023-12-17 16:01:00,23.02,64.03,4.879,6.314,321.7,21.47,0.0,982.538,172.2,,,
2023-12-17 16:02:00,22.95,64.48,3.482,4.714,334.1,27.43,0.0,982.547,226.4,,,
2023-12-17 16:03:00,22.93,65.08,2.706,2.999,313.6,12.14,0.0,982.558,267.8,,,
2023-12-17 16:04:00,22.92,65.01,3.57,5.214,315.0,13.95,0.0,982.54,281.9,,,
2023-12-17 16:05:00,22.89,64.76,2.785,3.981,302.8,15.73,0.0,982.556,293.8,,,
2023-12-17 16:06:00,22.88,65.36,2.718,4.881,316.0,20.25,0.0,982.54,298.8,,,
2023-12-17 16:07:00,22.92,65.98,2.679,3.366,318.6,23.32,0.0,982.569,302.6,,,
2023-12-17 16:08:00,22.97,65.36,2.372,3.565,311.1,19.46,0.0,982.584,303.9,,,
2023-12-17 16:09:00,23.02,64.36,2.285,3.366,302.2,23.03,0.0,982.601,300.5,,,
2023-12-17 16:10:00,23.05,64.52,2.132,3.582,311.2,29.64,0.0,982.609,289.9,,,
2023-12-17 16:11:00,23.13,64.21,2.618,4.831,298.2,22.24,0.0,982.617,284.0,,,
2023-12-17 16:12:00,23.2,64.43,2.696,3.315,316.3,10.33,0.0,982.629,280.9,,,
2023-12-17 16:13:00,23.25,64.42,2.688,3.699,287.1,13.97,0.0,982.656,254.5,,,
2023-12-17 16:14:00,23.25,64.98,2.491,3.699,316.0,11.12,0.0,982.684,260.3,,,
2023-12-17 16:15:00,23.25,64.56,1.474,2.465,280.4,31.69,0.0,982.714,239.8,,,
2023-12-17 16:16:00,23.25,63.51,2.066,2.7,323.8,20.49,0.0,982.733,242.8,,,
2023-12-17 16:17:00,23.29,63.72,3.043,3.648,310.2,9.11,0.0,982.737,255.5,,,
2023-12-17 16:18:00,23.3,64.3,2.679,4.131,308.8,7.785,0.0,982.783,244.7,,,
2023-12-17 16:19:00,23.3,63.93,2.859,4.048,300.4,22.49,0.0,982.793,240.7,,,
2023-12-17 16:20:00,23.29,64.88,2.004,3.981,307.7,22.1,0.0,982.82,242.8,,,
2023-12-17 16:21:00,23.24,63.55,4.787,5.348,297.9,8.75,0.0,982.793,228.3,,,
2023-12-17 16:22:00,23.17,63.18,2.899,4.199,299.5,32.5,0.0,982.817,217.8,,,
2023-12-17 16:23:00,23.16,64.7,3.065,4.131,312.8,16.91,0.0,982.834,202.6,,,
2023-12-17 16:24:00,23.1,65.9,2.579,3.381,317.8,37.43,0.0,982.85,190.1,,,
2023-12-17 16:25:00,23.03,65.22,2.885,3.616,316.1,19.47,0.0,982.848,182.8,,,
2023-12-17 16:26:00,23.01,66.25,1.991,3.131,313.9,34.1,0.0,982.863,175.7,,,
2023-12-17 16:27:00,22.94,65.33,4.192,5.032,318.9,24.56,0.0,982.839,170.2,,,
2023-12-17 16:28:00,22.88,63.65,4.626,5.848,320.8,13.94,0.0,982.865,166.1,,,
2023-12-17 16:29:00,22.81,64.85,2.2,3.048,339.2,33.2,0.0,982.907,160.9,,,
2023-12-17 16:30:00,22.73,65.56,2.565,4.048,323.8,29.29,0.0,982.916,156.7,,,
2023-12-17 16:31:00,22.68,65.41,1.958,2.516,330.8,13.94,0.0,982.937,152.6,,,
2023-12-17 16:32:00,22.62,65.58,1.275,1.766,330.6,37.49,0.0,982.946,145.3,,,
2023-12-17 16:33:00,22.58,66.49,0.697,1.482,324.5,46.23,0.0,982.966,141.1,,,
2023-12-17 16:34:00,22.51,66.31,2.179,3.898,321.6,39.17,0.0,982.946,119.0,,,
2023-12-17 16:35:00,22.45,65.5,3.021,5.064,316.4,27.25,0.0,982.962,111.9,,,
2023-12-17 16:36:00,22.39,64.74,3.648,4.532,312.9,10.89,0.0,982.948,110.4,,,
2023-12-17 16:37:00,22.3,65.62,2.921,4.048,322.0,48.32,0.0,982.983,77.28,,,
2023-12-17 16:38:00,22.22,66.99,1.272,2.499,305.0,54.99,0.0,983.007,91.1,,,
2023-12-17 16:39:00,22.12,67.06,3.038,3.932,333.7,12.19,0.0,982.991,47.02,,,
2023-12-17 16:40:00,22.0,67.87,2.162,3.381,319.9,21.27,0.0,983.02,37.94,,,
2023-12-17 16:41:00,21.88,67.36,3.026,4.214,303.7,19.47,0.0,983.01,36.47,,,
2023-12-17 16:42:00,21.81,67.97,2.368,3.815,302.8,20.8,0.0,983.024,64.44,,,
2023-12-17 16:43:00,21.76,68.15,3.099,3.749,315.2,11.73,0.0,983.039,73.8,,,
2023-12-17 16:44:00,21.71,68.05,2.933,3.449,308.5,21.55,0.0,983.065,78.12,,,
2023-12-17 16:45:00,21.68,68.61,1.43,2.516,310.3,23.64,0.0,983.085,78.31,,,
2023-12-17 16:46:00,21.62,68.71,2.635,3.016,310.8,26.25,0.0,983.081,69.96,,,
2023-12-17 16:47:00,21.57,68.24,2.557,2.849,302.8,21.97,0.0,983.082,54.1,,,
2023-12-17 16:48:00,21.51,68.7,1.872,2.95,320.7,34.42,0.0,983.085,71.09,,,
2023-12-17 16:49:00,21.44,69.45,1.285,1.882,311.4,24.32,0.0,983.098,74.96,,,
2023-12-17 16:50:00,21.38,70.04,2.003,3.199,315.9,18.07,0.0,983.113,75.7,,,
2023-12-17 16:51:00,21.32,70.13,2.057,2.832,304.2,21.68,0.0,983.129,75.8,,,
2023-12-17 16:52:00,21.25,70.84,1.688,2.315,293.5,35.09,0.0,983.146,75.83,,,
2023-12-17 16:53:00,21.19,71.65,2.324,3.548,315.7,5.324,0.0,983.156,74.67,,,
2023-12-17 16:54:00,21.25,71.75,1.889,3.199,318.1,10.97,0.0,983.165,71.87,,,
2023-12-17 16:55:00,21.08,72.36,1.377,2.433,316.4,18.37,0.0,983.168,68.86,,,
2023-12-17 16:56:00,21.07,71.08,1.527,1.85,307.2,10.62,0.0,983.16,65.26,,,
2023-12-17 16:57:00,20.97,71.69,1.003,1.632,308.9,14.27,0.0,983.163,62.11,,,
2023-12-17 16:58:00,20.92,72.15,2.157,3.033,310.9,18.18,0.0,983.162,58.98,,,
2023-12-17 16:59:00,20.88,72.24,1.943,2.766,312.9,35.34,0.0,983.181,56.09,,,
2023-12-17 17:00:00,20.83,72.26,1.527,2.232,300.2,57.3,0.0,983.177,53.08,,,
2023-12-17 17:01:00,20.77,73.43,1.428,2.283,304.2,21.22,0.0,983.196,49.59,,,
2023-12-17 17:02:00,20.72,73.45,1.236,1.732,311.6,21.21,0.0,983.188,46.48,,,
2023-12-17 17:03:00,20.67,73.28,2.096,2.965,309.9,32.64,0.0,983.18,43.27,,,
2023-12-17 17:04:00,20.63,73.04,1.345,1.715,318.7,30.33,0.0,983.182,40.76,,,
2023-12-17 17:05:00,20.59,74.53,2.06,2.982,297.0,27.3,0.0,983.186,38.9,,,
2023-12-17 17:06:00,20.55,73.53,1.867,2.416,324.1,19.57,0.0,983.182,37.65,,,
2023-12-17 17:07:00,20.52,73.72,2.474,3.548,320.7,31.47,0.0,983.182,36.43,,,
2023-12-17 17:08:00,20.5,73.88,1.749,2.616,325.4,25.55,0.0,983.191,34.2,,,
2023-12-17 17:09:00,20.46,74.55,1.95,2.548,329.0,9.91,0.0,983.21,32.01,,,
2023-12-17 17:10:00,20.44,74.91,2.091,3.082,321.4,21.14,0.0,983.22,29.88,,,
2023-12-17 17:11:00,20.39,74.84,1.877,2.433,307.5,15.12,0.0,983.236,27.54,,,
2023-12-17 17:12:00,20.33,75.42,2.193,3.131,302.4,15.98,0.0,983.234,24.78,,,
2023-12-17 17:13:00,20.29,75.86,2.105,2.798,319.4,11.57,0.0,983.241,21.79,,,
2023-12-17 17:14:00,20.24,75.64,2.232,2.433,315.5,19.38,0.0,983.239,18.83,,,
2023-12-17 17:15:00,20.2,75.67,0.903,2.599,274.0,8.58,0.0,983.236,15.58,,,
2023-12-17 17:16:00,20.16,76.59,1.299,2.749,322.8,15.63,0.0,983.231,13.02,,,
2023-12-17 17:17:00,20.12,76.14,2.025,2.732,312.6,17.65,0.0,983.223,11.69,,,
2023-12-17 17:18:00,20.07,76.72,2.727,3.116,310.2,16.35,0.0,983.22,10.54,,,
2023-12-17 17:19:00,20.03,76.54,1.732,2.049,307.6,15.05,0.0,983.239,9.42,,,
2023-12-17 17:20:00,19.99,78.03,1.613,2.232,308.8,14.47,0.0,983.264,8.38,,,
2023-12-17 17:21:00,19.95,77.88,1.919,2.899,300.1,10.77,0.0,983.285,7.463,,,
2023-12-17 17:22:00,19.89,77.92,1.119,2.349,316.4,32.69,0.0,983.307,6.685,,,
2023-12-17 17:23:00,19.86,77.57,1.867,2.565,312.8,14.99,0.0,983.319,6.047,,,
2023-12-17 17:24:00,19.81,77.73,1.236,2.266,307.1,28.04,0.0,983.352,5.518,,,
2023-12-17 17:25:00,19.81,78.77,1.86,2.083,294.5,19.03,0.0,983.383,5.069,,,
2023-12-17 17:26:00,19.76,78.57,1.578,2.049,301.9,11.63,0.0,983.395,4.67,,,
2023-12-17 17:27:00,19.72,77.95,1.805,2.349,295.8,23.53,0.0,983.398,4.288,,,
2023-12-17 17:28:00,19.7,78.25,1.18,1.816,307.8,28.41,0.0,983.407,3.918,,,
2023-12-17 17:29:00,19.67,79.34,1.389,1.683,299.3,10.55,0.0,983.423,3.556,,,
2023-12-17 17:30:00,19.63,78.25,1.389,2.266,306.3,18.76,0.0,983.433,3.2,,,
2023-12-17 17:31:00,19.59,78.58,1.333,1.566,298.1,18.09,0.0,983.443,2.857,,,
2023-12-17 17:32:00,19.57,79.69,1.088,2.298,287.5,33.71,0.0,983.446,2.538,,,
2023-12-17 17:33:00,19.54,80.3,0.955,2.033,300.6,9.15,0.0,983.44,2.247,,,
2023-12-17 17:34:00,19.5,78.8,0.663,1.183,294.1,20.52,0.0,983.434,1.982,,,
2023-12-17 17:35:00,19.47,79.42,0.753,1.632,314.8,19.88,0.0,983.425,1.742,,,
2023-12-17 17:36:00,19.44,79.16,1.052,1.367,303.9,20.34,0.0,983.414,1.522,,,
2023-12-17 17:37:00,19.4,80.6,0.281,0.899,285.3,16.62,0.0,983.42,1.318,,,
2023-12-17 17:38:00,19.36,79.82,1.369,1.666,307.3,9.62,0.0,983.424,1.135,,,
2023-12-17 17:39:00,19.31,80.1,1.897,2.433,309.3,13.59,0.0,983.431,0.974,,,
2023-12-17 17:40:00,19.28,80.9,1.35,1.617,317.8,14.5,0.0,983.443,0.831,,,
2023-12-17 17:41:00,19.22,81.0,1.299,1.549,287.7,21.91,0.0,983.468,0.701,,,
2023-12-17 17:42:00,19.16,81.6,1.697,2.2,292.3,20.68,0.0,983.482,0.584,,,
2023-12-17 17:43:00,19.12,81.5,1.564,2.7,298.6,21.21,0.0,983.493,0.479,,,
2023-12-17 17:44:00,19.08,82.5,1.425,1.732,304.8,13.74,0.0,983.497,0.385,,,
2023-12-17 17:45:00,19.02,82.4,1.022,1.233,296.4,27.36,0.0,983.495,0.303,,,
2023-12-17 17:46:00,18.99,81.7,1.258,1.783,303.7,13.82,0.0,983.498,0.232,,,
2023-12-17 17:47:00,18.96,82.6,0.961,1.766,309.0,19.31,0.0,983.502,0.175,,,
2023-12-17 17:48:00,18.92,83.1,1.469,2.016,310.7,19.26,0.0,983.508,0.13,,,
2023-12-17 17:49:00,18.86,83.3,1.413,1.867,311.3,3.845,0.0,983.522,0.096,,,
2023-12-17 17:50:00,18.8,83.9,1.153,1.683,300.8,16.46,0.0,983.544,0.071,,,
2023-12-17 17:51:00,18.76,83.8,1.263,1.649,312.4,6.682,0.0,983.548,0.051,,,
2023-12-17 17:52:00,18.71,84.8,1.608,2.249,301.1,6.005,0.0,983.556,0.038,,,
2023-12-17 17:53:00,18.67,83.5,1.267,1.666,289.8,22.4,0.0,983.555,0.029,,,
2023-12-17 17:54:00,18.64,84.4,0.903,1.632,290.6,14.63,0.0,983.564,0.023,,,
2023-12-17 17:55:00,18.6,83.9,1.163,1.433,307.1,17.27,0.0,983.573,0.017,,,
2023-12-17 17:56:00,18.57,84.4,1.183,1.549,297.3,7.522,0.0,983.585,0.013,,,
2023-12-17 17:57:00,18.55,85.6,0.836,1.233,302.4,11.25,0.0,983.596,0.011,,,
2023-12-17 17:58:00,18.51,86.1,1.367,1.965,303.0,12.4,0.0,983.606,0.008,,,
2023-12-17 17:59:00,18.48,84.6,1.533,1.965,310.6,9.28,0.0,983.609,0.007,,,
2023-12-17 18:00:00,18.44,85.3,1.175,1.367,306.9,18.96,0.0,983.617,0.005,,,
2023-12-17 18:01:00,18.42,85.6,0.666,0.966,312.2,45.63,0.0,983.625,0.004,,,
2023-12-17 18:02:00,18.39,85.8,0.6,1.25,297.9,22.1,0.0,983.641,0.003,,,
2023-12-17 18:03:00,18.35,85.8,1.329,1.683,305.1,16.25,0.0,983.644,0.002,,,
2023-12-17 18:04:00,18.32,86.2,1.178,1.499,303.4,10.29,0.0,983.648,0.002,,,
2023-12-17 18:05:00,18.29,86.2,1.324,2.132,286.3,9.15,0.0,983.645,0.0,,,
2023-12-17 18:06:00,18.25,86.0,0.825,1.465,291.6,11.89,0.0,983.637,0.0,,,
2023-12-17 18:07:00,18.21,85.4,0.777,1.284,292.9,25.65,0.0,983.633,0.0,,,
2023-12-17 18:08:00,18.18,85.8,1.43,2.215,289.0,18.25,0.0,983.625,0.0,,,
2023-12-17 18:09:00,18.16,85.7,0.981,1.632,297.1,13.23,0.0,983.632,-0.001,,,
2023-12-17 18:10:00,18.12,86.1,1.369,1.732,290.4,15.25,0.0,983.649,-0.001,,,
2023-12-17 18:11:00,18.08,86.6,0.821,1.749,284.8,8.49,0.0,983.677,0.0,,,
2023-12-17 18:12:00,18.06,87.4,0.566,1.117,301.3,24.43,0.0,983.707,-0.001,,,
2023-12-17 18:13:00,18.02,87.9,1.246,1.617,299.3,7.79,0.0,983.727,-0.001,,,
2023-12-17 18:14:00,17.98,87.8,0.913,1.2,294.8,31.62,0.0,983.742,-0.002,,,
2023-12-17 18:15:00,17.98,87.9,0.723,1.132,301.8,26.36,0.0,983.752,-0.001,,,
2023-12-17 18:16:00,17.93,87.3,0.913,1.166,293.0,14.41,0.0,983.752,-0.001,,,
2023-12-17 18:17:00,17.93,87.2,0.767,0.867,288.5,22.23,0.0,983.749,-0.002,,,
2023-12-17 18:18:00,17.89,87.4,1.1,1.382,279.1,7.293,0.0,983.756,-0.002,,,
2023-12-17 18:19:00,17.87,87.4,0.908,1.166,288.4,18.17,0.0,983.765,-0.001,,,
2023-12-17 18:20:00,17.84,88.1,1.294,1.95,294.9,22.56,0.0,983.783,-0.002,,,
2023-12-17 18:21:00,17.83,88.3,1.214,1.482,289.6,16.97,0.0,983.801,-0.002,,,
2023-12-17 18:22:00,17.8,87.6,1.311,1.799,292.9,17.4,0.0,983.832,-0.001,,,
2023-12-17 18:23:00,17.8,87.6,0.913,1.267,283.4,14.14,0.0,983.853,-0.001,,,
2023-12-17 18:24:00,17.8,88.2,0.872,1.549,275.6,12.34,0.0,983.871,-0.002,,,
2023-12-17 18:25:00,17.8,88.4,1.091,1.549,277.4,14.47,0.0,983.886,-0.002,,,
2023-12-17 18:26:00,17.76,88.3,1.148,1.715,279.5,15.94,0.0,983.891,-0.002,,,
2023-12-17 18:27:00,17.72,88.3,1.192,1.749,284.9,11.0,0.0,983.893,-0.002,,,
2023-12-17 18:28:00,17.71,88.3,1.355,2.049,282.3,9.87,0.0,983.902,-0.002,,,
2023-12-17 18:29:00,17.71,88.6,1.069,1.533,281.7,10.27,0.0,983.922,-0.001,,,
2023-12-17 18:30:00,17.68,88.6,1.18,1.649,281.8,16.14,0.0,983.948,-0.002,,,
2023-12-17 18:31:00,17.66,89.6,0.996,1.783,289.1,22.57,0.0,983.978,-0.002,,,
2023-12-17 18:32:00,17.63,89.7,1.336,1.566,280.5,12.55,0.0,984.004,-0.002,,,
2023-12-17 18:33:00,17.61,90.0,0.947,1.216,286.8,7.696,0.0,984.026,-0.002,,,
2023-12-17 18:34:00,17.57,90.0,1.2,1.732,286.9,10.32,0.0,984.046,-0.002,,,
2023-12-17 18:35:00,17.55,90.2,0.746,1.132,282.1,11.25,0.0,984.066,-0.002,,,
2023-12-17 18:36:00,17.52,90.0,1.064,1.333,286.9,23.88,0.0,984.074,-0.002,,,
2023-12-17 18:37:00,17.5,90.2,0.602,0.867,283.3,18.39,0.0,984.085,-0.002,,,
2023-12-17 18:38:00,17.47,90.7,1.027,1.2,291.0,14.58,0.0,984.096,-0.001,,,
2023-12-17 18:39:00,17.43,90.8,0.541,0.799,276.1,16.81,0.0,984.107,-0.002,,,
2023-12-17 18:40:00,17.39,90.6,0.702,1.233,280.5,17.61,0.0,984.113,-0.002,,,
2023-12-17 18:41:00,17.36,90.8,0.978,1.399,277.6,7.344,0.0,984.112,-0.002,,,
2023-12-17 18:42:00,17.34,90.7,0.644,0.816,290.7,17.33,0.0,984.117,-0.002,,,
2023-12-17 18:43:00,17.3,91.1,0.768,1.034,286.1,16.29,0.0,984.119,-0.002,,,
2023-12-17 18:44:00,17.28,91.0,1.329,1.7,288.8,8.69,0.0,984.114,-0.001,,,
2023-12-17 18:45:00,17.25,91.1,1.285,2.149,277.8,15.57,0.0,984.11,-0.002,,,
2023-12-17 18:46:00,17.2,91.2,1.166,2.066,286.2,10.1,0.0,984.111,-0.002,,,
2023-12-17 18:47:00,17.17,90.7,1.108,1.799,292.6,20.22,0.0,984.116,-0.002,,,
2023-12-17 18:48:00,17.15,90.9,1.161,2.482,283.2,21.9,0.0,984.127,-0.001,,,
2023-12-17 18:49:00,17.16,90.9,1.35,1.617,292.8,20.38,0.0,984.142,-0.002,,,
2023-12-17 18:50:00,17.16,91.2,0.916,1.683,291.5,28.62,0.0,984.159,-0.002,,,
2023-12-17 18:51:00,17.16,90.7,1.557,2.132,282.4,12.3,0.0,984.174,-0.002,,,
2023-12-17 18:52:00,17.16,90.4,1.744,2.315,301.5,17.75,0.0,984.182,-0.001,,,
2023-12-17 18:53:00,17.16,90.3,1.654,1.982,294.4,16.81,0.0,984.204,-0.002,,,
2023-12-17 18:54:00,17.16,90.3,1.505,1.916,280.8,11.73,0.0,984.225,-0.001,,,
2023-12-17 18:55:00,17.16,90.1,1.061,1.267,288.2,13.5,0.0,984.242,-0.001,,,
2023-12-17 18:56:00,17.16,90.1,1.447,2.416,296.0,9.46,0.0,984.26,-0.002,,,
2023-12-17 18:57:00,17.16,90.5,1.363,1.933,293.2,9.45,0.0,984.268,-0.002,,,
2023-12-17 18:58:00,17.18,90.1,1.457,1.965,298.8,10.63,0.0,984.282,-0.001,,,
2023-12-17 18:59:00,17.2,90.6,0.816,1.333,287.0,19.01,0.0,984.284,-0.001,,,
2023-12-17 19:00:00,17.2,90.3,0.978,1.25,289.2,22.36,0.0,984.284,-0.001,,,
2023-12-17 19:01:00,17.2,90.0,1.163,1.649,295.9,12.92,0.0,984.281,-0.001,,,
2023-12-17 19:02:00,17.16,90.1,1.119,1.549,303.5,12.47,0.0,984.271,-0.002,,,
2023-12-17 19:03:00,17.16,90.1,1.178,1.749,298.8,25.27,0.0,984.272,-0.002,,,
2023-12-17 19:04:00,17.16,91.1,0.763,1.284,292.2,35.39,0.0,984.279,-0.001,,,
2023-12-17 19:05:00,17.16,91.0,1.321,1.732,297.2,9.67,0.0,984.288,-0.001,,,
2023-12-17 19:06:00,17.11,90.7,0.852,1.1,296.7,6.376,0.0,984.31,-0.002,,,
2023-12-17 19:07:00,17.11,90.7,1.372,1.566,300.6,13.13,0.0,984.329,-0.002,,,
