Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,WDIR_flag,WDIR_avg_flag
2024-01-24 09:54:00,25.94,81.3,5.015,6.331,120.4,15.02,0.0,983.885,639.8,,,
2024-01-24 09:55:00,25.92,81.3,5.84,6.581,116.7,10.4,0.0,983.858,549.9,,,
2024-01-24 09:56:00,25.87,81.8,5.906,7.647,125.9,13.28,0.0,983.91,445.3,,,
2024-01-24 09:57:00,25.8,82.9,4.69,5.88,118.2,17.99,0.0,983.893,546.1,,,
2024-01-24 09:58:00,25.87,82.6,4.449,6.297,92.8,29.1,0.0,983.927,659.6,,,
2024-01-24 09:59:00,25.98,81.4,5.34,6.514,116.5,12.46,0.0,983.881,429.9,,,
2024-01-24 10:00:00,25.95,82.0,6.353,7.531,129.7,12.08,0.0,983.925,201.5,,,
2024-01-24 10:01:00,25.81,82.1,4.038,5.964,128.3,26.19,0.0,983.925,327.4,,,
2024-01-24 10:02:00,25.71,83.1,4.354,5.698,128.9,21.45,0.0,983.943,605.8,,,
2024-01-24 10:03:00,25.72,84.4,3.235,4.481,111.3,13.17,0.0,983.951,410.6,,,
2024-01-24 10:04:00,25.79,84.0,3.64,5.064,118.0,19.62,0.0,983.933,254.7,,,
2024-01-24 10:05:00,25.8,83.1,4.548,6.047,106.0,20.13,0.0,983.917,217.4,,,
2024-01-24 10:06:00,25.66,83.1,5.059,7.281,114.0,14.38,0.0,983.86,223.1,,,
2024-01-24 10:07:00,25.48,83.6,4.879,5.914,127.8,13.45,0.0,983.822,263.4,,,
2024-01-24 10:08:00,25.35,84.4,4.393,5.449,129.7,8.6,0.0,983.826,292.4,,,
2024-01-24 10:09:00,25.3,85.2,4.034,4.682,117.2,12.63,0.0,983.837,302.3,,,
2024-01-24 10:10:00,25.3,85.4,4.349,5.115,108.8,8.85,0.0,983.832,504.7,,,
2024-01-24 10:11:00,25.33,84.7,5.35,7.264,102.8,22.23,0.0,983.831,674.1,,,
2024-01-24 10:12:00,25.43,84.5,6.547,9.163,115.5,9.79,0.0,983.801,296.1,,,
2024-01-24 10:13:00,25.53,83.9,4.959,6.397,103.9,25.86,0.0,983.775,215.6,,,
2024-01-24 10:14:00,25.57,84.1,3.806,4.616,136.1,17.58,0.0,983.771,195.9,,,
2024-01-24 10:15:00,25.57,83.7,3.152,5.032,124.4,25.51,0.0,983.758,178.2,,,
2024-01-24 10:16:00,25.57,83.8,4.638,6.664,106.3,7.387,0.0,983.8,185.0,,,
2024-01-24 10:17:00,25.56,83.0,5.153,7.347,129.5,9.95,0.0,983.82,224.2,,,
2024-01-24 10:18:00,25.47,82.5,5.432,6.63,116.3,11.07,0.0,983.752,266.4,,,
2024-01-24 10:19:00,25.43,83.1,4.563,6.314,121.1,11.8,0.0,983.753,773.2,,,
2024-01-24 10:20:00,25.44,83.8,3.223,4.548,114.8,18.68,0.0,983.773,902.0,,,
2024-01-24 10:21:00,25.55,84.4,4.582,6.647,119.3,8.61,0.0,983.755,835.0,,,
2024-01-24 10:22:00,25.71,83.6,3.631,5.647,121.8,12.46,0.0,983.729,642.9,,,
2024-01-24 10:23:00,25.87,84.1,2.56,4.381,127.3,9.78,0.0,983.728,469.7,,,
2024-01-24 10:24:00,25.99,81.9,4.949,6.581,127.1,15.54,0.0,983.711,513.9,,,
2024-01-24 10:25:00,26.06,80.6,5.251,6.698,128.3,15.63,0.0,983.695,587.6,,,
2024-01-24 10:26:00,26.07,79.95,4.599,6.297,128.4,17.86,0.0,983.684,317.7,,,
2024-01-24 10:27:00,26.07,80.2,4.957,5.581,126.7,18.1,0.0,983.651,337.6,,,
2024-01-24 10:28:00,26.07,79.75,3.407,4.582,132.0,12.52,0.0,983.654,358.7,,,
2024-01-24 10:29:00,26.03,79.95,4.313,5.047,126.3,24.03,0.0,983.674,783.8,,,
2024-01-24 10:30:00,26.05,79.72,3.385,4.631,132.8,31.6,0.0,983.662,910.0,,,
2024-01-24 10:31:00,26.24,79.83,3.708,4.765,106.8,22.36,0.0,983.671,847.0,,,
2024-01-24 10:32:00,26.55,77.6,6.01,7.397,120.2,10.9,0.0,983.681,837.0,,,
2024-01-24 10:33:00,26.62,77.08,5.646,7.031,113.6,17.71,0.0,983.649,621.1,,,
2024-01-24 10:34:00,26.64,76.84,4.534,5.998,124.7,10.23,0.0,983.641,366.6,,,
2024-01-24 10:35:00,26.67,76.99,4.837,6.181,111.7,20.35,0.0,983.632,253.5,,,
2024-01-24 10:36:00,26.58,77.88,5.687,7.948,112.7,14.31,0.0,983.619,232.9,,,
2024-01-24 10:37:00,26.38,77.46,4.964,6.282,121.8,17.54,0.0,983.645,239.7,,,
2024-01-24 10:38:00,26.19,77.83,5.041,6.681,115.4,7.641,0.0,983.632,286.0,,,
2024-01-24 10:39:00,26.04,78.39,5.214,6.547,119.3,22.53,0.0,983.656,286.1,,,
2024-01-24 10:40:00,25.95,78.8,5.484,7.23,127.1,18.14,0.0,983.657,469.2,,,
2024-01-24 10:41:00,25.94,79.38,4.007,5.547,144.5,27.77,0.0,983.659,387.3,,,
2024-01-24 10:42:00,25.95,79.59,4.774,6.13,128.3,11.02,0.0,983.712,746.8,,,
2024-01-24 10:43:00,26.05,80.4,3.494,4.532,124.7,19.1,0.0,983.723,354.0,,,
2024-01-24 10:44:00,26.17,80.6,3.393,4.748,131.0,20.33,0.0,983.74,347.0,,,
2024-01-24 10:45:00,26.24,80.1,3.857,6.414,109.0,16.78,0.0,983.691,367.6,,,
2024-01-24 10:46:00,26.26,79.89,3.546,5.081,123.4,17.73,0.0,983.701,361.3,,,
2024-01-24 10:47:00,26.21,78.92,6.076,6.664,122.1,11.16,0.0,983.669,791.6,,,
2024-01-24 10:48:00,26.22,78.68,4.928,7.546,133.2,16.63,0.0,983.635,796.4,,,
2024-01-24 10:49:00,26.32,78.62,5.52,6.463,135.1,8.78,0.0,983.633,493.9,,,
2024-01-24 10:50:00,26.41,78.26,3.879,5.981,158.1,35.49,0.0,983.628,563.9,,,
2024-01-24 10:51:00,26.47,78.23,4.884,5.814,119.8,17.33,0.0,983.589,228.5,,,
2024-01-24 10:52:00,26.46,78.22,4.209,5.931,116.1,7.528,0.0,983.577,246.2,,,
2024-01-24 10:53:00,26.37,78.6,4.01,5.199,111.2,11.64,0.0,983.566,262.7,,,
2024-01-24 10:54:00,26.28,79.34,3.981,5.481,123.2,18.86,0.0,983.562,325.6,,,
2024-01-24 10:55:00,26.24,79.86,3.704,4.464,114.7,21.9,0.0,983.572,442.9,,,
2024-01-24 10:56:00,26.21,78.86,5.01,6.63,122.0,4.118,0.0,983.568,688.2,,,
2024-01-24 10:57:00,26.25,78.09,4.287,5.165,114.5,7.252,0.0,983.515,543.2,,,
2024-01-24 10:58:00,26.26,78.57,6.028,8.163,130.8,14.01,0.0,983.463,423.2,,,
2024-01-24 10:59:00,26.26,78.12,3.903,7.364,114.5,24.15,0.0,983.482,656.7,,,
2024-01-24 11:00:00,26.29,79.18,2.752,3.465,104.8,15.35,0.0,983.482,757.4,,,
2024-01-24 11:01:00,26.47,79.45,4.248,6.664,110.6,29.83,0.0,983.466,780.3,,,
2024-01-24 11:02:00,26.6,76.73,4.881,6.781,121.3,12.78,0.0,983.451,534.5,,,
2024-01-24 11:03:00,26.64,76.97,4.609,5.765,119.4,18.35,0.0,983.464,558.4,,,
2024-01-24 11:04:00,26.71,77.3,4.879,6.365,126.5,11.14,0.0,983.432,521.9,,,
2024-01-24 11:05:00,26.7,76.47,4.789,6.397,109.6,21.22,0.0,983.468,509.3,,,
2024-01-24 11:06:00,26.62,76.98,6.169,6.897,119.6,5.171,0.0,983.47,733.6,,,
2024-01-24 11:07:00,26.58,77.14,4.634,5.914,123.3,11.22,0.0,983.456,758.8,,,
2024-01-24 11:08:00,26.61,76.84,5.1,6.681,110.5,14.31,0.0,983.43,665.3,,,
2024-01-24 11:09:00,26.69,77.22,6.392,8.129,118.1,24.2,0.0,983.429,652.2,,,
2024-01-24 11:10:00,26.75,75.34,5.812,8.796,116.8,18.99,0.0,983.428,442.6,,,
2024-01-24 11:11:00,26.76,75.57,6.055,7.198,127.9,11.23,0.0,983.376,357.0,,,
2024-01-24 11:12:00,26.69,76.6,3.662,6.497,121.3,29.98,0.0,983.391,356.4,,,
2024-01-24 11:13:00,26.66,76.35,5.389,7.531,113.6,18.23,0.0,983.365,347.9,,,
2024-01-24 11:14:00,26.54,76.1,4.818,7.397,120.1,11.6,0.0,983.362,361.7,,,
2024-01-24 11:15:00,26.44,77.09,3.793,5.464,144.8,20.11,0.0,983.32,437.3,,,
2024-01-24 11:16:00,26.44,77.6,3.14,3.732,130.3,13.81,0.0,983.317,428.3,,,
2024-01-24 11:17:00,26.44,78.4,4.063,4.981,111.7,23.72,0.0,983.322,346.4,,,
2024-01-24 11:18:00,26.44,76.89,5.515,7.213,125.6,23.22,0.0,983.308,341.1,,,
2024-01-24 11:19:00,26.4,77.27,4.235,6.015,122.1,28.82,0.0,983.291,395.0,,,
2024-01-24 11:20:00,26.35,78.42,2.487,3.516,142.4,15.7,0.0,983.27,596.6,,,
2024-01-24 11:21:00,26.44,77.4,5.245,5.914,136.2,16.84,0.0,983.223,934.0,,,
2024-01-24 11:22:00,26.56,77.08,3.662,4.131,134.1,19.32,0.0,983.186,442.7,,,
2024-01-24 11:23:00,26.65,77.78,3.069,4.349,112.6,43.92,0.0,983.118,439.5,,,
2024-01-24 11:24:00,26.74,76.16,4.911,6.314,132.9,15.02,0.0,983.125,726.2,,,
2024-01-24 11:25:00,26.8,76.04,5.481,7.064,123.7,10.62,0.0,983.11,630.2,,,
2024-01-24 11:26:00,26.88,75.38,4.437,6.647,123.3,6.618,0.0,983.078,542.9,,,
2024-01-24 11:27:00,26.93,75.15,4.718,7.081,119.0,14.03,0.0,983.022,394.9,,,
2024-01-24 11:28:00,26.94,74.72,4.532,5.331,125.7,16.48,0.0,983.037,673.5,,,
2024-01-24 11:29:00,26.94,74.99,3.563,4.998,127.7,10.38,0.0,982.974,711.3,,,
2024-01-24 11:30:00,26.99,76.3,3.607,4.765,129.6,17.73,0.0,982.968,569.5,,,
2024-01-24 11:31:00,27.16,74.44,4.845,5.848,128.9,10.76,0.0,982.943,639.4,,,
2024-01-24 11:32:00,27.22,74.14,5.209,6.115,137.5,14.47,0.0,982.955,627.1,,,
2024-01-24 11:33:00,27.22,74.53,4.906,6.214,117.5,10.93,0.0,982.954,919.0,,,
2024-01-24 11:34:00,27.22,75.12,3.708,5.498,127.0,20.96,0.0,982.916,994.0,,,
2024-01-24 11:35:00,27.29,75.52,4.315,5.698,126.8,10.51,0.0,982.898,958.0,,,
2024-01-24 11:36:00,27.49,74.34,4.024,5.848,125.7,15.05,0.0,982.858,803.0,,,
2024-01-24 11:37:00,27.58,74.03,3.108,4.065,98.9,31.79,0.0,982.828,781.3,,,
2024-01-24 11:38:00,27.61,75.78,2.732,4.182,110.1,14.17,0.0,982.86,445.0,,,
2024-01-24 11:39:00,27.7,74.99,3.262,4.714,121.9,28.57,0.0,982.829,529.1,,,
2024-01-24 11:40:00,27.67,73.55,5.069,7.813,113.0,26.79,0.0,982.827,427.3,,,
2024-01-24 11:41:00,27.44,74.53,2.582,3.398,105.2,15.65,0.0,982.858,427.7,,,
2024-01-24 11:42:00,27.33,74.95,4.44,6.963,123.4,48.36,0.0,982.793,568.4,,,
2024-01-24 11:43:00,27.28,73.81,6.462,6.797,135.1,14.77,0.0,982.77,532.9,,,
2024-01-24 11:44:00,27.16,74.2,3.179,4.165,127.3,17.95,0.0,982.745,725.2,,,
2024-01-24 11:45:00,27.13,75.41,3.104,5.265,113.8,24.47,0.0,982.688,586.1,,,
2024-01-24 11:46:00,27.16,76.04,4.032,5.365,115.4,20.55,0.0,982.666,367.5,,,
2024-01-24 11:47:00,27.23,75.47,4.398,6.414,93.4,11.32,0.0,982.628,751.0,,,
2024-01-24 11:48:00,27.26,75.05,4.485,6.431,101.9,15.14,0.0,982.622,546.3,,,
2024-01-24 11:49:00,27.27,75.21,3.749,5.015,122.1,24.41,0.0,982.608,292.7,,,
2024-01-24 11:50:00,27.22,76.01,4.235,6.698,108.1,13.99,0.0,982.62,237.7,,,
2024-01-24 11:51:00,27.18,76.85,2.921,6.681,119.9,31.58,0.0,982.625,188.1,,,
2024-01-24 11:52:00,27.12,74.92,5.826,7.38,122.9,11.36,0.0,982.594,221.6,,,
2024-01-24 11:53:00,26.91,75.11,6.633,9.479,112.7,27.52,0.0,982.538,353.0,,,
2024-01-24 11:54:00,26.75,75.4,6.086,8.747,109.5,8.99,0.0,982.612,481.9,,,
2024-01-24 11:55:00,26.66,75.43,4.867,5.598,118.7,10.9,0.0,982.596,474.2,,,
2024-01-24 11:56:00,26.62,76.17,4.967,7.614,103.9,13.03,0.0,982.548,368.2,,,
2024-01-24 11:57:00,26.64,76.56,3.366,4.548,118.6,23.12,0.0,982.554,336.5,,,
2024-01-24 11:58:00,26.67,75.8,5.231,6.365,126.8,11.68,0.0,982.526,333.4,,,
2024-01-24 11:59:00,26.67,76.4,4.043,5.598,114.1,17.55,0.0,982.547,373.8,,,
2024-01-24 12:00:00,26.67,75.92,4.828,6.265,128.4,11.89,0.0,982.563,415.8,,,
2024-01-24 12:01:00,26.7,75.96,4.69,6.348,102.8,11.38,0.0,982.549,757.6,,,
2024-01-24 12:02:00,26.71,76.1,4.52,5.714,114.8,16.21,0.0,982.525,283.0,,,
2024-01-24 12:03:00,26.71,77.3,3.267,3.866,113.4,16.12,0.0,982.542,190.4,,,
2024-01-24 12:04:00,26.71,77.33,4.459,5.449,110.8,24.34,0.0,982.514,211.8,,,
2024-01-24 12:05:00,26.68,77.69,4.753,6.047,115.7,7.596,0.0,982.534,261.1,,,
2024-01-24 12:06:00,26.6,78.0,3.57,5.148,109.3,7.396,0.0,982.531,356.0,,,
2024-01-24 12:07:00,26.53,77.6,5.392,6.164,118.2,7.019,0.0,982.477,621.9,,,
2024-01-24 12:08:00,26.49,78.38,3.985,6.164,111.8,14.26,0.0,982.515,574.8,,,
2024-01-24 12:09:00,26.49,79.08,3.616,5.681,115.0,44.65,0.0,982.468,640.5,,,
2024-01-24 12:10:00,26.57,78.76,3.699,4.814,105.0,25.14,0.0,982.466,941.0,,,
2024-01-24 12:11:00,26.69,80.6,2.951,3.533,107.1,13.31,0.0,982.43,901.0,,,
2024-01-24 12:12:00,26.88,78.55,3.458,4.048,102.0,11.11,0.0,982.408,570.5,,,
2024-01-24 12:13:00,26.92,78.97,3.849,5.547,99.4,25.05,0.0,982.418,321.1,,,
2024-01-24 12:14:00,26.94,77.33,5.481,7.88,104.5,7.219,0.0,982.388,564.6,,,
2024-01-24 12:15:00,26.94,78.39,2.82,4.315,112.3,15.92,0.0,982.383,483.1,,,
2024-01-24 12:16:00,26.94,78.08,4.831,5.581,118.2,11.15,0.0,982.358,432.9,,,
2024-01-24 12:17:00,26.93,77.69,5.024,5.964,100.1,11.25,0.0,982.306,247.0,,,
2024-01-24 12:18:00,26.87,77.57,4.182,5.449,116.8,15.34,0.0,982.274,253.1,,,
2024-01-24 12:19:00,26.78,77.36,5.59,6.514,97.0,11.27,0.0,982.23,282.4,,,
2024-01-24 12:20:00,26.7,77.18,4.721,6.814,105.8,12.4,0.0,982.189,338.0,,,
2024-01-24 12:21:00,26.63,77.95,5.063,6.115,108.4,16.81,0.0,982.196,255.3,,,
2024-01-24 12:22:00,26.62,77.95,4.954,6.681,112.7,16.31,0.0,982.18,260.2,,,
2024-01-24 12:23:00,26.62,77.53,4.889,7.931,118.5,12.37,0.0,982.146,252.2,,,
2024-01-24 12:24:00,26.62,77.36,4.973,6.198,118.3,17.94,0.0,982.118,302.1,,,
2024-01-24 12:25:00,26.62,77.87,3.327,3.849,140.2,12.21,0.0,982.098,425.5,,,
2024-01-24 12:26:00,26.62,77.96,4.184,5.381,125.8,22.89,0.0,982.086,259.3,,,
2024-01-24 12:27:00,26.62,78.8,2.7,3.599,96.0,31.96,0.0,982.081,151.7,,,
2024-01-24 12:28:00,26.62,79.38,3.732,6.098,107.5,31.44,0.0,982.067,135.8,,,
2024-01-24 12:29:00,26.62,78.72,4.723,6.698,113.6,20.43,0.0,982.086,136.8,,,
2024-01-24 12:30:00,26.62,78.63,6.554,7.48,121.4,14.27,0.0,982.109,136.8,,,
2024-01-24 12:31:00,26.51,79.14,3.596,7.064,99.9,14.28,0.0,982.143,144.5,,,
2024-01-24 12:32:00,26.37,79.08,6.615,7.98,105.7,13.81,0.0,982.186,161.0,,,
2024-01-24 12:33:00,26.1,79.63,6.023,7.247,90.6,13.36,0.0,982.184,165.7,,,
2024-01-24 12:34:00,25.8,80.6,6.256,7.213,122.4,18.12,0.0,982.119,149.6,,,
2024-01-24 12:35:00,25.5,81.6,5.826,7.13,123.3,16.61,0.0,982.149,138.2,,,
2024-01-24 12:36:00,25.25,83.0,5.923,8.014,132.7,16.09,0.0,982.129,146.0,,,
2024-01-24 12:37:00,25.04,84.8,3.648,4.699,118.9,16.27,0.0,982.066,198.6,,,
2024-01-24 12:38:00,24.89,86.1,4.313,7.397,123.5,12.8,0.0,982.032,266.9,,,
2024-01-24 12:39:00,24.81,86.8,3.016,4.282,115.8,18.9,0.0,981.98,298.8,,,
2024-01-24 12:40:00,24.8,87.2,4.345,6.463,122.7,18.39,0.0,981.988,406.9,,,
2024-01-24 12:41:00,24.79,87.4,3.313,4.415,101.9,21.41,0.0,981.988,745.0,,,
2024-01-24 12:42:00,24.88,87.8,3.893,5.797,122.8,17.96,0.0,981.995,534.9,,,
2024-01-24 12:43:00,25.0,87.5,4.253,6.231,121.8,14.75,0.0,982.017,381.9,,,
2024-01-24 12:44:00,25.09,87.0,4.223,5.199,123.5,5.627,0.0,982.008,291.5,,,
2024-01-24 12:45:00,25.15,86.5,4.187,5.964,132.5,16.56,0.0,982.004,435.0,,,
2024-01-24 12:46:00,25.25,86.6,2.46,3.366,117.5,13.59,0.0,981.976,611.7,,,
2024-01-24 12:47:00,25.37,86.3,4.699,6.463,116.7,9.94,0.0,981.954,690.5,,,
2024-01-24 12:48:00,25.55,84.7,5.212,5.998,123.1,13.2,0.0,981.948,905.0,,,
2024-01-24 12:49:00,25.7,84.4,4.709,6.265,120.5,7.338,0.0,981.919,997.0,,,
2024-01-24 12:50:00,25.88,83.3,5.372,6.831,123.9,13.45,0.0,981.878,903.0,,,
2024-01-24 12:51:00,26.08,82.7,4.384,5.348,124.4,15.22,0.0,981.836,642.7,,,
2024-01-24 12:52:00,26.23,83.3,3.21,3.699,121.1,16.15,0.0,981.842,423.8,,,
2024-01-24 12:53:00,26.34,83.4,3.42,4.831,132.9,11.28,0.0,981.85,282.0,,,
2024-01-24 12:54:00,26.43,83.1,4.406,5.415,128.0,16.02,0.0,981.843,264.8,,,
2024-01-24 12:55:00,26.47,82.5,6.248,7.963,109.1,13.93,0.0,981.792,257.2,,,
2024-01-24 12:56:00,26.38,81.3,5.853,6.713,129.8,13.0,0.0,981.793,308.8,,,
2024-01-24 12:57:00,26.26,82.3,4.179,5.532,128.6,20.48,0.0,981.797,440.4,,,
2024-01-24 12:58:00,26.21,82.1,5.015,6.397,131.2,26.0,0.0,981.743,594.1,,,
2024-01-24 12:59:00,26.21,82.6,4.599,5.547,118.2,13.94,0.0,981.713,461.0,,,
2024-01-24 13:00:00,26.27,82.6,4.055,5.647,124.5,11.51,0.0,981.676,365.8,,,
2024-01-24 13:01:00,26.32,82.8,4.576,6.747,130.4,16.62,0.0,981.648,350.2,,,
2024-01-24 13:02:00,26.35,81.7,5.753,7.198,114.1,11.41,0.0,981.642,382.9,,,
2024-01-24 13:03:00,26.34,81.4,5.931,6.948,133.2,20.81,0.0,981.601,425.2,,,
2024-01-24 13:04:00,26.3,80.6,5.962,7.931,128.7,19.07,0.0,981.617,438.8,,,
2024-01-24 13:05:00,26.33,80.6,4.078,5.964,143.5,14.11,0.0,981.601,451.4,,,
2024-01-24 13:06:00,26.4,80.6,3.276,5.081,140.2,15.37,0.0,981.607,497.1,,,
2024-01-24 13:07:00,26.52,80.1,4.289,5.731,132.5,5.582,0.0,981.587,527.2,,,
2024-01-24 13:08:00,26.58,78.75,5.143,8.281,141.1,18.5,0.0,981.606,541.6,,,
2024-01-24 13:09:00,26.58,78.64,5.1,6.047,134.7,10.43,0.0,981.586,549.0,,,
2024-01-24 13:10:00,26.52,78.35,5.375,6.414,138.0,17.81,0.0,981.547,567.6,,,
2024-01-24 13:11:00,26.44,79.09,3.643,4.981,115.3,19.26,0.0,981.541,607.6,,,
2024-01-24 13:12:00,26.46,80.1,2.53,3.699,126.4,22.57,0.0,981.519,664.4,,,
2024-01-24 13:13:00,26.6,79.99,3.011,4.682,134.4,9.89,0.0,981.505,738.1,,,
2024-01-24 13:14:00,26.73,79.04,4.396,5.515,128.5,21.3,0.0,981.524,862.0,,,
2024-01-24 13:15:00,26.76,77.88,4.718,6.948,150.8,16.35,0.0,981.454,967.0,,,
2024-01-24 13:16:00,26.81,78.69,2.846,3.616,116.9,14.19,0.0,981.416,1058.0,,,
2024-01-24 13:17:00,27.02,79.07,2.616,3.366,107.0,23.31,0.0,981.425,731.0,,,
2024-01-24 13:18:00,27.27,77.74,3.684,5.848,130.6,7.272,0.0,981.428,632.3,,,
2024-01-24 13:19:00,27.33,77.04,5.226,6.147,116.1,6.171,0.0,981.391,522.9,,,
2024-01-24 13:20:00,27.16,77.98,3.341,5.432,112.4,21.27,0.0,981.41,528.9,,,
2024-01-24 13:21:00,27.01,78.99,3.245,4.065,121.6,23.59,0.0,981.384,548.1,,,
2024-01-24 13:22:00,26.99,79.23,3.73,4.599,117.3,12.97,0.0,981.362,614.6,,,
2024-01-24 13:23:00,26.99,78.65,3.665,4.748,124.8,17.23,0.0,981.336,608.5,,,
2024-01-24 13:24:00,26.99,78.55,3.451,4.498,132.7,13.89,0.0,981.334,580.1,,,
2024-01-24 13:25:00,27.02,78.44,4.554,7.031,143.7,14.77,0.0,981.269,838.0,,,
2024-01-24 13:26:00,27.15,77.84,3.674,4.898,114.8,20.57,0.0,981.263,1199.0,,,
2024-01-24 13:27:00,27.28,78.8,3.871,5.897,73.28,30.86,0.0,981.234,822.0,,,
2024-01-24 13:28:00,27.35,78.64,5.717,8.58,104.0,22.07,0.0,981.275,270.4,,,
2024-01-24 13:29:00,27.2,77.62,4.626,5.931,114.2,18.04,0.0,981.318,229.3,,,
2024-01-24 13:30:00,26.83,79.23,4.35,6.531,103.2,12.98,0.0,981.327,246.6,,,
2024-01-24 13:31:00,26.58,80.4,4.335,5.748,113.2,17.09,0.0,981.295,306.9,,,
2024-01-24 13:32:00,26.4,79.84,4.862,6.297,123.8,15.36,0.0,981.301,249.4,,,
2024-01-24 13:33:00,26.17,80.7,4.631,5.782,116.6,13.82,0.0,981.289,148.5,,,
2024-01-24 13:34:00,25.96,82.4,4.276,6.198,94.3,34.67,0.0,981.268,122.3,,,
2024-01-24 13:35:00,25.81,83.2,4.398,6.314,115.1,12.81,0.0,981.279,133.4,,,
2024-01-24 13:36:00,25.66,84.0,3.63,5.564,105.1,13.04,0.0,981.275,151.0,,,
2024-01-24 13:37:00,25.55,85.7,2.344,3.099,85.7,23.98,0.0,981.252,134.3,,,
2024-01-24 13:38:00,25.5,86.3,4.112,6.115,107.8,8.57,0.0,981.26,100.9,,,
2024-01-24 13:39:00,25.39,86.0,4.831,6.064,108.7,12.35,0.0,981.244,84.2,,,
2024-01-24 13:40:00,25.26,86.7,5.318,7.115,113.3,9.58,0.0,981.224,79.15,,,
2024-01-24 13:41:00,25.16,86.9,3.677,4.964,105.0,16.14,0.0,981.245,72.73,,,
2024-01-24 13:42:00,25.09,87.2,4.835,6.314,106.2,6.925,0.0,981.242,68.36,,,
2024-01-24 13:43:00,25.02,87.9,3.879,4.949,110.9,26.01,0.0,981.285,70.7,,,
2024-01-24 13:44:00,24.95,88.7,3.346,5.182,134.8,7.947,0.0,981.32,74.98,,,
2024-01-24 13:45:00,24.87,89.1,3.616,4.731,124.4,20.11,0.0,981.351,85.3,,,
2024-01-24 13:46:00,24.79,89.8,4.442,6.015,119.7,13.24,0.0,981.349,106.3,,,
2024-01-24 13:47:00,24.72,90.2,3.193,4.214,122.0,19.06,0.0,981.319,129.6,,,
2024-01-24 13:48:00,24.67,91.0,2.586,3.565,118.5,13.88,0.0,981.316,159.5,,,
2024-01-24 13:49:00,24.65,91.7,3.135,4.964,125.5,19.1,0.0,981.297,177.1,,,
2024-01-24 13:50:00,24.61,92.1,2.841,3.349,127.3,26.21,0.0,981.293,174.4,,,
2024-01-24 13:51:00,24.57,91.6,4.002,5.415,125.0,26.4,0.0,981.269,172.6,,,
2024-01-24 13:52:00,24.52,91.9,3.534,4.848,133.0,14.05,0.0,981.298,164.6,,,
2024-01-24 13:53:00,24.52,92.5,3.113,4.548,134.1,22.76,0.0,981.286,156.9,,,
2024-01-24 13:54:00,24.48,92.7,3.669,5.63,134.7,9.35,0.0,981.31,142.4,,,
2024-01-24 13:55:00,24.43,91.6,3.463,4.565,121.1,15.75,0.0,981.284,136.6,,,
2024-01-24 13:56:00,24.38,92.4,2.7,3.398,136.9,16.21,0.0,981.275,151.9,,,
2024-01-24 13:57:00,24.34,93.1,3.463,6.897,120.6,11.42,0.1,981.251,173.5,,,
2024-01-24 13:58:00,24.3,91.8,3.888,6.681,126.9,15.03,0.1,981.194,193.1,,,
2024-01-24 13:59:00,24.24,92.6,3.964,4.616,120.6,16.04,0.0,981.218,189.0,,,
2024-01-24 14:00:00,24.2,92.7,4.359,5.782,123.1,24.64,0.0,981.131,200.2,,,
2024-01-24 14:01:00,24.2,93.4,2.627,3.249,123.8,24.33,0.0,981.112,242.3,,,
2024-01-24 14:02:00,24.2,93.1,4.682,6.348,107.1,14.57,0.0,981.062,276.2,,,
2024-01-24 14:03:00,24.2,92.8,3.713,4.881,112.8,6.173,0.0,981.05,343.6,,,
2024-01-24 14:04:00,24.22,93.3,3.205,3.949,126.7,12.2,0.0,981.022,416.5,,,
2024-01-24 14:05:00,24.29,93.7,2.933,4.714,119.7,14.17,0.0,981.003,445.3,,,
2024-01-24 14:06:00,24.35,93.3,2.652,4.015,118.7,15.55,0.0,981.026,304.0,,,
2024-01-24 14:07:00,24.41,94.0,3.66,4.515,125.6,9.38,0.0,981.022,217.1,,,
2024-01-24 14:08:00,24.47,93.7,2.674,4.182,118.9,14.9,0.0,981.012,175.1,,,
2024-01-24 14:09:00,24.5,94.3,2.443,2.999,115.8,12.98,0.0,981.023,157.6,,,
2024-01-24 14:10:00,24.56,93.7,3.715,4.415,114.8,19.21,0.0,980.987,164.7,,,
2024-01-24 14:11:00,24.57,92.8,3.351,4.548,129.6,28.97,0.0,980.996,202.3,,,
2024-01-24 14:12:00,24.57,92.5,2.844,3.898,127.3,25.01,0.0,980.99,262.8,,,
2024-01-24 14:13:00,24.57,92.0,3.596,4.515,135.9,16.89,0.0,981.0,278.0,,,
2024-01-24 14:14:00,24.56,91.8,3.601,4.432,125.5,9.69,0.0,980.983,271.1,,,
2024-01-24 14:15:00,24.6,92.3,3.376,4.449,126.9,9.76,0.0,980.981,255.5,,,
2024-01-24 14:16:00,24.63,92.6,3.443,4.332,127.9,13.62,0.0,980.952,234.1,,,
