Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,WDIR_flag,WDIR_avg_flag
2024-03-03 22:28:00,22.54,94.6,2.302,2.632,114.5,18.41,0.0,981.144,-0.001,,
2024-03-03 22:29:00,22.54,94.7,2.625,3.349,118.6,14.19,0.0,981.149,-0.001,,
2024-03-03 22:30:00,22.54,94.7,2.875,3.266,130.6,10.93,0.0,981.148,-0.002,,
2024-03-03 22:31:00,22.54,94.7,3.449,4.082,122.2,16.07,0.0,981.15,-0.001,,
2024-03-03 22:32:00,22.54,94.8,4.063,6.032,123.4,8.48,0.0,981.151,-0.001,,
2024-03-03 22:33:00,22.54,94.7,2.96,3.298,115.3,18.96,0.0,981.138,-0.001,,
2024-03-03 22:34:00,22.54,94.8,3.529,4.315,115.7,13.94,0.0,981.144,-0.001,,
2024-03-03 22:35:00,22.54,94.7,3.244,3.898,119.7,10.29,0.0,981.149,-0.001,,
2024-03-03 22:36:00,22.54,94.7,2.688,4.498,124.0,24.6,0.0,981.154,-0.001,,
2024-03-03 22:37:00,22.54,94.6,3.091,4.765,117.8,13.07,0.0,981.172,-0.001,,
2024-03-03 22:38:00,22.54,94.7,2.416,3.699,123.4,18.86,0.0,981.171,-0.002,,
2024-03-03 22:39:00,22.54,94.7,2.421,3.048,120.1,19.44,0.0,981.167,-0.001,,
2024-03-03 22:40:00,22.54,94.7,2.468,2.965,112.5,10.3,0.0,981.17,-0.001,,
2024-03-03 22:41:00,22.52,94.8,1.907,2.249,124.7,20.0,0.0,981.168,-0.001,,
2024-03-03 22:42:00,22.49,94.9,2.868,3.182,121.8,18.08,0.0,981.188,-0.002,,
2024-03-03 22:43:00,22.49,95.1,3.296,5.098,123.9,18.86,0.0,981.197,-0.001,,
2024-03-03 22:44:00,22.49,95.1,2.89,4.015,124.9,8.37,0.0,981.21,-0.001,,
2024-03-03 22:45:00,22.5,95.0,2.837,3.548,116.3,11.19,0.0,981.206,-0.002,,
2024-03-03 22:46:00,22.49,95.0,2.737,3.232,120.5,10.52,0.0,981.2,-0.001,,
2024-03-03 22:47:00,22.47,95.0,2.46,2.832,127.9,19.74,0.0,981.196,-0.002,,
2024-03-03 22:48:00,22.45,95.1,2.215,2.815,124.0,9.49,0.0,981.197,-0.001,,
2024-03-03 22:49:00,22.45,95.3,2.336,2.683,116.6,10.05,0.0,981.203,-0.001,,
2024-03-03 22:50:00,22.45,95.3,2.482,3.932,108.7,21.04,0.0,981.202,-0.001,,
2024-03-03 22:51:00,22.45,95.4,3.108,4.831,121.7,6.571,0.0,981.215,-0.001,,
2024-03-03 22:52:00,22.45,95.4,1.947,2.933,118.4,14.1,0.0,981.206,-0.001,,
2024-03-03 22:53:00,22.45,95.3,1.977,3.332,116.0,5.327,0.0,981.205,-0.002,,
2024-03-03 22:54:00,22.43,95.3,2.458,3.449,113.9,7.954,0.0,981.197,-0.001,,
2024-03-03 22:55:00,22.4,95.4,2.502,3.099,123.6,12.1,0.0,981.188,-0.001,,
2024-03-03 22:56:00,22.4,95.4,2.123,2.832,131.6,8.07,0.0,981.185,-0.001,,
2024-03-03 22:57:00,22.4,95.4,1.702,2.499,126.1,17.84,0.0,981.176,-0.001,,
2024-03-03 22:58:00,22.36,95.5,3.613,4.915,109.9,3.887,0.0,981.171,-0.002,,
2024-03-03 22:59:00,22.36,95.6,2.351,2.999,124.4,4.787,0.0,981.158,-0.001,,
2024-03-03 23:00:00,22.36,95.7,3.079,4.248,118.5,15.75,0.0,981.142,-0.001,,
2024-03-03 23:01:00,22.36,95.7,2.569,3.116,117.6,15.35,0.0,981.136,-0.001,,
2024-03-03 23:02:00,22.32,95.8,2.933,3.998,123.0,12.53,0.0,981.119,-0.002,,
2024-03-03 23:03:00,22.31,95.8,2.086,2.548,132.8,8.47,0.0,981.098,-0.001,,
2024-03-03 23:04:00,22.31,95.9,2.982,4.165,132.1,5.193,0.0,981.079,-0.001,,
2024-03-03 23:05:00,22.27,96.0,2.81,3.866,113.1,24.03,0.0,981.04,-0.002,,
2024-03-03 23:06:00,22.27,96.1,2.814,3.898,130.4,6.321,0.0,981.046,-0.001,,
2024-03-03 23:07:00,22.27,96.1,3.012,3.349,114.2,11.34,0.0,981.034,-0.002,,
2024-03-03 23:08:00,22.27,96.1,3.002,4.116,125.1,9.84,0.0,981.014,-0.001,,
2024-03-03 23:09:00,22.26,96.1,2.122,2.582,126.9,8.36,0.0,981.014,-0.001,,
2024-03-03 23:10:00,22.27,96.2,3.276,4.282,118.9,9.84,0.0,981.024,-0.001,,
2024-03-03 23:11:00,22.27,96.2,2.793,3.682,117.4,14.14,0.0,981.035,-0.002,,
2024-03-03 23:12:00,22.27,96.3,2.526,3.732,115.1,13.55,0.0,981.048,-0.001,,
2024-03-03 23:13:00,22.26,96.3,2.513,3.732,118.8,19.37,0.0,981.053,-0.001,,
2024-03-03 23:14:00,22.27,96.3,2.71,3.766,120.9,16.99,0.0,981.06,-0.001,,
2024-03-03 23:15:00,22.27,96.4,2.349,2.999,117.8,26.34,0.0,981.05,-0.001,,
2024-03-03 23:16:00,22.27,96.3,3.069,4.182,120.3,8.4,0.0,981.034,-0.001,,
2024-03-03 23:17:00,22.24,96.4,3.135,4.464,127.8,15.58,0.0,981.008,-0.001,,
2024-03-03 23:18:00,22.22,96.4,2.132,2.666,119.7,13.4,0.0,981.0,-0.002,,
2024-03-03 23:19:00,22.22,96.5,2.705,3.398,113.7,12.94,0.0,980.998,-0.001,,
2024-03-03 23:20:00,22.22,96.6,2.271,3.116,121.8,15.58,0.0,980.981,-0.001,,
2024-03-03 23:21:00,22.17,96.6,1.889,2.666,113.6,12.32,0.0,980.974,-0.002,,
2024-03-03 23:22:00,22.18,96.6,3.029,3.866,117.7,7.153,0.0,980.96,-0.001,,
2024-03-03 23:23:00,22.18,96.8,2.735,4.065,121.9,7.521,0.0,980.956,-0.001,,
2024-03-03 23:24:00,22.17,96.9,2.797,3.616,116.1,8.66,0.0,980.939,-0.001,,
2024-03-03 23:25:00,22.18,96.8,2.434,3.332,122.4,8.29,0.0,980.928,-0.002,,
2024-03-03 23:26:00,22.18,96.8,2.038,2.298,125.8,16.82,0.0,980.899,-0.001,,
2024-03-03 23:27:00,22.17,96.8,3.376,4.981,129.9,18.11,0.0,980.885,-0.001,,
2024-03-03 23:28:00,22.17,96.9,1.863,2.416,118.1,15.1,0.0,980.867,-0.002,,
2024-03-03 23:29:00,22.18,96.9,2.193,2.849,124.7,16.75,0.0,980.864,-0.001,,
2024-03-03 23:30:00,22.18,96.9,1.807,2.315,111.1,16.84,0.0,980.879,-0.001,,
2024-03-03 23:31:00,22.17,96.9,2.798,3.349,129.8,8.7,0.0,980.891,-0.001,,
2024-03-03 23:32:00,22.17,97.0,2.258,3.199,111.0,11.81,0.0,980.919,-0.001,,
2024-03-03 23:33:00,22.18,97.0,2.644,3.398,116.2,10.71,0.0,980.935,-0.001,,
2024-03-03 23:34:00,22.17,97.0,1.678,2.149,111.6,16.62,0.0,980.94,-0.001,,
2024-03-03 23:35:00,22.18,97.1,2.841,3.815,116.9,15.51,0.0,980.941,-0.001,,
2024-03-03 23:36:00,22.18,97.1,2.416,3.699,102.5,13.02,0.0,980.915,-0.001,,
2024-03-03 23:37:00,22.22,97.1,2.618,2.815,126.6,10.55,0.0,980.907,-0.001,,
2024-03-03 23:38:00,22.22,97.0,3.218,3.332,116.2,10.19,0.0,980.891,-0.001,,
2024-03-03 23:39:00,22.22,97.0,2.293,3.199,115.1,10.15,0.0,980.881,-0.001,,
2024-03-03 23:40:00,22.26,97.0,2.657,3.033,118.7,17.22,0.0,980.89,-0.001,,
2024-03-03 23:41:00,22.27,97.0,2.487,3.366,116.8,10.35,0.0,980.89,-0.001,,
2024-03-03 23:42:00,22.27,96.9,2.955,3.866,118.2,7.501,0.0,980.884,-0.002,,
2024-03-03 23:43:00,22.27,96.9,1.705,2.7,127.0,12.53,0.0,980.883,-0.001,,
2024-03-03 23:44:00,22.27,96.9,3.007,3.915,116.1,10.82,0.0,980.88,-0.001,,
2024-03-03 23:45:00,22.28,96.9,1.96,2.832,128.6,23.05,0.0,980.858,-0.001,,
2024-03-03 23:46:00,22.31,96.9,3.494,4.165,121.7,12.71,0.0,980.847,-0.001,,
2024-03-03 23:47:00,22.31,96.9,2.713,3.798,117.6,12.79,0.0,980.839,-0.001,,
2024-03-03 23:48:00,22.35,96.9,3.349,3.766,122.0,9.08,0.0,980.809,-0.001,,
2024-03-03 23:49:00,22.36,96.8,3.691,4.582,125.7,11.36,0.0,980.809,0.0,,
2024-03-03 23:50:00,22.36,96.8,2.761,2.999,115.5,9.43,0.0,980.785,-0.001,,
2024-03-03 23:51:00,22.36,96.8,2.412,2.832,126.7,10.53,0.0,980.798,-0.001,,
2024-03-03 23:52:00,22.4,96.7,2.46,2.982,129.9,17.77,0.0,980.802,-0.001,,
2024-03-03 23:53:00,22.41,96.7,3.315,4.449,117.0,12.11,0.0,980.809,-0.001,,
2024-03-03 23:54:00,22.41,96.8,2.904,3.465,118.7,20.96,0.0,980.817,-0.002,,
2024-03-03 23:55:00,22.45,96.7,1.952,2.232,137.4,17.31,0.0,980.806,-0.001,,
2024-03-03 23:56:00,22.45,96.6,4.063,5.214,119.6,9.26,0.0,980.788,-0.001,,
2024-03-03 23:57:00,22.45,96.6,2.797,3.432,131.9,10.51,0.0,980.762,-0.001,,
2024-03-03 23:58:00,22.45,96.5,3.165,3.949,129.1,5.708,0.0,980.772,-0.001,,
2024-03-03 23:59:00,22.49,96.5,3.48,4.714,139.3,13.03,0.0,980.774,-0.001,,
2024-03-04 00:00:00,22.5,96.5,2.604,3.998,120.8,31.36,0.0,980.767,-0.001,,
2024-03-04 00:01:00,22.49,96.4,2.485,4.032,123.6,11.56,0.0,980.763,-0.001,,
2024-03-04 00:02:00,22.52,96.4,3.262,4.548,129.4,15.32,0.0,980.781,-0.001,,
2024-03-04 00:03:00,22.54,96.3,4.345,5.148,129.9,19.83,0.0,980.745,-0.002,,
2024-03-04 00:04:00,22.54,96.2,3.274,4.332,132.2,15.18,0.0,980.76,-0.001,,
2024-03-04 00:05:00,22.54,96.1,4.196,4.648,145.6,16.91,0.0,980.74,-0.001,,
2024-03-04 00:06:00,22.57,96.1,4.41,4.765,118.5,9.87,0.0,980.73,-0.001,,
2024-03-04 00:07:00,22.59,96.0,3.706,4.515,135.9,12.32,0.0,980.706,-0.002,,
2024-03-04 00:08:00,22.59,96.0,2.722,3.249,127.4,9.15,0.0,980.728,-0.001,,
2024-03-04 00:09:00,22.59,96.0,2.982,4.165,134.0,12.66,0.0,980.694,-0.001,,
2024-03-04 00:10:00,22.59,96.0,3.789,4.515,122.4,9.16,0.0,980.695,-0.001,,
2024-03-04 00:11:00,22.59,95.9,3.468,4.631,137.9,5.888,0.0,980.693,-0.001,,
2024-03-04 00:12:00,22.58,95.9,3.346,4.415,132.1,10.94,0.0,980.689,-0.001,,
2024-03-04 00:13:00,22.59,95.8,2.424,3.565,141.7,12.77,0.0,980.677,-0.001,,
2024-03-04 00:14:00,22.59,95.8,4.051,5.564,129.2,13.97,0.0,980.634,-0.001,,
2024-03-04 00:15:00,22.59,95.8,4.099,4.932,118.9,16.36,0.0,980.653,-0.001,,
2024-03-04 00:16:00,22.64,95.8,3.941,4.865,128.9,12.34,0.0,980.641,-0.002,,
2024-03-04 00:17:00,22.63,95.8,2.219,3.116,113.5,16.92,0.0,980.626,-0.001,,
2024-03-04 00:18:00,22.63,95.7,3.665,6.064,116.6,14.51,0.0,980.612,-0.002,,
2024-03-04 00:19:00,22.63,95.7,4.265,5.131,147.4,25.94,0.0,980.605,-0.001,,
2024-03-04 00:20:00,22.63,95.7,4.371,5.231,126.4,19.28,0.0,980.575,-0.001,,
2024-03-04 00:21:00,22.63,95.7,3.879,5.282,134.1,13.51,0.0,980.572,-0.001,,
2024-03-04 00:22:00,22.63,95.7,3.388,4.065,117.7,28.6,0.0,980.559,-0.001,,
2024-03-04 00:23:00,22.63,95.7,3.174,4.282,126.2,11.99,0.0,980.574,-0.001,,
2024-03-04 00:24:00,22.63,95.7,2.916,3.981,145.7,20.32,0.0,980.529,-0.001,,
2024-03-04 00:25:00,22.64,95.7,3.018,3.533,126.8,14.41,0.0,980.528,-0.002,,
2024-03-04 00:26:00,22.63,95.7,2.564,3.381,135.5,16.53,0.0,980.529,-0.001,,
2024-03-04 00:27:00,22.63,95.7,2.876,4.366,120.2,21.79,0.0,980.521,-0.002,,
2024-03-04 00:28:00,22.64,95.7,3.104,4.782,127.4,18.43,0.0,980.514,-0.002,,
2024-03-04 00:29:00,22.63,95.8,4.296,5.897,127.4,8.53,0.0,980.48,-0.002,,
2024-03-04 00:30:00,22.63,95.8,3.157,3.932,123.4,14.86,0.0,980.501,-0.001,,
2024-03-04 00:31:00,22.63,95.8,2.632,3.381,124.9,11.66,0.0,980.482,-0.001,,
2024-03-04 00:32:00,22.63,95.9,4.077,4.865,136.8,13.23,0.0,980.48,-0.001,,
2024-03-04 00:33:00,22.63,95.9,3.915,5.015,133.1,8.53,0.0,980.472,-0.002,,
2024-03-04 00:34:00,22.63,95.9,3.662,4.998,127.6,27.57,0.0,980.452,-0.001,,
2024-03-04 00:35:00,22.63,95.9,2.268,3.048,128.7,27.19,0.0,980.458,-0.001,,
2024-03-04 00:36:00,22.63,95.9,3.188,4.298,137.5,19.98,0.0,980.462,-0.002,,
2024-03-04 00:37:00,22.63,96.0,3.257,3.866,138.1,16.2,0.0,980.466,-0.001,,
2024-03-04 00:38:00,22.63,96.0,3.49,4.282,132.7,7.215,0.0,980.457,-0.001,,
2024-03-04 00:39:00,22.64,96.0,3.942,5.131,134.2,13.91,0.0,980.476,-0.001,,
2024-03-04 00:40:00,22.63,96.0,3.555,5.115,128.0,14.09,0.0,980.435,-0.001,,
2024-03-04 00:41:00,22.63,96.1,2.885,3.898,118.3,23.56,0.0,980.417,-0.002,,
2024-03-04 00:42:00,22.64,96.1,3.67,5.931,117.3,17.82,0.0,980.414,-0.001,,
2024-03-04 00:43:00,22.63,96.0,5.234,6.997,125.0,11.31,0.0,980.42,-0.001,,
2024-03-04 00:44:00,22.64,96.0,3.495,4.548,139.9,19.16,0.0,980.396,-0.001,,
2024-03-04 00:45:00,22.63,95.9,2.292,2.798,129.9,19.28,0.0,980.394,-0.002,,
2024-03-04 00:46:00,22.63,95.9,3.057,3.565,134.8,18.35,0.0,980.385,-0.001,,
2024-03-04 00:47:00,22.66,95.9,3.393,5.449,130.6,12.49,0.0,980.362,-0.001,,
2024-03-04 00:48:00,22.68,95.9,4.168,5.964,149.9,20.19,0.0,980.34,-0.002,,
2024-03-04 00:49:00,22.68,95.9,3.296,4.532,119.5,19.24,0.0,980.349,-0.001,,
2024-03-04 00:50:00,22.68,95.9,3.704,4.265,116.7,17.61,0.0,980.334,-0.001,,
2024-03-04 00:51:00,22.68,95.9,3.276,3.998,128.7,20.7,0.0,980.347,-0.001,,
2024-03-04 00:52:00,22.68,95.9,3.162,4.831,123.1,4.984,0.0,980.338,-0.001,,
2024-03-04 00:53:00,22.68,95.9,2.178,3.215,128.9,6.731,0.0,980.331,-0.001,,
2024-03-04 00:54:00,22.68,95.9,4.078,5.415,116.4,17.31,0.0,980.296,-0.001,,
2024-03-04 00:55:00,22.68,95.9,3.771,4.599,129.1,15.87,0.0,980.258,-0.001,,
2024-03-04 00:56:00,22.68,95.9,2.888,3.766,128.9,16.98,0.0,980.254,-0.001,,
2024-03-04 00:57:00,22.68,95.9,3.91,5.081,129.6,13.71,0.0,980.22,-0.002,,
2024-03-04 00:58:00,22.68,95.9,3.358,4.548,121.0,16.57,0.0,980.193,-0.001,,
2024-03-04 00:59:00,22.68,95.9,3.949,4.449,127.9,5.092,0.0,980.174,-0.001,,
2024-03-04 01:00:00,22.68,95.9,3.546,4.949,128.0,20.59,0.0,980.148,-0.001,,
2024-03-04 01:01:00,22.68,95.9,3.726,4.981,136.9,9.32,0.0,980.156,-0.001,,
2024-03-04 01:02:00,22.68,95.8,4.34,6.032,149.7,15.28,0.0,980.113,-0.001,,
2024-03-04 01:03:00,22.68,95.7,5.45,6.297,134.1,8.01,0.0,980.088,-0.001,,
2024-03-04 01:04:00,22.72,95.6,4.371,6.297,131.5,22.57,0.0,980.092,-0.001,,
2024-03-04 01:05:00,22.73,95.5,4.468,5.931,140.4,34.68,0.0,980.096,-0.002,,
2024-03-04 01:06:00,22.72,95.4,4.631,6.547,135.0,19.99,0.0,980.076,-0.002,,
2024-03-04 01:07:00,22.73,95.4,4.015,5.081,132.7,9.14,0.0,980.067,-0.001,,
2024-03-04 01:08:00,22.72,95.4,4.401,6.115,132.8,15.71,0.0,980.048,-0.002,,
2024-03-04 01:09:00,22.73,95.4,4.449,6.115,122.7,20.43,0.0,980.016,-0.001,,
2024-03-04 01:10:00,22.72,95.4,3.288,4.214,127.9,15.18,0.0,979.986,-0.001,,
2024-03-04 01:11:00,22.72,95.4,4.304,5.698,122.8,19.72,0.0,979.962,-0.001,,
2024-03-04 01:12:00,22.73,95.4,2.876,5.248,126.9,23.15,0.0,979.924,-0.001,,
2024-03-04 01:13:00,22.72,95.4,2.793,4.315,109.4,28.52,0.0,979.898,-0.001,,
2024-03-04 01:14:00,22.73,95.4,4.41,5.865,127.5,24.68,0.0,979.847,-0.001,,
2024-03-04 01:15:00,22.72,95.4,4.573,6.047,131.7,12.43,0.0,979.866,-0.001,,
2024-03-04 01:16:00,22.73,95.4,4.639,6.047,146.2,11.07,0.0,979.834,-0.001,,
2024-03-04 01:17:00,22.73,95.4,5.744,7.58,133.4,10.22,0.0,979.81,-0.002,,
2024-03-04 01:18:00,22.72,95.4,4.117,5.015,139.4,16.77,0.0,979.851,-0.001,,
2024-03-04 01:19:00,22.73,95.5,3.798,7.164,128.5,18.08,0.0,979.841,-0.001,,
2024-03-04 01:20:00,22.72,95.5,3.949,5.765,125.8,18.16,0.0,979.809,-0.001,,
2024-03-04 01:21:00,22.73,95.5,4.616,6.064,134.9,12.72,0.0,979.807,-0.001,,
2024-03-04 01:22:00,22.72,95.5,2.254,2.715,126.2,29.32,0.0,979.788,-0.001,,
2024-03-04 01:23:00,22.72,95.5,2.397,3.016,123.7,15.49,0.0,979.785,-0.001,,
2024-03-04 01:24:00,22.72,95.5,3.596,4.981,132.1,10.93,0.0,979.795,-0.001,,
2024-03-04 01:25:00,22.72,95.4,5.032,6.248,137.2,19.48,0.0,979.802,-0.002,,
2024-03-04 01:26:00,22.73,95.3,3.507,4.915,146.5,27.08,0.0,979.805,-0.001,,
2024-03-04 01:27:00,22.72,95.3,6.023,9.146,143.2,23.59,0.0,979.749,-0.001,,
2024-03-04 01:28:00,22.77,95.2,2.771,4.532,122.4,16.5,0.0,979.778,-0.001,,
2024-03-04 01:29:00,22.77,95.2,3.274,4.315,133.8,14.01,0.0,979.743,-0.001,,
2024-03-04 01:30:00,22.77,95.2,2.752,3.582,120.2,13.22,0.0,979.732,-0.001,,
2024-03-04 01:31:00,22.77,95.2,1.96,2.565,126.4,19.94,0.0,979.714,-0.001,,
2024-03-04 01:32:00,22.77,95.2,4.153,5.581,133.7,19.95,0.0,979.673,-0.002,,
2024-03-04 01:33:00,22.77,95.2,4.57,6.047,140.2,16.1,0.0,979.684,-0.002,,
2024-03-04 01:34:00,22.77,95.2,3.507,5.998,153.1,22.15,0.0,979.683,-0.002,,
2024-03-04 01:35:00,22.77,95.2,4.945,6.13,133.1,18.44,0.0,979.638,-0.001,,
2024-03-04 01:36:00,22.77,95.2,3.517,4.782,136.7,16.48,0.0,979.675,-0.001,,
2024-03-04 01:37:00,22.77,95.2,3.208,4.432,118.4,14.15,0.0,979.661,-0.001,,
2024-03-04 01:38:00,22.77,95.3,3.609,5.981,136.3,9.44,0.0,979.683,-0.001,,
2024-03-04 01:39:00,22.77,95.3,4.174,5.765,122.6,18.63,0.0,979.653,-0.002,,
2024-03-04 01:40:00,22.77,95.3,3.451,5.897,132.0,20.48,0.0,979.649,-0.001,,
2024-03-04 01:41:00,22.77,95.3,4.389,5.481,135.7,17.49,0.0,979.666,-0.001,,
2024-03-04 01:42:00,22.77,95.3,3.16,3.631,131.1,18.76,0.0,979.63,-0.001,,
2024-03-04 01:43:00,22.77,95.3,4.429,6.664,123.1,9.98,0.0,979.622,-0.001,,
2024-03-04 01:44:00,22.77,95.2,4.687,6.015,127.4,8.66,0.0,979.628,-0.001,,
2024-03-04 01:45:00,22.77,95.2,4.942,6.265,125.3,10.15,0.0,979.636,-0.001,,
2024-03-04 01:46:00,22.77,95.1,5.34,6.214,130.8,6.098,0.0,979.619,-0.001,,
2024-03-04 01:47:00,22.77,95.2,5.054,6.015,140.3,19.59,0.0,979.617,-0.001,,
2024-03-04 01:48:00,22.77,95.3,3.276,4.682,135.7,23.91,0.0,979.584,-0.001,,
2024-03-04 01:49:00,22.77,95.4,3.743,4.366,129.6,9.95,0.0,979.572,-0.001,,
2024-03-04 01:50:00,22.77,95.4,4.673,5.498,127.1,14.42,0.0,979.563,-0.001,,
2024-03-04 01:51:00,22.77,95.4,4.42,4.915,150.4,12.65,0.0,979.579,-0.002,,
2024-03-04 01:52:00,22.77,95.4,3.696,4.748,132.3,12.06,0.0,979.556,-0.001,,
2024-03-04 01:53:00,22.77,95.4,2.999,3.398,138.0,24.26,0.0,979.55,-0.001,,
2024-03-04 01:54:00,22.77,95.4,3.635,4.366,136.6,11.65,0.0,979.565,-0.001,,
2024-03-04 01:55:00,22.77,95.4,3.91,5.581,129.8,16.71,0.0,979.542,-0.002,,
2024-03-04 01:56:00,22.77,95.4,4.874,7.064,131.7,7.161,0.0,979.529,-0.001,,
2024-03-04 01:57:00,22.77,95.4,4.429,6.147,128.9,16.57,0.0,979.539,-0.001,,
2024-03-04 01:58:00,22.77,95.4,4.235,5.481,128.9,16.7,0.0,979.516,-0.001,,
2024-03-04 01:59:00,22.77,95.4,3.601,5.398,125.3,9.57,0.0,979.512,-0.001,,
2024-03-04 02:00:00,22.77,95.4,3.84,5.714,126.9,12.33,0.0,979.525,-0.002,,
2024-03-04 02:01:00,22.77,95.4,3.779,4.964,131.6,13.9,0.0,979.537,-0.001,,
2024-03-04 02:02:00,22.77,95.5,4.095,5.998,125.7,12.93,0.0,979.517,-0.001,,
2024-03-04 02:03:00,22.77,95.5,5.221,7.213,131.1,6.361,0.0,979.548,-0.001,,
2024-03-04 02:04:00,22.77,95.4,2.683,3.516,135.4,10.12,0.0,979.504,-0.001,,
2024-03-04 02:05:00,22.77,95.3,2.98,4.366,135.2,14.09,0.0,979.476,-0.001,,
2024-03-04 02:06:00,22.77,95.3,3.215,4.464,127.5,20.71,0.0,979.474,-0.001,,
2024-03-04 02:07:00,22.77,95.2,3.41,5.032,126.3,20.09,0.0,979.461,-0.002,,
2024-03-04 02:08:00,22.77,95.1,3.441,5.047,137.6,15.25,0.0,979.464,-0.002,,
2024-03-04 02:09:00,22.77,95.1,4.107,6.448,134.7,13.35,0.0,979.458,-0.001,,
2024-03-04 02:10:00,22.73,95.1,2.858,3.381,142.1,10.9,0.0,979.472,-0.001,,
2024-03-04 02:11:00,22.72,95.0,3.038,4.714,125.3,15.19,0.0,979.463,-0.001,,
2024-03-04 02:12:00,22.73,95.0,2.955,4.116,119.2,23.67,0.0,979.474,-0.001,,
2024-03-04 02:13:00,22.73,95.0,4.381,5.265,135.5,13.24,0.0,979.433,-0.001,,
2024-03-04 02:14:00,22.72,94.8,3.101,3.648,124.7,17.26,0.0,979.443,-0.001,,
2024-03-04 02:15:00,22.73,94.8,3.973,4.797,132.3,9.73,0.0,979.428,-0.001,,
2024-03-04 02:16:00,22.72,94.8,3.201,3.749,139.8,13.29,0.0,979.433,-0.001,,
2024-03-04 02:17:00,22.73,94.9,2.805,3.565,134.7,6.792,0.0,979.412,-0.002,,
2024-03-04 02:18:00,22.72,94.8,3.601,4.415,141.2,5.581,0.0,979.419,-0.001,,
2024-03-04 02:19:00,22.73,94.8,3.631,4.616,125.4,14.38,0.0,979.426,-0.001,,
2024-03-04 02:20:00,22.72,94.8,4.442,5.098,138.0,14.82,0.0,979.407,-0.001,,
2024-03-04 02:21:00,22.72,94.8,2.596,2.866,138.2,19.18,0.0,979.406,-0.001,,
2024-03-04 02:22:00,22.73,94.8,4.896,6.531,141.1,7.7,0.0,979.371,-0.002,,
2024-03-04 02:23:00,22.72,94.8,3.213,4.415,136.2,10.47,0.0,979.388,-0.001,,
2024-03-04 02:24:00,22.73,94.8,3.06,3.715,121.9,20.03,0.0,979.397,-0.001,,
2024-03-04 02:25:00,22.72,94.8,3.601,5.182,138.8,15.69,0.0,979.391,-0.001,,
2024-03-04 02:26:00,22.73,94.9,3.315,4.315,128.5,13.99,0.0,979.411,-0.001,,
2024-03-04 02:27:00,22.72,95.0,4.184,5.148,125.2,9.64,0.0,979.388,-0.001,,
2024-03-04 02:28:00,22.73,95.0,3.109,5.081,127.1,21.48,0.0,979.409,-0.001,,
2024-03-04 02:29:00,22.73,94.8,4.236,5.931,122.9,14.15,0.0,979.392,-0.001,,
2024-03-04 02:30:00,22.72,94.6,4.818,6.897,120.3,14.55,0.0,979.358,-0.002,,
2024-03-04 02:31:00,22.73,94.4,4.973,5.664,124.2,10.03,0.0,979.396,-0.001,,
2024-03-04 02:32:00,22.76,94.3,3.468,4.182,142.8,19.42,0.0,979.408,-0.001,,
2024-03-04 02:33:00,22.77,94.3,4.427,7.448,134.4,18.08,0.0,979.398,-0.001,,
2024-03-04 02:34:00,22.77,94.3,5.256,6.032,128.5,9.68,0.0,979.417,-0.001,,
2024-03-04 02:35:00,22.82,94.3,3.521,5.415,128.4,14.0,0.0,979.456,-0.002,,
2024-03-04 02:36:00,22.82,94.2,2.934,3.915,129.9,21.51,0.0,979.471,-0.001,,
2024-03-04 02:37:00,22.82,94.2,5.001,6.13,131.8,18.47,0.0,979.461,-0.002,,
2024-03-04 02:38:00,22.82,94.3,3.035,4.432,119.6,20.18,0.0,979.483,-0.001,,
2024-03-04 02:39:00,22.82,94.3,3.541,5.547,115.6,16.0,0.0,979.48,-0.002,,
2024-03-04 02:40:00,22.81,94.2,5.319,6.397,140.6,13.85,0.0,979.448,-0.001,,
2024-03-04 02:41:00,22.82,94.1,4.578,5.265,131.9,5.053,0.0,979.468,-0.002,,
2024-03-04 02:42:00,22.82,94.1,3.485,4.248,136.3,13.31,0.0,979.455,-0.001,,
2024-03-04 02:43:00,22.82,94.1,4.565,5.698,135.5,16.44,0.0,979.424,-0.001,,
2024-03-04 02:44:00,22.82,94.1,2.916,3.783,133.9,15.12,0.0,979.412,-0.001,,
2024-03-04 02:45:00,22.82,94.1,4.634,5.88,137.2,17.66,0.0,979.389,-0.001,,
2024-03-04 02:46:00,22.82,94.1,3.927,4.714,130.4,6.418,0.0,979.394,-0.002,,
2024-03-04 02:47:00,22.82,94.1,5.523,6.797,127.3,19.56,0.0,979.397,-0.001,,
2024-03-04 02:48:00,22.82,93.9,4.888,6.448,141.9,12.67,0.0,979.388,-0.002,,
2024-03-04 02:49:00,22.82,93.9,4.415,5.381,129.5,12.54,0.0,979.398,-0.001,,
2024-03-04 02:50:00,22.82,94.0,3.147,4.515,119.1,20.45,0.0,979.403,-0.001,,
