Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,RH_flag,WSpeed_flag,WSpeed_max_flag,WDIR_flag,WDIR_avg_flag,Rain_Tot_flag,Rad_flag
2023-11-19 22:04:00,20.21,99.0,0.845,0.983,103.5,6.402,0.0,980.94,-0.001,,,,,,,,
2023-11-19 22:05:00,20.21,99.0,0.663,0.85,107.3,7.947,0.0,980.919,-0.002,,,,,,,,
2023-11-19 22:06:00,20.17,99.0,0.85,0.933,104.8,5.654,0.0,980.908,-0.002,,,,,,,,
2023-11-19 22:07:00,20.16,99.0,0.648,0.966,99.3,7.816,0.0,980.9,-0.001,,,,,,,,
2023-11-19 22:08:00,20.16,99.0,0.758,0.966,104.0,4.019,0.0,980.895,-0.002,,,,,,,,
2023-11-19 22:09:00,20.16,99.1,0.925,1.0,103.8,3.284,0.0,980.891,-0.002,,,,,,,,
2023-11-19 22:10:00,20.17,99.1,1.044,1.166,102.8,3.451,0.0,980.881,-0.001,,,,,,,,
2023-11-19 22:11:00,20.17,99.1,1.064,1.149,102.8,5.144,0.0,980.87,-0.001,,,,,,,,
2023-11-19 22:12:00,20.17,99.1,0.877,1.083,100.9,2.952,0.0,980.858,-0.002,,,,,,,,
2023-11-19 22:13:00,20.17,99.1,0.942,1.049,106.2,5.42,0.0,980.841,-0.002,,,,,,,,
2023-11-19 22:14:00,20.17,99.1,0.799,0.983,101.4,9.22,0.0,980.834,-0.001,,,,,,,,
2023-11-19 22:15:00,20.14,99.1,0.802,1.0,106.0,7.077,0.0,980.832,-0.002,,,,,,,,
2023-11-19 22:16:00,20.12,99.0,1.008,1.166,110.4,7.392,0.0,980.829,-0.001,,,,,,,,
2023-11-19 22:17:00,20.12,99.0,0.736,0.867,110.8,6.323,0.0,980.828,-0.001,,,,,,,,
2023-11-19 22:18:00,20.08,99.0,0.867,1.083,116.3,3.781,0.0,980.822,-0.001,,,,,,,,
2023-11-19 22:19:00,20.07,99.0,0.881,1.0,115.1,4.881,0.0,980.82,-0.002,,,,,,,,
2023-11-19 22:20:00,20.07,99.0,0.602,0.867,119.4,13.39,0.0,980.81,-0.001,,,,,,,,
2023-11-19 22:21:00,20.08,99.0,0.845,1.017,116.0,7.194,0.0,980.793,-0.002,,,,,,,,
2023-11-19 22:22:00,20.05,99.0,0.648,0.816,114.6,8.97,0.0,980.777,-0.002,,,,,,,,
2023-11-19 22:23:00,20.03,99.0,0.845,0.983,113.9,3.994,0.0,980.765,-0.002,,,,,,,,
2023-11-19 22:24:00,20.03,99.0,0.913,0.966,117.0,3.641,0.0,980.751,-0.002,,,,,,,,
2023-11-19 22:25:00,20.03,99.1,0.847,1.066,104.9,9.35,0.0,980.735,-0.002,,,,,,,,
2023-11-19 22:26:00,20.02,99.1,1.022,1.166,110.1,3.111,0.0,980.733,-0.002,,,,,,,,
2023-11-19 22:27:00,20.02,99.2,1.149,1.284,107.6,3.517,0.0,980.726,-0.001,,,,,,,,
2023-11-19 22:28:00,20.03,99.2,1.034,1.216,106.5,7.452,0.0,980.711,-0.001,,,,,,,,
2023-11-19 22:29:00,20.03,99.2,0.898,1.049,99.7,13.12,0.0,980.697,-0.001,,,,,,,,
2023-11-19 22:30:00,20.04,99.2,0.995,1.1,97.1,6.884,0.0,980.687,-0.002,,,,,,,,
2023-11-19 22:31:00,20.03,99.2,0.685,0.95,104.4,10.47,0.0,980.683,-0.001,,,,,,,,
2023-11-19 22:32:00,20.03,99.2,0.819,1.183,102.3,7.106,0.0,980.697,-0.001,,,,,,,,
2023-11-19 22:33:00,20.02,99.2,0.736,1.034,108.8,7.843,0.0,980.708,-0.001,,,,,,,,
2023-11-19 22:34:00,20.02,99.2,0.605,0.733,102.0,15.59,0.0,980.727,-0.002,,,,,,,,
2023-11-19 22:35:00,19.99,99.1,0.938,1.083,103.4,10.33,0.0,980.736,-0.002,,,,,,,,
2023-11-19 22:36:00,19.99,99.1,1.022,1.299,109.4,3.963,0.0,980.736,-0.002,,,,,,,,
2023-11-19 22:37:00,19.97,99.1,0.891,1.066,118.5,23.05,0.0,980.738,-0.002,,,,,,,,
2023-11-19 22:38:00,19.93,99.0,0.864,1.083,111.2,10.25,0.0,980.729,-0.002,,,,,,,,
2023-11-19 22:39:00,19.91,99.0,0.903,1.132,113.4,8.26,0.0,980.722,-0.002,,,,,,,,
2023-11-19 22:40:00,19.89,99.0,1.005,1.2,120.5,6.334,0.0,980.716,-0.002,,,,,,,,
2023-11-19 22:41:00,19.9,98.9,1.185,1.399,118.7,9.12,0.0,980.709,-0.001,,,,,,,,
2023-11-19 22:42:00,19.84,98.9,0.921,1.132,120.6,5.278,0.0,980.707,-0.001,,,,,,,,
2023-11-19 22:43:00,19.84,98.9,0.852,0.966,124.6,7.916,0.0,980.701,-0.002,,,,,,,,
2023-11-19 22:44:00,19.84,98.9,0.911,1.034,125.6,12.73,0.0,980.684,-0.001,,,,,,,,
2023-11-19 22:45:00,19.83,98.9,0.874,0.933,116.3,8.82,0.0,980.671,-0.001,,,,,,,,
2023-11-19 22:46:00,19.81,98.9,0.882,1.166,119.0,11.01,0.0,980.654,-0.002,,,,,,,,
2023-11-19 22:47:00,19.8,98.9,1.008,1.149,120.2,9.49,0.0,980.639,-0.002,,,,,,,,
2023-11-19 22:48:00,19.8,98.9,1.064,1.149,124.1,5.054,0.0,980.627,-0.002,,,,,,,,
2023-11-19 22:49:00,19.8,99.0,0.983,1.049,120.5,3.342,0.0,980.609,-0.001,,,,,,,,
2023-11-19 22:50:00,19.81,99.1,1.294,1.7,122.0,6.965,0.0,980.592,-0.001,,,,,,,,
2023-11-19 22:51:00,19.8,99.1,1.2,1.433,127.3,5.413,0.0,980.582,-0.002,,,,,,,,
2023-11-19 22:52:00,19.79,99.2,1.163,1.333,127.2,4.423,0.0,980.571,-0.001,,,,,,,,
2023-11-19 22:53:00,19.8,99.2,1.013,1.216,137.2,6.405,0.0,980.567,-0.002,,,,,,,,
2023-11-19 22:54:00,19.8,99.2,1.064,1.166,135.9,4.609,0.0,980.557,-0.001,,,,,,,,
2023-11-19 22:55:00,19.81,99.2,1.127,1.333,142.6,3.156,0.0,980.547,-0.002,,,,,,,,
2023-11-19 22:56:00,19.8,99.2,1.003,1.117,141.1,2.892,0.0,980.534,-0.002,,,,,,,,
2023-11-19 22:57:00,19.82,99.2,0.889,0.933,147.2,4.586,0.0,980.522,-0.001,,,,,,,,
2023-11-19 22:58:00,19.88,99.4,0.959,1.049,150.4,1.82,0.0,980.505,-0.001,,,,,,,,
2023-11-19 22:59:00,19.91,99.4,0.836,1.117,144.6,5.358,0.0,980.494,-0.002,,,,,,,,
2023-11-19 23:00:00,19.94,99.4,1.277,1.433,152.1,5.526,0.0,980.48,-0.002,,,,,,,,
2023-11-19 23:01:00,19.94,99.4,1.139,1.499,147.4,7.775,0.0,980.46,-0.002,,,,,,,,
2023-11-19 23:02:00,19.94,99.4,1.277,1.399,147.1,2.264,0.0,980.436,-0.001,,,,,,,,
2023-11-19 23:03:00,19.93,99.4,1.136,1.284,147.4,3.508,0.0,980.411,-0.001,,,,,,,,
2023-11-19 23:04:00,19.95,99.4,1.244,1.416,151.4,4.927,0.0,980.385,-0.002,,,,,,,,
2023-11-19 23:05:00,19.98,99.5,1.163,1.433,150.0,7.406,0.0,980.362,-0.001,,,,,,,,
2023-11-19 23:06:00,19.99,99.4,1.231,1.6,146.6,8.21,0.0,980.34,-0.001,,,,,,,,
2023-11-19 23:07:00,19.99,99.4,1.345,1.482,145.8,8.98,0.0,980.326,-0.002,,,,,,,,
2023-11-19 23:08:00,19.98,99.4,1.127,1.533,149.9,14.11,0.0,980.305,-0.002,,,,,,,,
2023-11-19 23:09:00,19.98,99.4,1.285,1.482,153.7,6.211,0.0,980.289,-0.002,,,,,,,,
2023-11-19 23:10:00,19.98,99.4,1.36,1.549,150.0,6.893,0.0,980.283,-0.001,,,,,,,,
2023-11-19 23:11:00,19.98,99.4,0.991,1.284,150.9,10.86,0.0,980.276,-0.001,,,,,,,,
2023-11-19 23:12:00,19.98,99.5,1.088,1.35,151.6,5.807,0.0,980.278,-0.001,,,,,,,,
2023-11-19 23:13:00,19.98,99.4,1.095,1.166,153.0,7.637,0.0,980.284,-0.001,,,,,,,,
2023-11-19 23:14:00,19.99,99.4,1.306,1.7,154.0,9.21,0.0,980.286,-0.001,,,,,,,,
2023-11-19 23:15:00,19.99,99.4,1.202,1.299,160.7,8.06,0.0,980.279,-0.001,,,,,,,,
2023-11-19 23:16:00,19.98,99.4,1.472,1.649,154.4,5.007,0.0,980.275,-0.001,,,,,,,,
2023-11-19 23:17:00,19.98,99.4,1.284,1.85,154.8,5.183,0.0,980.27,-0.001,,,,,,,,
2023-11-19 23:18:00,19.98,99.4,1.428,1.666,153.0,5.452,0.0,980.257,-0.001,,,,,,,,
2023-11-19 23:19:00,19.98,99.4,1.297,1.433,147.9,1.462,0.0,980.247,-0.001,,,,,,,,
2023-11-19 23:20:00,19.98,99.5,1.263,1.499,154.8,5.722,0.0,980.232,-0.001,,,,,,,,
2023-11-19 23:21:00,19.98,99.4,1.433,1.7,155.1,4.335,0.0,980.212,-0.001,,,,,,,,
2023-11-19 23:22:00,19.99,99.4,1.508,1.833,145.8,5.208,0.0,980.18,-0.002,,,,,,,,
2023-11-19 23:23:00,20.03,99.5,1.452,1.583,153.0,6.082,0.0,980.152,-0.002,,,,,,,,
2023-11-19 23:24:00,20.11,99.6,1.595,1.715,154.1,5.597,0.0,980.127,-0.002,,,,,,,,
2023-11-19 23:25:00,20.16,99.6,1.61,1.882,147.5,5.952,0.0,980.103,-0.001,,,,,,,,
2023-11-19 23:26:00,20.17,99.6,1.688,1.95,144.8,5.632,0.0,980.085,-0.002,,,,,,,,
2023-11-19 23:27:00,20.17,99.6,1.522,1.732,148.5,9.11,0.0,980.086,-0.002,,,,,,,,
2023-11-19 23:28:00,20.21,99.6,1.685,1.933,153.3,3.503,0.0,980.086,-0.002,,,,,,,,
2023-11-19 23:29:00,20.21,99.5,1.785,2.033,149.1,5.446,0.0,980.096,-0.001,,,,,,,,
2023-11-19 23:30:00,20.21,99.4,1.561,1.766,142.8,9.86,0.0,980.102,-0.001,,,,,,,,
2023-11-19 23:31:00,20.21,99.4,1.836,2.166,152.9,8.59,0.0,980.1,-0.001,,,,,,,,
2023-11-19 23:32:00,20.22,99.5,2.14,2.465,153.0,8.72,0.0,980.09,-0.002,,,,,,,,
2023-11-19 23:33:00,20.31,99.6,1.518,1.95,149.2,9.03,0.0,980.082,-0.001,,,,,,,,
2023-11-19 23:34:00,20.34,99.5,1.564,1.766,154.8,8.86,0.0,980.063,-0.002,,,,,,,,
2023-11-19 23:35:00,20.37,99.4,1.981,2.416,150.8,6.85,0.0,980.038,-0.002,,,,,,,,
2023-11-19 23:36:00,20.39,99.4,1.845,2.315,153.7,8.41,0.0,980.03,-0.002,,,,,,,,
2023-11-19 23:37:00,20.4,99.3,1.737,1.965,149.3,6.224,0.0,980.021,-0.001,,,,,,,,
2023-11-19 23:38:00,20.44,99.2,1.624,1.95,150.5,9.12,0.0,980.019,-0.002,,,,,,,,
2023-11-19 23:39:00,20.45,99.0,1.547,1.715,151.2,11.66,0.0,980.016,-0.002,,,,,,,,
2023-11-19 23:40:00,20.45,98.9,1.921,2.132,152.4,3.764,0.0,980.007,-0.001,,,,,,,,
2023-11-19 23:41:00,20.42,99.0,1.785,2.033,144.9,10.4,0.0,979.991,-0.001,,,,,,,,
2023-11-19 23:42:00,20.45,99.0,1.683,1.916,145.6,12.28,0.0,979.974,-0.001,,,,,,,,
2023-11-19 23:43:00,20.44,98.9,1.214,1.465,147.2,28.33,0.0,979.963,-0.001,,,,,,,,
2023-11-19 23:44:00,20.44,98.8,1.697,1.933,141.0,9.19,0.0,979.951,-0.001,,,,,,,,
2023-11-19 23:45:00,20.45,98.9,1.557,1.85,148.2,13.74,0.0,979.938,-0.001,,,,,,,,
2023-11-19 23:46:00,20.48,98.9,1.408,1.833,144.3,9.65,0.0,979.941,-0.002,,,,,,,,
2023-11-19 23:47:00,20.48,98.8,1.722,1.982,140.7,9.2,0.0,979.93,-0.002,,,,,,,,
2023-11-19 23:48:00,20.48,98.8,1.613,1.85,138.2,5.95,0.0,979.928,-0.002,,,,,,,,
2023-11-19 23:49:00,20.48,98.7,1.709,2.083,150.4,12.63,0.0,979.925,-0.001,,,,,,,,
2023-11-19 23:50:00,20.44,98.7,1.469,1.982,143.5,12.76,0.0,979.917,-0.002,,,,,,,,
2023-11-19 23:51:00,20.44,98.6,1.513,1.783,136.3,7.856,0.0,979.909,-0.001,,,,,,,,
2023-11-19 23:52:00,20.43,98.7,1.183,1.666,144.3,12.15,0.0,979.9,-0.001,,,,,,,,
2023-11-19 23:53:00,20.4,98.7,1.447,1.933,147.5,13.32,0.0,979.893,-0.001,,,,,,,,
2023-11-19 23:54:00,20.4,98.7,1.408,1.749,135.5,3.334,0.0,979.885,-0.002,,,,,,,,
2023-11-19 23:55:00,20.4,98.8,1.574,1.766,141.0,7.933,0.0,979.869,-0.001,,,,,,,,
2023-11-19 23:56:00,20.4,98.8,1.071,1.367,134.2,12.62,0.0,979.857,-0.001,,,,,,,,
2023-11-19 23:57:00,20.4,98.8,1.416,1.683,141.2,6.166,0.0,979.848,-0.001,,,,,,,,
2023-11-19 23:58:00,20.39,98.8,1.091,1.399,142.8,6.697,0.0,979.837,-0.001,,,,,,,,
2023-11-19 23:59:00,20.39,98.9,1.244,1.416,138.5,8.61,0.0,979.825,-0.001,,,,,,,,
2023-11-20 00:00:00,20.39,98.8,1.105,1.333,146.5,8.01,0.0,979.817,-0.001,,,,,,,,
2023-11-20 00:01:00,20.39,98.8,1.307,1.499,140.0,5.864,0.0,979.808,-0.002,,,,,,,,
2023-11-20 00:02:00,20.39,98.8,1.108,1.367,139.9,9.17,0.0,979.796,-0.002,,,,,,,,
2023-11-20 00:03:00,20.34,98.8,1.013,1.149,150.3,4.009,0.0,979.782,-0.002,,,,,,,,
2023-11-20 00:04:00,20.32,98.7,1.311,1.85,142.6,5.929,0.0,979.767,-0.002,,,,,,,,
2023-11-20 00:05:00,20.3,98.8,1.408,2.016,141.6,7.581,0.0,979.756,-0.001,,,,,,,,
2023-11-20 00:06:00,20.3,98.8,1.38,1.583,144.2,9.49,0.0,979.751,-0.001,,,,,,,,
2023-11-20 00:07:00,20.3,98.8,1.391,1.549,142.1,5.147,0.0,979.745,-0.002,,,,,,,,
2023-11-20 00:08:00,20.3,98.9,1.329,1.465,140.1,5.825,0.0,979.744,-0.001,,,,,,,,
2023-11-20 00:09:00,20.3,99.0,1.1,1.183,137.6,5.881,0.0,979.735,-0.001,,,,,,,,
2023-11-20 00:10:00,20.31,99.0,1.324,1.6,136.9,9.48,0.0,979.737,-0.001,,,,,,,,
2023-11-20 00:11:00,20.31,99.0,1.102,1.216,137.1,7.192,0.0,979.737,-0.002,,,,,,,,
2023-11-20 00:12:00,20.31,99.0,1.119,1.45,136.5,4.736,0.0,979.736,-0.001,,,,,,,,
2023-11-20 00:13:00,20.31,99.0,1.171,1.367,133.6,4.978,0.0,979.737,-0.002,,,,,,,,
2023-11-20 00:14:00,20.31,99.0,1.171,1.216,135.2,6.145,0.0,979.744,-0.002,,,,,,,,
2023-11-20 00:15:00,20.31,99.0,1.185,1.45,142.1,7.799,0.0,979.741,-0.002,,,,,,,,
2023-11-20 00:16:00,20.26,99.0,1.149,1.25,141.2,4.995,0.0,979.741,-0.001,,,,,,,,
2023-11-20 00:17:00,20.26,99.1,1.074,1.233,144.8,6.03,0.0,979.734,-0.002,,,,,,,,
2023-11-20 00:18:00,20.26,99.1,1.044,1.216,140.9,10.55,0.0,979.723,-0.002,,,,,,,,
2023-11-20 00:19:00,20.26,99.1,1.148,1.367,141.3,6.619,0.0,979.714,-0.001,,,,,,,,
2023-11-20 00:20:00,20.26,99.1,1.224,1.465,148.0,6.383,0.0,979.707,-0.001,,,,,,,,
2023-11-20 00:21:00,20.25,99.2,0.903,1.166,147.5,9.18,0.0,979.693,-0.002,,,,,,,,
2023-11-20 00:22:00,20.25,99.2,1.131,1.333,145.1,7.989,0.0,979.683,-0.002,,,,,,,,
2023-11-20 00:23:00,20.25,99.2,1.122,1.333,142.4,3.23,0.0,979.669,-0.001,,,,,,,,
2023-11-20 00:24:00,20.25,99.2,0.933,1.049,142.3,12.17,0.0,979.669,-0.001,,,,,,,,
2023-11-20 00:25:00,20.25,99.2,0.916,1.049,152.0,6.349,0.0,979.671,-0.001,,,,,,,,
2023-11-20 00:26:00,20.25,99.2,0.981,1.149,147.0,7.927,0.0,979.675,-0.001,,,,,,,,
2023-11-20 00:27:00,20.25,99.1,0.886,1.149,142.4,5.212,0.0,979.674,-0.002,,,,,,,,
2023-11-20 00:28:00,20.21,99.1,0.864,1.1,140.6,6.312,0.0,979.674,-0.001,,,,,,,,
2023-11-20 00:29:00,20.21,99.0,1.253,1.482,141.0,8.48,0.0,979.663,-0.002,,,,,,,,
2023-11-20 00:30:00,20.16,99.0,0.983,1.083,144.0,6.556,0.0,979.658,-0.001,,,,,,,,
2023-11-20 00:31:00,20.16,99.0,1.035,1.216,140.7,14.22,0.0,979.652,-0.002,,,,,,,,
2023-11-20 00:32:00,20.14,99.0,0.736,1.083,143.4,11.72,0.0,979.644,-0.001,,,,,,,,
2023-11-20 00:33:00,20.11,98.9,0.978,1.1,140.0,10.56,0.0,979.643,-0.002,,,,,,,,
2023-11-20 00:34:00,20.07,98.9,0.996,1.216,142.4,7.393,0.0,979.643,-0.001,,,,,,,,
2023-11-20 00:35:00,20.07,98.9,0.874,1.034,146.0,10.1,0.0,979.63,-0.001,,,,,,,,
2023-11-20 00:36:00,20.07,99.0,0.904,0.966,142.3,10.65,0.0,979.621,-0.001,,,,,,,,
2023-11-20 00:37:00,20.07,99.0,0.981,1.132,135.1,7.805,0.0,979.602,-0.002,,,,,,,,
2023-11-20 00:38:00,20.1,99.2,1.064,1.35,149.9,10.81,0.0,979.583,-0.002,,,,,,,,
2023-11-20 00:39:00,20.12,99.2,0.838,1.066,140.8,13.72,0.0,979.568,-0.001,,,,,,,,
2023-11-20 00:40:00,20.13,99.2,0.996,1.132,145.4,11.98,0.0,979.556,-0.001,,,,,,,,
2023-11-20 00:41:00,20.13,99.3,0.904,1.166,146.5,4.322,0.0,979.545,-0.001,,,,,,,,
2023-11-20 00:42:00,20.13,99.3,0.745,0.833,136.6,3.31,0.0,979.545,-0.002,,,,,,,,
2023-11-20 00:43:00,20.1,99.2,0.981,1.433,150.4,12.88,0.0,979.537,-0.001,,,,,,,,
2023-11-20 00:44:00,20.08,99.2,0.947,1.666,137.9,2.452,0.0,979.53,-0.001,,,,,,,,
2023-11-20 00:45:00,20.07,99.2,0.925,1.25,155.4,9.39,0.0,979.524,-0.001,,,,,,,,
2023-11-20 00:46:00,20.07,99.2,1.071,1.516,151.9,10.82,0.0,979.518,-0.001,,,,,,,,
2023-11-20 00:47:00,20.07,99.3,0.575,0.784,134.4,6.886,0.0,979.504,-0.001,,,,,,,,
2023-11-20 00:48:00,20.07,99.3,0.525,0.6,135.2,7.221,0.0,979.493,-0.002,,,,,,,,
2023-11-20 00:49:00,20.04,99.2,0.741,1.066,131.0,7.621,0.0,979.474,-0.001,,,,,,,,
2023-11-20 00:50:00,20.01,99.1,0.746,0.95,133.9,7.292,0.0,979.455,-0.001,,,,,,,,
2023-11-20 00:51:00,19.98,99.1,0.814,0.983,135.8,10.21,0.0,979.441,-0.001,,,,,,,,
2023-11-20 00:52:00,19.98,99.1,0.736,0.85,142.8,15.95,0.0,979.417,-0.002,,,,,,,,
2023-11-20 00:53:00,19.98,99.1,1.025,1.25,140.8,3.826,0.0,979.408,-0.002,,,,,,,,
2023-11-20 00:54:00,19.99,99.1,0.741,1.049,131.3,4.333,0.0,979.398,-0.001,,,,,,,,
2023-11-20 00:55:00,19.99,99.2,0.808,0.933,120.4,8.88,0.0,979.387,-0.002,,,,,,,,
2023-11-20 00:56:00,19.99,99.2,0.85,1.017,126.1,6.813,0.0,979.38,-0.001,,,,,,,,
2023-11-20 00:57:00,19.95,99.2,0.549,0.784,121.2,13.52,0.0,979.369,-0.001,,,,,,,,
2023-11-20 00:58:00,19.92,99.1,0.842,1.132,126.8,7.265,0.0,979.361,-0.001,,,,,,,,
2023-11-20 00:59:00,19.89,99.1,0.714,1.149,126.4,13.76,0.0,979.356,-0.002,,,,,,,,
2023-11-20 01:00:00,19.84,99.1,0.689,1.017,132.9,5.145,0.0,979.354,-0.001,,,,,,,,
2023-11-20 01:01:00,19.87,99.2,0.714,0.816,126.6,5.466,0.0,979.351,-0.001,,,,,,,,
2023-11-20 01:02:00,19.9,99.3,0.697,0.882,132.2,8.8,0.0,979.334,-0.001,,,,,,,,
2023-11-20 01:03:00,19.89,99.2,0.859,1.083,126.9,8.98,0.0,979.321,-0.002,,,,,,,,
2023-11-20 01:04:00,19.89,99.2,0.678,0.983,130.1,16.17,0.0,979.306,-0.002,,,,,,,,
2023-11-20 01:05:00,19.88,99.2,0.828,1.049,137.4,4.767,0.0,979.295,-0.002,,,,,,,,
2023-11-20 01:06:00,19.84,99.2,0.775,0.882,141.8,6.357,0.0,979.286,-0.002,,,,,,,,
2023-11-20 01:07:00,19.85,99.2,1.052,1.316,146.3,5.095,0.0,979.28,-0.002,,,,,,,,
2023-11-20 01:08:00,19.85,99.2,1.0,1.132,134.1,6.741,0.0,979.27,-0.001,,,,,,,,
2023-11-20 01:09:00,19.86,99.4,0.916,1.0,139.4,4.429,0.0,979.261,-0.002,,,,,,,,
2023-11-20 01:10:00,19.89,99.4,1.114,1.35,138.0,3.023,0.0,979.253,-0.001,,,,,,,,
2023-11-20 01:11:00,19.89,99.4,1.11,1.25,139.5,6.356,0.0,979.245,-0.001,,,,,,,,
2023-11-20 01:12:00,19.89,99.4,1.013,1.1,141.4,4.522,0.0,979.232,-0.002,,,,,,,,
2023-11-20 01:13:00,19.9,99.5,1.066,1.216,138.8,5.344,0.0,979.216,-0.001,,,,,,,,
2023-11-20 01:14:00,19.9,99.5,0.93,1.017,147.4,4.061,0.0,979.205,-0.002,,,,,,,,
2023-11-20 01:15:00,19.89,99.4,0.908,1.017,140.6,2.705,0.0,979.19,-0.002,,,,,,,,
2023-11-20 01:16:00,19.89,99.4,0.988,1.1,143.7,2.783,0.0,979.183,-0.002,,,,,,,,
2023-11-20 01:17:00,19.86,99.4,0.816,0.966,140.1,3.834,0.0,979.181,-0.001,,,,,,,,
2023-11-20 01:18:00,19.84,99.3,0.911,0.966,146.4,7.156,0.0,979.179,-0.002,,,,,,,,
2023-11-20 01:19:00,19.81,99.3,0.814,0.882,141.5,7.397,0.0,979.173,-0.002,,,,,,,,
2023-11-20 01:20:00,19.8,99.3,0.833,0.899,143.2,3.563,0.0,979.174,-0.002,,,,,,,,
2023-11-20 01:21:00,19.75,99.2,0.886,1.0,143.7,4.199,0.0,979.162,-0.001,,,,,,,,
2023-11-20 01:22:00,19.75,99.3,0.959,1.149,145.7,2.965,0.0,979.154,-0.002,,,,,,,,
2023-11-20 01:23:00,19.76,99.3,0.983,1.083,153.4,3.109,0.0,979.153,-0.001,,,,,,,,
2023-11-20 01:24:00,19.76,99.3,0.828,1.0,157.4,2.852,0.0,979.145,-0.001,,,,,,,,
2023-11-20 01:25:00,19.75,99.3,0.772,0.95,158.9,3.862,0.0,979.136,-0.001,,,,,,,,
2023-11-20 01:26:00,19.74,99.3,0.833,0.966,151.1,5.744,0.0,979.131,-0.001,,,,,,,,
2023-11-20 01:27:00,19.71,99.3,0.845,1.0,151.7,4.878,0.0,979.128,-0.001,,,,,,,,
2023-11-20 01:28:00,19.71,99.3,0.789,0.867,155.2,2.267,0.0,979.136,-0.001,,,,,,,,
2023-11-20 01:29:00,19.7,99.3,1.012,1.132,151.7,4.991,0.0,979.134,-0.001,,,,,,,,
2023-11-20 01:30:00,19.66,99.3,1.003,1.117,151.4,6.336,0.0,979.131,-0.001,,,,,,,,
2023-11-20 01:31:00,19.67,99.3,1.175,1.299,154.7,2.868,0.0,979.122,-0.002,,,,,,,,
2023-11-20 01:32:00,19.66,99.3,0.996,1.132,154.5,2.265,0.0,979.108,-0.002,,,,,,,,
2023-11-20 01:33:00,19.66,99.4,1.052,1.367,161.4,9.9,0.0,979.097,-0.002,,,,,,,,
2023-11-20 01:34:00,19.67,99.4,1.246,1.316,159.6,3.936,0.0,979.077,-0.001,,,,,,,,
2023-11-20 01:35:00,19.77,99.6,1.299,1.482,155.6,4.637,0.0,979.062,-0.002,,,,,,,,
2023-11-20 01:36:00,19.84,99.7,1.386,1.617,154.3,5.058,0.0,979.044,-0.002,,,,,,,,
2023-11-20 01:37:00,19.86,99.7,1.391,1.533,157.6,6.564,0.0,979.03,-0.002,,,,,,,,
2023-11-20 01:38:00,19.9,99.7,1.238,1.367,159.8,5.5,0.0,979.006,-0.001,,,,,,,,
2023-11-20 01:39:00,19.94,99.7,1.438,1.732,154.8,5.222,0.0,978.976,-0.001,,,,,,,,
2023-11-20 01:40:00,19.98,99.8,1.641,1.882,153.4,5.612,0.0,978.961,-0.001,,,,,,,,
2023-11-20 01:41:00,19.98,99.7,1.474,1.583,162.5,2.259,0.0,978.943,-0.001,,,,,,,,
2023-11-20 01:42:00,19.98,99.7,1.095,1.284,156.2,9.9,0.0,978.927,-0.001,,,,,,,,
2023-11-20 01:43:00,19.98,99.7,1.071,1.399,159.2,5.18,0.0,978.917,-0.001,,,,,,,,
2023-11-20 01:44:00,19.98,99.7,1.338,1.6,152.9,6.139,0.0,978.905,-0.001,,,,,,,,
2023-11-20 01:45:00,19.98,99.7,1.21,1.499,156.7,4.622,0.0,978.901,-0.001,,,,,,,,
2023-11-20 01:46:00,19.98,99.7,1.246,1.316,155.0,7.093,0.0,978.896,-0.001,,,,,,,,
2023-11-20 01:47:00,19.98,99.7,1.144,1.433,147.7,6.56,0.0,978.893,-0.001,,,,,,,,
2023-11-20 01:48:00,19.99,99.7,1.125,1.333,145.9,7.926,0.0,978.882,-0.002,,,,,,,,
2023-11-20 01:49:00,19.99,99.7,0.872,1.35,142.3,7.51,0.0,978.867,-0.002,,,,,,,,
2023-11-20 01:50:00,19.99,99.7,0.886,1.017,148.5,3.393,0.0,978.854,-0.001,,,,,,,,
2023-11-20 01:51:00,19.96,99.6,1.197,1.367,151.2,8.25,0.0,978.84,-0.001,,,,,,,,
2023-11-20 01:52:00,19.94,99.6,1.125,1.35,154.2,5.588,0.0,978.822,-0.001,,,,,,,,
2023-11-20 01:53:00,19.93,99.6,1.097,1.233,146.1,7.123,0.0,978.805,-0.002,,,,,,,,
2023-11-20 01:54:00,19.93,99.6,0.911,1.1,149.0,5.347,0.0,978.79,-0.001,,,,,,,,
2023-11-20 01:55:00,19.92,99.6,1.035,1.233,158.2,8.18,0.0,978.776,-0.001,,,,,,,,
2023-11-20 01:56:00,19.89,99.6,0.964,1.25,147.5,4.706,0.0,978.764,-0.002,,,,,,,,
2023-11-20 01:57:00,19.89,99.6,1.154,1.333,149.6,4.727,0.0,978.748,-0.001,,,,,,,,
2023-11-20 01:58:00,19.93,99.7,0.961,1.1,146.9,3.427,0.0,978.727,-0.001,,,,,,,,
