Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,RH_flag,WSpeed_flag,WSpeed_max_flag,WDIR_flag,WDIR_avg_flag,Rain_Tot_flag,Rad_flag
2024-05-07 16:54:00,34.55,43.06,3.893,5.931,132.7,14.43,0.0,974.028,218.4,,,,,,,,
2024-05-07 16:55:00,34.55,43.05,4.932,6.015,129.9,9.99,0.0,974.069,214.8,,,,,,,,
2024-05-07 16:56:00,34.55,42.93,3.432,4.631,114.3,15.01,0.0,974.084,210.0,,,,,,,,
2024-05-07 16:57:00,34.51,43.15,4.004,6.48,119.2,39.68,0.0,974.105,207.9,,,,,,,,
2024-05-07 16:58:00,34.51,43.2,2.411,2.95,110.7,10.6,0.0,974.112,203.8,,,,,,,,
2024-05-07 16:59:00,34.51,43.15,2.897,3.082,123.3,17.69,0.0,974.127,198.8,,,,,,,,
2024-05-07 17:00:00,34.51,43.16,2.827,3.381,117.9,4.258,0.0,974.128,196.5,,,,,,,,
2024-05-07 17:01:00,34.51,43.28,3.284,3.715,100.3,11.54,0.0,974.173,196.0,,,,,,,,
2024-05-07 17:02:00,34.49,43.37,5.387,6.564,106.9,12.49,0.0,974.138,191.3,,,,,,,,
2024-05-07 17:03:00,34.38,43.66,3.687,5.231,118.6,22.6,0.0,974.168,185.9,,,,,,,,
2024-05-07 17:04:00,34.3,43.92,3.647,5.148,113.3,17.36,0.0,974.184,184.0,,,,,,,,
2024-05-07 17:05:00,34.28,44.23,5.933,7.014,112.9,9.95,0.0,974.184,182.2,,,,,,,,
2024-05-07 17:06:00,34.23,44.45,5.126,6.781,127.3,6.236,0.0,974.204,178.7,,,,,,,,
2024-05-07 17:07:00,34.17,44.73,5.585,6.698,118.6,15.22,0.0,974.178,174.9,,,,,,,,
2024-05-07 17:08:00,34.1,45.07,2.788,5.282,124.2,24.61,0.0,974.209,172.5,,,,,,,,
2024-05-07 17:09:00,34.1,45.14,3.201,4.848,109.6,12.85,0.0,974.224,169.2,,,,,,,,
2024-05-07 17:10:00,34.1,45.15,4.359,5.897,104.2,26.24,0.0,974.268,165.3,,,,,,,,
2024-05-07 17:11:00,34.14,45.25,4.043,5.199,117.0,10.91,0.0,974.219,162.3,,,,,,,,
2024-05-07 17:12:00,34.08,45.53,5.275,6.198,107.9,16.12,0.0,974.284,160.5,,,,,,,,
2024-05-07 17:13:00,33.98,45.66,6.161,7.796,115.6,5.046,0.0,974.295,154.9,,,,,,,,
2024-05-07 17:14:00,33.89,45.82,5.409,7.147,121.8,10.99,0.0,974.315,149.3,,,,,,,,
2024-05-07 17:15:00,33.82,46.04,3.762,5.398,104.5,11.2,0.0,974.307,145.1,,,,,,,,
2024-05-07 17:16:00,33.82,46.09,2.837,3.631,119.8,37.14,0.0,974.309,141.2,,,,,,,,
2024-05-07 17:17:00,33.82,46.1,3.579,5.464,104.2,21.65,0.0,974.29,137.2,,,,,,,,
2024-05-07 17:18:00,33.86,46.04,3.152,4.214,120.6,18.49,0.0,974.298,132.5,,,,,,,,
2024-05-07 17:19:00,33.86,46.1,4.529,5.63,113.7,17.53,0.0,974.265,129.1,,,,,,,,
2024-05-07 17:20:00,33.8,46.26,4.743,5.782,120.0,14.47,0.0,974.301,127.8,,,,,,,,
2024-05-07 17:21:00,33.72,46.41,5.656,7.014,112.5,17.2,0.0,974.326,125.7,,,,,,,,
2024-05-07 17:22:00,33.62,46.73,3.871,5.449,117.0,13.59,0.0,974.286,121.8,,,,,,,,
2024-05-07 17:23:00,33.56,46.86,5.262,7.431,115.7,9.5,0.0,974.331,117.9,,,,,,,,
2024-05-07 17:24:00,33.5,47.04,6.178,7.313,113.3,14.77,0.0,974.341,115.4,,,,,,,,
2024-05-07 17:25:00,33.47,47.13,6.45,7.664,107.1,12.3,0.0,974.336,113.5,,,,,,,,
2024-05-07 17:26:00,33.38,47.34,7.13,7.948,102.6,6.487,0.0,974.344,111.4,,,,,,,,
2024-05-07 17:27:00,33.29,47.69,4.301,7.031,99.6,8.21,0.0,974.322,108.6,,,,,,,,
2024-05-07 17:28:00,33.24,47.82,5.051,7.147,121.8,16.97,0.0,974.335,105.3,,,,,,,,
2024-05-07 17:29:00,33.23,47.88,4.209,5.63,133.6,17.21,0.0,974.319,101.9,,,,,,,,
2024-05-07 17:30:00,33.23,47.96,4.901,6.797,106.4,18.89,0.0,974.344,99.0,,,,,,,,
2024-05-07 17:31:00,33.21,47.95,6.159,7.347,119.7,10.32,0.0,974.334,96.8,,,,,,,,
2024-05-07 17:32:00,33.15,48.02,5.146,6.032,120.0,14.17,0.0,974.327,94.7,,,,,,,,
2024-05-07 17:33:00,33.09,48.16,5.673,7.264,100.0,4.194,0.0,974.273,92.1,,,,,,,,
2024-05-07 17:34:00,33.07,48.19,4.796,5.615,111.9,13.73,0.0,974.305,89.3,,,,,,,,
2024-05-07 17:35:00,33.05,48.35,4.871,6.463,124.3,16.84,0.0,974.314,87.0,,,,,,,,
2024-05-07 17:36:00,33.05,48.47,4.573,6.181,117.4,31.4,0.0,974.343,84.4,,,,,,,,
2024-05-07 17:37:00,33.02,48.63,5.195,7.33,106.5,14.83,0.0,974.346,81.9,,,,,,,,
2024-05-07 17:38:00,32.97,48.87,3.709,4.748,92.6,13.16,0.0,974.33,79.58,,,,,,,,
2024-05-07 17:39:00,32.91,49.16,4.699,6.88,109.6,12.91,0.0,974.352,77.39,,,,,,,,
2024-05-07 17:40:00,32.85,49.34,3.177,4.532,112.6,29.47,0.0,974.372,74.89,,,,,,,,
2024-05-07 17:41:00,32.82,49.45,3.919,5.182,104.2,17.22,0.0,974.408,71.95,,,,,,,,
2024-05-07 17:42:00,32.8,49.54,5.182,6.032,98.2,21.73,0.0,974.443,68.87,,,,,,,,
2024-05-07 17:43:00,32.76,49.63,5.54,7.198,115.6,17.6,0.0,974.454,65.8,,,,,,,,
2024-05-07 17:44:00,32.72,49.72,5.857,6.581,104.0,19.09,0.0,974.472,62.89,,,,,,,,
2024-05-07 17:45:00,32.66,49.89,4.981,6.164,107.7,9.74,0.0,974.481,60.16,,,,,,,,
2024-05-07 17:46:00,32.64,50.05,3.624,5.731,113.8,19.51,0.0,974.518,57.79,,,,,,,,
2024-05-07 17:47:00,32.62,50.14,4.457,5.564,104.0,12.62,0.0,974.507,55.69,,,,,,,,
2024-05-07 17:48:00,32.59,50.3,2.429,3.815,104.6,23.53,0.0,974.56,53.68,,,,,,,,
2024-05-07 17:49:00,32.54,50.42,4.138,5.131,122.2,21.56,0.0,974.584,51.63,,,,,,,,
2024-05-07 17:50:00,32.51,50.55,4.779,7.064,130.7,11.54,0.0,974.608,49.5,,,,,,,,
2024-05-07 17:51:00,32.45,50.68,5.542,7.48,107.2,13.08,0.0,974.629,47.25,,,,,,,,
2024-05-07 17:52:00,32.42,50.84,3.835,5.664,118.5,15.09,0.0,974.62,44.94,,,,,,,,
2024-05-07 17:53:00,32.39,51.0,4.942,6.48,119.8,16.49,0.0,974.627,42.58,,,,,,,,
2024-05-07 17:54:00,32.36,51.1,3.179,4.964,108.7,8.12,0.0,974.636,40.2,,,,,,,,
2024-05-07 17:55:00,32.32,51.21,3.148,4.498,105.5,28.45,0.0,974.669,37.75,,,,,,,,
2024-05-07 17:56:00,32.3,51.32,2.54,4.315,107.5,17.47,0.0,974.688,35.44,,,,,,,,
2024-05-07 17:57:00,32.25,51.45,3.49,5.365,106.7,10.44,0.0,974.715,33.36,,,,,,,,
2024-05-07 17:58:00,32.22,51.56,4.99,6.198,111.9,14.05,0.0,974.761,31.44,,,,,,,,
2024-05-07 17:59:00,32.18,51.56,4.998,6.963,118.1,19.19,0.0,974.784,29.63,,,,,,,,
2024-05-07 18:00:00,32.13,51.68,3.543,5.63,123.4,19.86,0.0,974.784,27.93,,,,,,,,
2024-05-07 18:01:00,32.1,51.65,3.956,5.415,121.1,12.01,0.0,974.822,26.23,,,,,,,,
2024-05-07 18:02:00,32.07,51.78,5.766,6.331,121.3,13.68,0.0,974.834,24.58,,,,,,,,
2024-05-07 18:03:00,32.02,52.01,3.526,4.449,135.5,31.59,0.0,974.838,22.92,,,,,,,,
2024-05-07 18:04:00,31.99,52.26,5.143,6.664,120.6,8.73,0.0,974.832,21.13,,,,,,,,
2024-05-07 18:05:00,31.95,52.38,4.454,5.348,131.9,5.822,0.0,974.875,19.32,,,,,,,,
2024-05-07 18:06:00,31.91,52.55,3.087,3.932,115.1,16.36,0.0,974.895,17.85,,,,,,,,
2024-05-07 18:07:00,31.89,52.65,4.112,5.015,111.1,6.848,0.0,974.915,16.67,,,,,,,,
2024-05-07 18:08:00,31.86,52.76,4.682,6.448,102.2,18.84,0.0,974.93,15.45,,,,,,,,
2024-05-07 18:09:00,31.81,52.89,5.34,6.88,109.6,7.89,0.0,974.977,14.24,,,,,,,,
2024-05-07 18:10:00,31.78,53.1,6.984,7.98,106.9,11.61,0.0,975.016,13.06,,,,,,,,
2024-05-07 18:11:00,31.74,53.29,4.1,5.948,111.7,8.57,0.0,975.035,11.88,,,,,,,,
2024-05-07 18:12:00,31.7,53.47,2.927,4.099,105.8,15.94,0.0,975.02,10.83,,,,,,,,
2024-05-07 18:13:00,31.66,53.66,2.814,4.881,107.1,21.39,0.0,975.043,9.89,,,,,,,,
2024-05-07 18:14:00,31.63,53.8,5.09,6.814,105.8,11.29,0.0,975.056,8.98,,,,,,,,
2024-05-07 18:15:00,31.59,53.92,3.363,5.449,102.8,11.57,0.0,975.077,8.13,,,,,,,,
2024-05-07 18:16:00,31.57,54.09,3.774,5.165,115.7,13.95,0.0,975.092,7.326,,,,,,,,
2024-05-07 18:17:00,31.53,54.12,5.313,7.064,108.6,10.83,0.0,975.123,6.58,,,,,,,,
2024-05-07 18:18:00,31.49,54.14,5.034,6.463,125.9,18.54,0.0,975.077,5.884,,,,,,,,
2024-05-07 18:19:00,31.45,54.21,3.998,4.831,119.9,23.23,0.0,975.116,5.235,,,,,,,,
2024-05-07 18:20:00,31.42,54.37,3.305,4.648,119.0,12.73,0.0,975.13,4.637,,,,,,,,
2024-05-07 18:21:00,31.37,54.52,4.138,5.115,107.2,8.66,0.0,975.132,4.105,,,,,,,,
2024-05-07 18:22:00,31.33,54.72,3.981,4.831,123.7,7.692,0.0,975.149,3.641,,,,,,,,
2024-05-07 18:23:00,31.3,54.88,4.034,4.915,102.5,17.02,0.0,975.177,3.246,,,,,,,,
2024-05-07 18:24:00,31.26,55.04,3.215,4.648,102.6,12.73,0.0,975.211,2.911,,,,,,,,
2024-05-07 18:25:00,31.22,55.18,2.98,4.015,92.5,13.24,0.0,975.237,2.606,,,,,,,,
2024-05-07 18:26:00,31.19,55.32,2.798,3.398,108.1,12.49,0.0,975.24,2.315,,,,,,,,
2024-05-07 18:27:00,31.16,55.46,3.511,6.098,112.9,10.82,0.0,975.27,2.031,,,,,,,,
2024-05-07 18:28:00,31.12,55.6,4.52,5.748,118.0,15.72,0.0,975.241,1.762,,,,,,,,
2024-05-07 18:29:00,31.08,55.75,3.743,5.914,117.5,13.72,0.0,975.29,1.519,,,,,,,,
2024-05-07 18:30:00,31.05,55.9,3.793,5.165,106.9,15.67,0.0,975.313,1.286,,,,,,,,
2024-05-07 18:31:00,31.04,56.06,4.231,5.449,119.4,14.3,0.0,975.336,1.052,,,,,,,,
2024-05-07 18:32:00,30.99,56.22,3.279,4.865,119.7,19.12,0.0,975.377,0.85,,,,,,,,
2024-05-07 18:33:00,30.97,56.44,5.267,6.497,110.9,14.14,0.0,975.356,0.689,,,,,,,,
2024-05-07 18:34:00,30.94,56.72,4.323,5.398,120.3,9.33,0.0,975.401,0.561,,,,,,,,
2024-05-07 18:35:00,30.9,56.93,4.318,5.914,109.2,8.15,0.0,975.422,0.446,,,,,,,,
2024-05-07 18:36:00,30.87,57.2,5.29,6.73,118.2,8.91,0.0,975.421,0.344,,,,,,,,
2024-05-07 18:37:00,30.83,57.43,3.261,4.282,124.0,7.895,0.0,975.446,0.26,,,,,,,,
2024-05-07 18:38:00,30.8,57.64,5.692,6.615,126.6,14.12,0.0,975.453,0.194,,,,,,,,
2024-05-07 18:39:00,30.76,57.86,4.901,6.463,118.5,14.69,0.0,975.495,0.145,,,,,,,,
2024-05-07 18:40:00,30.73,58.02,5.209,6.081,121.5,11.95,0.0,975.497,0.109,,,,,,,,
2024-05-07 18:41:00,30.72,58.15,3.165,4.616,107.3,23.16,0.0,975.511,0.084,,,,,,,,
2024-05-07 18:42:00,30.67,58.26,3.828,5.297,118.9,5.511,0.0,975.52,0.065,,,,,,,,
2024-05-07 18:43:00,30.66,58.37,5.319,6.681,122.6,7.345,0.0,975.53,0.05,,,,,,,,
2024-05-07 18:44:00,30.62,58.47,4.481,6.231,119.1,9.72,0.0,975.556,0.038,,,,,,,,
2024-05-07 18:45:00,30.61,58.56,1.96,2.366,118.8,10.01,0.0,975.554,0.028,,,,,,,,
2024-05-07 18:46:00,30.58,58.69,3.363,4.099,127.1,21.09,0.0,975.573,0.02,,,,,,,,
2024-05-07 18:47:00,30.54,58.85,3.692,4.498,115.9,4.279,0.0,975.563,0.015,,,,,,,,
2024-05-07 18:48:00,30.51,59.01,3.109,3.766,118.3,14.94,0.0,975.612,0.011,,,,,,,,
2024-05-07 18:49:00,30.47,59.17,2.763,3.082,107.5,8.36,0.0,975.628,0.009,,,,,,,,
2024-05-07 18:50:00,30.43,59.36,4.638,5.598,119.5,18.97,0.0,975.654,0.006,,,,,,,,
2024-05-07 18:51:00,30.39,59.63,5.217,6.098,124.9,12.23,0.0,975.676,0.004,,,,,,,,
2024-05-07 18:52:00,30.39,59.81,4.168,4.814,109.7,10.44,0.0,975.664,0.003,,,,,,,,
2024-05-07 18:53:00,30.35,60.03,2.888,4.182,129.4,26.71,0.0,975.645,0.002,,,,,,,,
2024-05-07 18:54:00,30.31,60.29,4.393,5.931,105.7,15.06,0.0,975.662,0.001,,,,,,,,
2024-05-07 18:55:00,30.28,60.53,3.449,4.814,112.9,13.65,0.0,975.667,0.0,,,,,,,,
2024-05-07 18:56:00,30.24,60.78,4.002,4.565,121.9,17.11,0.0,975.682,0.001,,,,,,,,
2024-05-07 18:57:00,30.21,60.95,3.262,4.449,109.8,13.65,0.0,975.717,0.0,,,,,,,,
2024-05-07 18:58:00,30.17,61.36,5.007,6.615,126.4,6.588,0.0,975.736,-0.001,,,,,,,,
2024-05-07 18:59:00,30.15,61.6,5.503,6.282,119.8,12.9,0.0,975.775,0.0,,,,,,,,
2024-05-07 19:00:00,30.12,61.75,3.335,5.064,116.2,21.45,0.0,975.805,-0.001,,,,,,,,
2024-05-07 19:01:00,30.1,61.87,2.496,3.298,111.9,18.11,0.0,975.822,-0.001,,,,,,,,
2024-05-07 19:02:00,30.08,62.02,2.71,3.682,108.6,8.68,0.0,975.856,-0.001,,,,,,,,
2024-05-07 19:03:00,30.04,62.2,3.215,3.981,120.3,19.78,0.0,975.882,-0.001,,,,,,,,
2024-05-07 19:04:00,30.01,62.41,4.276,4.831,118.5,7.291,0.0,975.93,-0.001,,,,,,,,
2024-05-07 19:05:00,29.97,62.61,3.533,4.782,114.7,11.15,0.0,975.978,-0.002,,,,,,,,
2024-05-07 19:06:00,29.94,62.73,1.452,2.2,114.3,14.9,0.0,975.98,-0.001,,,,,,,,
2024-05-07 19:07:00,29.92,62.82,3.069,4.131,123.4,19.72,0.0,975.996,-0.002,,,,,,,,
2024-05-07 19:08:00,29.89,62.98,4.06,5.015,115.9,4.818,0.0,976.01,-0.001,,,,,,,,
2024-05-07 19:09:00,29.85,63.22,4.121,5.88,130.5,21.52,0.0,976.028,-0.001,,,,,,,,
2024-05-07 19:10:00,29.82,63.33,5.471,6.531,116.2,14.87,0.0,976.034,-0.002,,,,,,,,
2024-05-07 19:11:00,29.8,63.48,4.412,5.515,118.2,14.49,0.0,976.067,-0.001,,,,,,,,
2024-05-07 19:12:00,29.8,63.51,4.09,5.248,126.4,16.23,0.0,976.063,-0.002,,,,,,,,
2024-05-07 19:13:00,29.79,63.58,3.307,4.714,116.9,19.54,0.0,976.079,-0.001,,,,,,,,
2024-05-07 19:14:00,29.76,63.69,3.252,5.297,114.1,18.15,0.0,976.079,-0.001,,,,,,,,
2024-05-07 19:15:00,29.71,63.81,1.647,2.232,98.4,18.32,0.0,976.087,-0.001,,,,,,,,
2024-05-07 19:16:00,29.68,63.97,2.854,3.749,116.1,9.68,0.0,976.091,-0.001,,,,,,,,
2024-05-07 19:17:00,29.64,64.12,3.305,4.332,109.4,19.74,0.0,976.097,-0.001,,,,,,,,
2024-05-07 19:18:00,29.59,64.26,3.16,4.548,106.6,18.72,0.0,976.117,-0.001,,,,,,,,
2024-05-07 19:19:00,29.57,64.38,4.507,5.415,116.3,4.186,0.0,976.136,-0.001,,,,,,,,
2024-05-07 19:20:00,29.53,64.45,4.515,5.432,112.7,12.15,0.0,976.147,-0.001,,,,,,,,
2024-05-07 19:21:00,29.53,64.45,4.143,5.214,115.5,11.85,0.0,976.15,-0.001,,,,,,,,
2024-05-07 19:22:00,29.53,64.49,3.193,4.682,121.7,15.33,0.0,976.186,-0.001,,,,,,,,
2024-05-07 19:23:00,29.52,64.56,4.274,5.115,116.8,7.026,0.0,976.205,-0.001,,,,,,,,
2024-05-07 19:24:00,29.48,64.62,3.912,5.498,112.3,15.1,0.0,976.215,-0.001,,,,,,,,
2024-05-07 19:25:00,29.48,64.67,5.445,6.365,113.4,10.98,0.0,976.206,-0.001,,,,,,,,
2024-05-07 19:26:00,29.46,64.72,4.287,4.797,126.2,14.66,0.0,976.201,-0.001,,,,,,,,
2024-05-07 19:27:00,29.43,64.8,4.007,4.814,118.4,13.19,0.0,976.193,-0.001,,,,,,,,
2024-05-07 19:28:00,29.4,64.92,4.267,5.981,102.8,13.91,0.0,976.189,-0.002,,,,,,,,
2024-05-07 19:29:00,29.39,64.97,4.631,5.297,122.4,10.07,0.0,976.206,-0.001,,,,,,,,
2024-05-07 19:30:00,29.37,65.05,3.31,4.565,118.0,5.834,0.0,976.183,-0.002,,,,,,,,
2024-05-07 19:31:00,29.34,65.2,3.624,4.765,113.0,14.01,0.0,976.202,-0.001,,,,,,,,
2024-05-07 19:32:00,29.3,65.33,2.746,3.499,109.7,23.44,0.0,976.217,-0.002,,,,,,,,
2024-05-07 19:33:00,29.25,65.48,2.601,3.516,104.4,30.72,0.0,976.209,-0.001,,,,,,,,
2024-05-07 19:34:00,29.22,65.65,2.468,3.499,111.1,14.14,0.0,976.218,-0.001,,,,,,,,
2024-05-07 19:35:00,29.19,66.02,2.487,3.116,103.9,11.59,0.0,976.228,-0.001,,,,,,,,
2024-05-07 19:36:00,29.15,66.5,3.108,4.298,106.2,14.59,0.0,976.228,-0.001,,,,,,,,
2024-05-07 19:37:00,29.11,67.82,3.919,5.782,113.9,21.16,0.0,976.254,-0.001,,,,,,,,
2024-05-07 19:38:00,29.05,68.39,4.736,5.547,113.1,20.89,0.0,976.256,-0.001,,,,,,,,
2024-05-07 19:39:00,29.02,68.88,3.638,4.748,115.0,6.794,0.0,976.274,-0.002,,,,,,,,
2024-05-07 19:40:00,28.98,69.04,3.126,3.898,118.4,13.13,0.0,976.284,-0.001,,,,,,,,
2024-05-07 19:41:00,28.94,69.31,2.555,3.482,108.2,18.67,0.0,976.29,-0.001,,,,,,,,
2024-05-07 19:42:00,28.91,69.76,3.261,4.048,104.4,17.04,0.0,976.306,-0.001,,,,,,,,
2024-05-07 19:43:00,28.87,70.19,2.458,4.782,108.6,13.44,0.0,976.329,-0.002,,,,,,,,
2024-05-07 19:44:00,28.84,70.79,3.206,5.282,104.1,12.24,0.0,976.373,-0.001,,,,,,,,
2024-05-07 19:45:00,28.8,71.41,4.192,6.38,113.9,16.62,0.0,976.377,-0.001,,,,,,,,
2024-05-07 19:46:00,28.76,72.21,4.903,6.48,118.4,15.88,0.0,976.415,-0.001,,,,,,,,
2024-05-07 19:47:00,28.74,72.38,3.359,5.064,110.8,14.79,0.0,976.401,-0.002,,,,,,,,
2024-05-07 19:48:00,28.71,72.53,2.912,5.365,128.0,31.43,0.0,976.391,-0.001,,,,,,,,
2024-05-07 19:49:00,28.69,72.6,2.652,3.283,105.4,14.14,0.0,976.422,-0.001,,,,,,,,
2024-05-07 19:50:00,28.66,72.73,1.306,2.382,91.7,26.18,0.0,976.415,-0.001,,,,,,,,
2024-05-07 19:51:00,28.62,72.87,2.363,4.814,116.0,15.65,0.0,976.451,-0.002,,,,,,,,
2024-05-07 19:52:00,28.6,73.27,4.01,5.115,96.5,12.45,0.0,976.43,-0.001,,,,,,,,
2024-05-07 19:53:00,28.57,73.5,3.363,4.148,117.5,16.48,0.0,976.472,-0.001,,,,,,,,
2024-05-07 19:54:00,28.53,73.67,2.674,3.116,105.4,19.55,0.0,976.491,-0.001,,,,,,,,
2024-05-07 19:55:00,28.52,73.9,3.577,5.214,107.6,19.38,0.0,976.519,-0.001,,,,,,,,
2024-05-07 19:56:00,28.48,74.2,3.512,4.682,109.4,18.19,0.0,976.508,-0.002,,,,,,,,
2024-05-07 19:57:00,28.47,74.35,3.349,4.748,109.9,19.15,0.0,976.518,-0.001,,,,,,,,
2024-05-07 19:58:00,28.43,74.49,3.507,5.098,101.7,14.92,0.0,976.544,-0.001,,,,,,,,
2024-05-07 19:59:00,28.41,74.77,4.345,4.848,112.7,11.58,0.0,976.562,-0.001,,,,,,,,
2024-05-07 20:00:00,28.39,75.09,4.265,5.865,106.9,20.0,0.0,976.582,-0.001,,,,,,,,
2024-05-07 20:01:00,28.37,75.2,4.512,5.797,110.8,6.953,0.0,976.602,-0.002,,,,,,,,
2024-05-07 20:02:00,28.34,75.29,3.283,3.766,107.9,11.84,0.0,976.637,-0.002,,,,,,,,
2024-05-07 20:03:00,28.34,75.38,3.533,5.297,103.6,24.18,0.0,976.653,-0.002,,,,,,,,
2024-05-07 20:04:00,28.29,75.52,3.305,4.748,123.7,28.1,0.0,976.664,-0.001,,,,,,,,
2024-05-07 20:05:00,28.29,75.63,2.026,2.798,101.6,22.72,0.0,976.689,-0.001,,,,,,,,
2024-05-07 20:06:00,28.25,75.76,2.718,3.699,110.0,7.445,0.0,976.709,-0.001,,,,,,,,
2024-05-07 20:07:00,28.22,75.85,3.594,4.682,91.8,20.65,0.0,976.741,-0.002,,,,,,,,
2024-05-07 20:08:00,28.2,76.11,3.915,4.932,123.8,19.77,0.0,976.746,-0.001,,,,,,,,
2024-05-07 20:09:00,28.19,76.28,2.946,4.432,113.4,14.26,0.0,976.779,-0.001,,,,,,,,
2024-05-07 20:10:00,28.15,76.37,2.987,4.082,108.5,6.77,0.0,976.784,-0.001,,,,,,,,
2024-05-07 20:11:00,28.16,76.48,3.033,4.432,92.0,12.65,0.0,976.76,-0.001,,,,,,,,
2024-05-07 20:12:00,28.12,76.65,2.943,3.998,112.7,10.31,0.0,976.779,0.0,,,,,,,,
2024-05-07 20:13:00,28.11,76.74,3.482,3.998,111.9,17.57,0.0,976.783,-0.002,,,,,,,,
2024-05-07 20:14:00,28.1,76.84,3.368,4.214,111.3,16.16,0.0,976.782,-0.001,,,,,,,,
2024-05-07 20:15:00,28.06,76.98,3.735,4.631,112.8,14.27,0.0,976.786,-0.001,,,,,,,,
2024-05-07 20:16:00,28.06,77.06,3.677,4.565,112.9,15.86,0.0,976.798,-0.001,,,,,,,,
2024-05-07 20:17:00,28.03,77.2,3.403,5.131,120.2,11.66,0.0,976.807,-0.001,,,,,,,,
2024-05-07 20:18:00,28.02,77.32,4.529,5.481,111.9,7.269,0.0,976.807,-0.002,,,,,,,,
2024-05-07 20:19:00,28.01,77.37,3.065,4.182,112.6,8.33,0.0,976.823,-0.001,,,,,,,,
2024-05-07 20:20:00,27.97,77.46,3.828,5.199,123.1,12.76,0.0,976.837,-0.001,,,,,,,,
2024-05-07 20:21:00,27.97,77.68,4.23,5.481,118.4,10.11,0.0,976.847,-0.001,,,,,,,,
2024-05-07 20:22:00,27.94,77.81,4.231,5.314,114.5,9.27,0.0,976.862,-0.002,,,,,,,,
2024-05-07 20:23:00,27.93,77.92,4.024,4.582,115.8,19.3,0.0,976.887,-0.002,,,,,,,,
2024-05-07 20:24:00,27.88,78.04,3.135,3.915,112.8,8.51,0.0,976.913,-0.001,,,,,,,,
2024-05-07 20:25:00,27.87,78.19,3.24,4.398,118.8,13.55,0.0,976.922,-0.001,,,,,,,,
2024-05-07 20:26:00,27.83,78.31,3.196,3.682,111.2,18.21,0.0,976.92,-0.002,,,,,,,,
2024-05-07 20:27:00,27.82,78.44,2.89,3.648,108.4,25.81,0.0,976.94,0.0,,,,,,,,
2024-05-07 20:28:00,27.79,78.63,4.752,5.797,113.9,6.853,0.0,976.929,-0.002,,,,,,,,
2024-05-07 20:29:00,27.79,78.81,4.797,6.015,107.8,5.835,0.0,976.962,-0.001,,,,,,,,
2024-05-07 20:30:00,27.79,79.0,4.201,4.814,110.1,12.92,0.0,976.904,-0.001,,,,,,,,
2024-05-07 20:31:00,27.74,79.01,3.113,4.915,106.6,28.8,0.0,976.914,-0.001,,,,,,,,
2024-05-07 20:32:00,27.74,79.1,2.968,3.998,124.3,11.69,0.0,976.923,-0.001,,,,,,,,
2024-05-07 20:33:00,27.74,79.15,2.64,3.533,99.9,17.83,0.0,976.93,-0.002,,,,,,,,
2024-05-07 20:34:00,27.7,79.31,3.976,4.464,112.5,14.28,0.0,976.932,-0.001,,,,,,,,
2024-05-07 20:35:00,27.68,79.5,3.012,4.116,107.5,8.93,0.0,976.922,-0.002,,,,,,,,
2024-05-07 20:36:00,27.64,79.68,3.638,4.282,123.0,26.5,0.0,976.905,-0.001,,,,,,,,
2024-05-07 20:37:00,27.61,79.83,3.223,4.682,110.2,24.58,0.0,976.916,-0.001,,,,,,,,
2024-05-07 20:38:00,27.6,80.1,5.515,7.796,106.6,15.6,0.0,976.91,-0.001,,,,,,,,
2024-05-07 20:39:00,27.56,80.5,3.902,5.564,109.5,32.64,0.0,976.934,-0.001,,,,,,,,
2024-05-07 20:40:00,27.53,80.6,4.463,6.448,98.9,14.48,0.0,976.928,-0.002,,,,,,,,
2024-05-07 20:41:00,27.52,80.9,5.231,6.997,106.7,25.63,0.0,976.968,-0.001,,,,,,,,
2024-05-07 20:42:00,27.51,81.2,4.823,5.782,108.0,7.526,0.0,976.963,-0.002,,,,,,,,
2024-05-07 20:43:00,27.47,81.2,4.782,6.348,118.0,9.05,0.0,976.989,-0.001,,,,,,,,
2024-05-07 20:44:00,27.47,81.2,2.438,3.381,100.6,17.24,0.0,977.017,-0.002,,,,,,,,
2024-05-07 20:45:00,27.45,81.3,4.493,5.248,105.6,6.261,0.0,977.037,-0.002,,,,,,,,
2024-05-07 20:46:00,27.42,81.4,3.344,4.699,99.7,15.12,0.0,977.073,-0.001,,,,,,,,
2024-05-07 20:47:00,27.39,81.5,3.502,4.665,107.4,17.88,0.0,977.092,-0.002,,,,,,,,
2024-05-07 20:48:00,27.38,81.6,2.797,3.266,119.1,13.76,0.0,977.113,-0.001,,,,,,,,
2024-05-07 20:49:00,27.36,81.6,3.494,4.131,119.2,4.713,0.0,977.13,-0.002,,,,,,,,
2024-05-07 20:50:00,27.33,81.8,2.824,3.449,112.1,18.92,0.0,977.125,-0.001,,,,,,,,
